id,name,english,source
181,睡眠草,Sleep Herb,dex-exact
182,粘着草,Sap Plant,dex-exact
183,木天蓼,Felvine,dex-exact
184,仙人掌的花,Cactus Flower,dex-exact
185,氧气藻,Airweed,dex-exact
186,辣椒,Hot Pepper,dex-exact
188,蓝蘑菇,Blue Mushroom,dex-exact
189,硝化菇,Nitroshroom,dex-exact
190,麻痹菇,Parashroom,dex-exact
191,毒伞菇,Toadstool,dex-exact
192,心跳蘑菇,Exciteshroom,dex-exact
194,曼陀罗,Dragon Toadstool,dex-exact
195,大麻痹菇,Bindshroom,dex-exact
196,染色果,Paintberry,dex-exact
197,怪力之种,Might Seed,dex-exact
198,忍耐之种,Adamant Seed,dex-exact
199,杀龙果,Dragonfell Berry,dex-exact
200,爆裂核桃,Scatternut,dex-exact
201,针果,Needleberry,dex-exact
203,扩散果,Bomberry,dex-exact
208,抵消果实,Nulberry,dex-exact
209,大南瓜,Bumblepumpkin,dex-exact
210,残缺的贝壳,Broken Shell,dex-exact
211,黑珍珠,Black Pearl,dex-exact
212,巨大珍珠,Jumbo Pearl,dex-exact
213,石子,Stone,dex-exact
214,铁矿石,Iron Ore,dex-exact
215,大地结晶,Earth Crystal,dex-exact
216,燕雀石,Machalite Ore,dex-exact
217,辉龙石,Dragonite Ore,dex-exact
218,彩水晶,Pelagicite Ore,dex-exact
222,灵鹤石,Carbalite Ore,dex-exact
223,绯鸢石,Eltalite Ore,dex-exact
224,白鹭石,Fucium Ore,dex-exact
225,云鸠石,Meldspar Ore,dex-exact
226,渊水晶,Bathycite Ore,dex-exact
227,溶岩块,Lava Nugget,dex-exact
228,红莲石,Firestone,dex-exact
229,狱炎石,Firecell Stone,dex-exact
230,真红莲石,Allfire Stone,dex-exact
231,光水晶,Lightcrystal,dex-exact
232,闪亮金属,Isisium,dex-exact
234,冰晶金属,Gracium,dex-exact
235,抗菌石,Antiseptic Stone,dex-exact
236,冰结晶,Ice Crystal,dex-exact
237,铠石,Armor Stone,dex-exact
238,铠玉,Armor Sphere,dex-exact
239,上铠玉,Armor Sphere +,dex-exact
240,尖铠玉,Adv Armor Sphere,dex-exact
241,坚铠玉,Hrd Armor Sphere,dex-exact
242,重铠玉,Hvy Armor Sphere,dex-exact
244,真铠玉,Tru Armor Sphere,dex-exact
245,切味鱼,Whetfish,dex-exact
246,刺身鱼,Sushifish,dex-exact
247,眠鱼,Sleepyfish,dex-exact
248,针金枪鱼,Pin Tuna,dex-exact
249,爆裂沙丁鱼,Popfish,dex-exact
250,扩散凸眼金鱼,Scatterfish,dex-exact
251,破裂龙鱼,Burst Arowana,dex-exact
252,爆裂龙鱼,Bomb Arowana,dex-exact
253,贪吃金枪鱼,Glutton Tuna,dex-exact
254,小金鱼,Small Goldenfish,dex-exact
255,深水沙丁鱼,Wanchovy,dex-exact
257,太刀鱼,Blue Cutthroat,dex-exact
258,低吟贝,Humspun Conch,dex-exact
260,虫的死骸,Insect Husk,dex-exact
261,山青虫,Yambug,dex-exact
262,圆蚱蜢,Bughopper,dex-exact
264,骨蚱蜢,Stinkhopper,dex-exact
265,土蜂的幼虫,Snakebee Larva,dex-exact
266,不死虫,Godbug,dex-exact
267,苦虫,Bitterbug,dex-exact
268,光虫,Flashbug,dex-exact
269,雷光虫,Thunderbug,dex-exact
270,超电雷光虫,Fulgurbug,dex-exact
271,粘着白蚁,Carpenterbug,dex-exact
272,杀人蜂幼虫,Killer Beetle,dex-exact
273,独角甲虫王,Hercudrome,dex-exact
275,王族金龟子,King Scarab,dex-exact
276,稀有金龟子,Rare Scarab,dex-exact
278,幻之蝶,Flutterfly,dex-exact
280,素材袋,Bomb Sac,dex-exact
281,鸣袋,Screamer,dex-exact
282,毒袋,Poison Sac,dex-exact
283,猛毒袋,Toxin Sac,dex-exact
285,麻痹袋,Paralysis Sac,dex-exact
286,强力麻痹袋,Omniplegia Sac,dex-exact
287,睡眠袋,Sleep Sac,dex-exact
288,昏睡袋,Coma Sec,dex-alias
289,火炎袋,Flame Sac,dex-exact
290,爆炎袋,Inferno Sac,dex-exact
291,业炎袋,Conflagrant Sac,dex-exact
292,水袋,Aqua Sac,dex-exact
293,大水袋,Torrent Sac,dex-exact
295,电击袋,Thunder Sac,dex-exact
296,雷电袋,Lightning Sac,dex-exact
297,冰结袋,Frost Sac,dex-exact
298,冻结袋,Freezer Sac,dex-exact
299,狂走浸出物,Dash Extract,dex-exact
300,白色浸出物,Pale Extract,dex-exact
301,龙骨【小】,Monster Bone S,dex-exact
302,龙骨【中】,Monster Bone M,dex-exact
303,龙骨【大】,Monster Bone L,dex-exact
304,谜之骨,Mystery Bone,dex-exact
305,谜之头骨,Unknown Skull,dex-exact
306,棒状的骨,Bone,dex-exact
307,坚固的鸟龙骨,Avian Shoutbone,dex-alias
309,上龙骨,Monster Bone +,dex-exact
310,尖龙骨,Monster Keenbone,dex-exact
311,坚龙骨,Monster hardbone,dex-exact
312,重龙骨,Monster slogbne,dex-alias
313,上质的鸟龙骨,Avian Finebone,dex-exact
314,大骨,Jumbo Bone,dex-exact
315,坚固之骨,Stoutbone,dex-exact
316,远古龙骨,Dragonbone Relic,dex-exact
317,龙牙,Wyvern Fang,dex-exact
318,龙爪,Wyvern Claw,dex-exact
319,龙玉,Wyvern Stone,dex-exact
320,大龙玉,Lrg Wyvern Stone,dex-exact
321,鸟龙玉,Bird Wyvern Gem,dex-exact
322,幻鸟龙玉,Fey Wyvern Gem,dex-exact
323,古龙血,ElderDragonBlood,dex-exact
325,琉璃色的龙玉,Azure Dragongem,dex-exact
326,琉璃色的龙神玉,Azure Drgnsphire,dex-exact
327,漂亮的鱼鳞,Beautiful Scale,dex-exact
328,闪亮海星,Shining Starfish,dex-exact
329,珍味・甲胄鱼,Armorfish Morsel,dex-exact
330,气派的毛皮,Fine Pelt,dex-exact
331,强力的水蹼,Power Paddle,dex-exact
332,小而弯曲的牙,Curved Fang,dex-exact
333,龙骨的碎片,Dragonbone Piece,dex-exact
334,鲍鱼的碎片,Abalone Piece,dex-exact
335,化石的碎片,Fossil Piece,dex-exact
336,漂亮的尾羽,Stunning Quill,dex-exact
337,土蜂,Saturnian,dex-exact
338,大幻鱼一角,Mystic Narwhal,dex-exact
339,强韧的水蹼,Perfect Paddle,dex-exact
340,月夜的发光牙,Moonlight Fang,dex-exact
341,闪光的龙鳞,Glittering Scale,dex-exact
342,巨大的头骨,Giant Skull,dex-exact
343,龙宫蟹,Atlantis Crab,dex-exact
344,女王刺针,Queen Needle,dex-exact
345,太古的油,Ancient Skin Oil,dex-exact
346,华丽的尾羽,Flamboyant Quill,dex-exact
347,老年土蜂,Eldest Saturnian,dex-exact
348,女王的灵药,Queen's Spirit,dex-exact
349,真红的大龙鳞,Vermilion Scale,dex-alias
350,海王的大龙鳞,Sea-King's Scale,dex-exact
351,奇妙的蛋,Odd Egg,dex-exact
352,土蜂陷阱,Saturnian Trap,dex-exact
353,药用养虫剂,BugMaker! Pro,dex-exact
354,强烈的费洛蒙,Funky Pheromones,dex-exact
355,蘑菇培菌,Shroom Germ,dex-exact
356,蘑菇倍倍菌,Shroom Germ +,dex-exact
357,嗞嗞蜜蜂,Bizzy Bees,dex-exact
358,渔饵,Fish Finder,dex-exact
359,财宝的海图,Treasure Tracker,dex-exact
360,预备的大枪,Spare Spear,dex-exact
361,小金牙,Pittance Fang,dex-exact
362,大金牙,Fortune Fang,dex-exact
363,金针,Gold Needle,dex-exact
364,金龙石,Wyverngold,dex-exact
365,海贼的财宝,Pirate Booty,dex-exact
366,钢蛋,Steel Egg,dex-exact
367,银蛋,Silver Egg,dex-exact
368,金蛋,Golden Egg,dex-exact
369,羚鹿的角饰,Kelbi Horn Objet,dex-exact
370,扭曲的角饰,Twstd Horn Objet,dex-exact
371,峯山的龙牙饰,MohranFang Objet,dex-exact
372,小猪,Poogie,dex-exact
373,鸡蛋小猪,Eggie Poogie,dex-exact
374,火龙小猪,Rath Poogie,dex-exact
375,砂岩的花盆,Sandstone Plant,dex-exact
376,湿地的花盆,Marshland Plant,dex-exact
377,雪结晶的花盆,Snowflake Plant,dex-exact
378,彩虹蘑菇灯,Primshroom Lamp,dex-alias
379,极彩彩鸟灯,Qurupeco Lamp,dex-exact
380,魅惑的深海灯,Sirensea Lamp,dex-exact
381,苍海的喷水像,Oceanic Fountain,dex-exact
382,泡沫的喷水像,Bubbly Fountain,dex-exact
383,岩浆的喷水像,Magma Fountain,dex-exact
384,铁矿石雕,Iron Figure,dex-exact
385,燕雀石雕,Machalite Figure,dex-exact
386,辉龙石雕,Dragonite Figure,dex-exact
387,模型・砂上船,Model Sandskiff,dex-exact
388,模型・飞行船,Model Airship,dex-exact
389,模型・小猪船,Model Poogieship,dex-alias
390,公会人偶【红】,Guildie (Red),dex-exact
391,公会人偶【绿】,Guildie (Green),dex-exact
392,公会人偶【蓝】,Guildie (Blue),dex-exact
393,伟大猪猪,Great Poogi,dex-exact
394,有洞的王冠,Incomplete Crown,dex-exact
395,王冠上的辉石,Crown's Gemstone,dex-exact
396,光辉的王冠,Dazzling Crown,dex-exact
397,黄金的宝剑,Prize Gold Sword,dex-exact
398,黄金的大硬币,Golden Medallion,dex-exact
399,羚鹿的角,Kelbi Horn,dex-exact
400,羚鹿的苍角,Blue Kelbi Horn,dex-exact
401,暖毛皮,Warm Pelt,dex-exact
402,上质的毛皮,High-qualty Pelt,dex-exact
403,丸鸟的羽,Gargwa Feather,dex-exact
406,长毛鹿的角,Anteka Antler,dex-exact
408,飞甲虫的甲壳,Bnahabra Shell,dex-exact
410,飞甲虫的坚壳,Bnaha Carapace,dex-exact
411,飞甲虫之羽,Bnahabra Wing,dex-exact
413,飞甲虫的斩羽,Bnahabra Cutwing,dex-exact
414,飞甲虫的麻痹针,Bnahabra Spine,dex-exact
415,甲虫的大颚,Altaroth Jaw,dex-exact
417,甲虫的腹袋,Altaroth Stomach,dex-exact
418,极上的腹袋,Prized Stomach,dex-exact
419,上质的腹袋,Quality Sac,dex-exact
420,野猪的毛皮,Bullfango Pelt,dex-exact
422,野猪的头,Bullfango Head,dex-exact
423,怪物体液,Monster Fluid,dex-exact
424,怪物浓汁,Monster Broth,dex-exact
425,草食龙的甲壳,Rhenoplos Shell,dex-exact
426,草食龙的重骨,Rhenoplos Bone,dex-exact
427,草食龙的头壳,Rhenoplos Scalp,dex-exact
429,草食龙的坚壳,Rheno Carapace,dex-exact
431,垂皮龙的上皮,Slagtoth Hide+,dex-exact
433,大鳍,Big Fin,dex-exact
435,上质的鳍,Quality Fin,dex-exact
436,巨大的鳍,Giant Fin,dex-exact
437,尖牙,Sharpened Fang,dex-exact
438,光滑的皮,Velvety Hide,dex-exact
439,古代鲨鱼皮,Sharqskin,dex-exact
440,小狗龙的鳞,Jaggi Scale,dex-exact
441,小狗龙的上鳞,Jaggi Scale +,dex-exact
443,小狗龙的皮,Jaggi Hide,dex-exact
446,鸟龙种的牙,Bird Wyvern Fang,dex-exact
447,狗龙的皮,G. Jaggi Hide,dex-exact
448,狗龙的上皮,G. Jaggi Hide +,dex-exact
449,狗龙的厚皮,Great Jaggi Piel,dex-exact
450,狗龙的爪,G. Jaggi Claw,dex-exact
451,狗龙的尖爪,G. Jaggi Claw +,dex-exact
453,王者的褶边,King's Frill,dex-exact
454,伟大的褶边,Imperial Frill,dex-exact
455,狗龙的头,Great Jaggi Head,dex-exact
457,小眠狗龙的皮,Baggi Hide,dex-exact
458,小眠狗龙的鳞,Baggi Scale,dex-exact
459,小眠狗龙的上鳞,Baggi Scale +,dex-exact
461,眠狗龙的皮,G. Baggi Hide,dex-exact
462,眠狗龙的上皮,G. Baggi Hide +,dex-exact
463,眠狗龙的厚皮,Great Baggi Piel,dex-exact
464,眠狗龙的爪,G. Baggi Claw,dex-exact
465,眠狗龙的尖爪,G. Baggi Claw +,dex-exact
467,王者的头冠,King's Crest,dex-exact
468,伟大的头冠,Imperial Crest,dex-exact
469,小毒狗龙的鳞,Wroggi Scale,dex-exact
470,小毒狗龙的上鳞,Wroggi Scale +,dex-exact
472,小毒狗龙的皮,Wroggi Hide,dex-exact
473,小毒狗龙的毒牙,Wroggi Fang,dex-exact
474,毒狗龙的皮,G. Wroggi Hide,dex-exact
475,毒狗龙的厚皮,G. Wroggi Piel,dex-exact
476,毒狗龙的上皮,G. Wroggi Hide +,dex-exact
477,毒狗龙的腕甲,G. Wroggi Brace,dex-exact
479,毒狗龙的坚腕甲,G. Wroggi Brace +,dex-exact
480,王者的喙,King's Beak,dex-exact
481,伟大的喙,Imperial Beak,dex-exact
482,彩鸟的鳞,Qurupeco Scale,dex-exact
483,彩鸟的上鳞,Qurupeco Scale +,dex-exact
484,彩鸟的厚鳞,Qurupeco Shard,dex-exact
485,彩鸟的羽毛,Qurupeco Feather,dex-exact
486,极彩色的艳丽羽毛,Lustrous Feather,dex-exact
487,彩鸟的翼,Qurupeco Wing,dex-exact
488,彩鸟的刚翼,Peco Fellwing,dex-exact
489,物品 Vivid Fellwing,Vivid Fellwing,need-review
490,奇怪的喙,Strange Beak,dex-exact
491,极好的喙,Wonderful Beak,dex-exact
492,魅惑的喙,Alluring Beak,dex-exact
493,火打石,Flintstone,dex-exact
494,高级火打石,Quality Flint,dex-exact
495,红彩鸟的上鳞,C. Peco Scale +,dex-exact
496,红彩鸟的厚鳞,C. Peco Shard,dex-exact
497,红彩鸟的翼,C. Peco Wing,dex-exact
498,红彩鸟的刚翼,C. Peco Fellwing,dex-exact
499,电气石,Voltstone,dex-exact
500,高压电气石,High Voltstone,dex-exact
501,水生兽的皮,Hydro Hide,dex-exact
502,水生兽的上皮,Hydro Hide +,dex-exact
504,不成熟海绵质,Immature Sponge,dex-exact
505,优质的海绵质,Quality Sponge,dex-exact
506,海绵质的皮,Spongy Hide,dex-exact
507,海绵质的上皮,Spongy Hide +,dex-exact
508,海绵质的厚皮,Spongy Piel,dex-exact
509,水兽的鳞,R. Ludroth Scale,dex-exact
510,水兽的上鳞,R. Ludroth Scale +,dex-exact
511,水兽的厚鳞,R. Ludroth Shard,dex-exact
512,水兽的爪,R. Ludroth Claw,dex-exact
513,水兽的锐爪,R. Ludroth Claw +,dex-exact
514,水兽的刚爪,R. Ludroth Talon,dex-exact
515,水兽的冠,R. Ludroth Crest,dex-exact
516,高级头冠,R. Ludroth Crest +,dex-exact
517,别致的头冠,Chic Crest,dex-exact
518,水兽的尾巴,R. Ludroth Tail,dex-exact
519,海绵质的紫皮,Plum Spongy Hide,dex-exact
520,海绵质的紫厚皮,Plum Spongy Piel,dex-exact
521,紫水兽的上鳞,P. Ludroth Scale +,dex-exact
522,紫水兽的厚鳞,P. Ludroth Shard,dex-exact
523,紫水兽的锐爪,P. Ludroth Claw +,dex-exact
524,紫水兽的刚爪,P. Ludroth Talon,dex-exact
525,土砂龙的甲壳,Barroth Shell,dex-exact
526,土砂龙的坚壳,Barroth Carapace,dex-exact
527,土砂龙的重壳,Barroth Cortex,dex-exact
528,土砂龙的背甲,Barroth Ridge,dex-exact
529,土砂龙的坚甲,Barroth Ridge +,dex-exact
530,土砂龙的重甲,Barroth Chine,dex-exact
531,土砂龙的爪,Barroth Claw,dex-exact
532,土砂龙的锐爪,Barroth Claw +,dex-exact
533,土砂龙的刚爪,Barroth Talon,dex-exact
534,土砂龙的头壳,Barroth Scalp,dex-exact
535,土砂龙的重头壳,Barroth Crown,dex-exact
536,土砂龙的尾巴,Barroth Tail,dex-exact
537,冰碎龙的坚壳,J. Barr Carapace,dex-exact
538,冰碎龙的重壳,J. Barroth Cortex,dex-exact
539,冰碎龙的坚甲,J. Barroth Ridge +,dex-exact
540,冰碎龙的重甲,J. Barroth Chine,dex-exact
541,冰碎龙的锐爪,J. Barroth Claw +,dex-exact
542,冰碎龙的刚爪,J. Barroth Talon,dex-exact
543,冰碎龙鳞,J. Barroth Scale,rule
544,冰碎龙的重头壳,J. Barroth Crown,dex-exact
545,冰碎龙的尾巴,J. Barroth Tail,dex-exact
546,冰碎龙的韧尾,J. Barroth Lash,dex-exact
547,冻结的粘液块,Frozen Glob,dex-exact
549,灯鱼龙的皮,Gobul Hide,dex-exact
550,灯鱼龙的上皮,Gobul Hide +,dex-exact
551,灯鱼龙的厚皮,Gobul Piel,dex-exact
552,灯鱼龙的鳍,Gobul Fin,dex-exact
553,灯鱼龙的上鳍,Gobul Fin +,dex-exact
554,灯鱼龙的特上鳍,Fine Gobul Fin,dex-exact
555,灯鱼龙的棘,Gobul Spike,dex-exact
556,灯鱼龙的上棘,Gobul Spike +,dex-exact
557,灯鱼龙的秘棘,Gobul Surspike,dex-exact
558,灯鱼龙的髭须,Gobul Whisker,dex-exact
559,灯鱼龙的大王髭须,Gobul Kingwhiskr,dex-exact
560,提灯球,Gobul Lantern,dex-exact
561,高级提灯球,Gobul Lantern +,dex-exact
562,最高级提灯球,Gobul Beacon,dex-exact
563,雌火龙的鳞,Rathian Scale,dex-exact
564,雌火龙的上鳞,Rathian Scale +,dex-exact
565,雌火龙的厚鳞,Rathian Shard,dex-exact
566,雌火龙的甲壳,Rathian Shell,dex-exact
567,雌火龙的坚壳,Rathian Carapace,dex-exact
568,雌火龙的重壳,Rathian Cortex,dex-exact
569,雌火龙的翼膜,Rathian Webbing,dex-exact
570,雌火龙的棘,Rathian Spike,dex-exact
571,雌火龙的上棘,Rathian Spike +,dex-exact
572,雌火龙的秘棘,Rathian Surspike,dex-exact
573,雌火龙的逆鳞,Rathian Plate,dex-exact
574,雌火龙的天鳞,Rathian Mantle,dex-exact
575,雌火龙的红玉,Rathian Ruby,dex-exact
577,樱火龙的上鳞,P. Rathian Scale +,dex-exact
578,樱火龙的厚鳞,P. Rathian Shard,dex-exact
579,樱火龙的坚壳,P. Rath Carapace,dex-exact
580,樱火龙的重壳,P. Rathian Cortex,dex-exact
581,金火龙的厚鳞,G. Rathian Shard,dex-exact
582,金火龙的重壳,G. Rathian Cortex,dex-exact
583,金火龙的秘棘,G. Rath Surspike,dex-exact
584,火龙的鳞,Rathalos Scale,dex-exact
585,火龙的上鳞,Rathalos Scale +,dex-exact
586,火龙的厚鳞,Rathalos Shard,dex-exact
587,火龙的甲壳,Rathalos Shell,dex-exact
588,火龙的坚壳,Rathalos Carapace,dex-alias
589,火龙的重壳,Rathalos Cortex,dex-exact
590,火龙的翼膜,Rathalos Webbing,dex-exact
591,火龙的刚翼,Rathalos Fellwing,dex-alias
592,火龙的尾巴,Rathalos Tail,dex-exact
593,火龙的韧尾,Rathalos Lash,dex-exact
594,火龙的逆鳞,Rathalos Plate,dex-exact
595,火龙的天鳞,Rathalos Mantle,dex-exact
596,火龙的红玉,Rathalos Ruby,dex-exact
597,火龙的翼爪,Rath Talon,dex-exact
598,火龙的刚翼爪,Rath Ripper,dex-exact
599,火龙的骨髓,Rath Marrow,dex-exact
600,火龙的延髓,Rath Medulla,dex-exact
601,火龙的煌液,Rath Gleem,dex-exact
602,苍火龙的上鳞,A. Rath Scale +,dex-exact
603,苍火龙的厚鳞,A. Rathalos Shard,dex-exact
604,苍火龙的坚壳,A. Rath Carapace,dex-exact
605,苍火龙的重壳,A. Rath Cortex,dex-exact
606,苍火龙的尾巴,A. Rathalos Tail,dex-exact
607,苍火龙的韧尾,A. Rathalos Lash,dex-exact
608,苍火龙的翼,A. Rathalos Wing,dex-exact
609,银火龙的厚鳞,S. Rathalos Shard,dex-exact
610,银火龙的重壳,S. Rath Cortex,dex-exact
611,银火龙的韧尾,S. Rathalos Lash,dex-exact
615,毒怪龙的皮,Gigginox Hide,dex-exact
616,毒怪龙的上皮,Gigginox Hide +,dex-exact
617,毒怪龙的厚皮,Gigginox Piel,dex-exact
618,可怕的皮,Uncanny Hide,dex-exact
619,可怕的上皮,Uncanny Hide +,dex-exact
620,毒怪龙的爪,Gigginox Claw,dex-exact
621,毒怪龙的锐爪,Gigginox Claw +,dex-exact
