id,name,english,source
93,炎枪炎戈龙,Agnaktor Firelance,
94,灼枪烈焰,Vaskignator,
95,螺旋水流,Spiral Water,
96,水枪阿奎亚科托尔,Agnaktor Aqualance,
97,大瀑枪阿奎亚瓦尔纳,Varunagnaktor,
98,水兽 Bone Spiral,Ludroth Bone Spiral,
99,螺旋长枪,Spiral Lance,
100,螺旋长枪改,Spiral Lance +,
101,螺旋巨蛇枪,Spiral Splash,
102,海王之角,Ceadeus Horn,
103,大海王之角,Great Ceadeus Horn,
104,深渊奥秘,Fathom Arcana,
105,海王锋深海天使,Exia Lordlance,
106,灾厄长枪,Bella Nocuus,
107,灾祸长枪,Bel Nefastro,
108,灾祸长枪改,Bel Nefastro +,
109,野蛮长枪,Wild Boar Lance,
110,野蛮长枪改,Wild Boar Lance +,
111,猛枪大野猪,Bulldrome Spear,
112,迪欧斯穿刺者,Dios Stinger,
113,迪欧斯穿刺者改,Dios Stinger +,
114,爆碎之豪枪,Demolition Lance,
115,破岩枪布拉奇迪欧斯,Albrach Demolisher,
116,悲哀重枪,Grief Lance,
117,恐暴重枪,Fiendish Tower,
118,尼禄之暴行,Nero's Atrocity,
119,蓝色陨石,Blue Crater,
120,深蓝陨石,Smalt Crater,
121,长枪 Domm Crown,Domm Crown,
122,永恒皇冠,Eterno Crown,
123,唯一皇冠,Aidion Crown,
124,Rusyted 长枪,Rusyted Lance,
125,Ternished 长枪,Ternished Lance,
126,绝对领域,Undertaker,
127,绝对领域改,High Undertaker,
128,新绝对领域,Neo Undertaker,
129,严重风化的枪,Worn Spear,
130,风化的枪,Weathered Spear,
131,摩天楼,Skyscraper,
132,天空之枪,Skysunderer,
133,帕拉修针刺,Plegis Needle,
134,帕拉修针刺改,Plegis Needle +,
135,巨力帕拉修针刺,Mighty Plegis,
136,鲨鱼王子,Sharq Byte,
137,鲨鱼王,Sharq Attaq,
138,长枪 Sharq Asswlt,Sharq Asswlt,
139,米吉多螺旋,Megiddo SPire,
140,长枪 The Immaelstrom,The Immaelstrom,
141,煌黑之锐枪,Alatreon Lance,
142,煌黑枪阿鲁特拉斯,Alatreon Gleam,
143,神灭枪阿鲁托利亚,Altheos Gloralis,
144,灵狐枪,ML001: Baltzenger,
145,特搜队专用枪【百狐】,"Banderlance ""Byakko""",
