id,name,english,source
65,尾槌龙铠甲,Duramboros Mail,
66,尾槌龙炼甲,Duramboros Vest,
67,结云上衣,Yukumo Dogi,
76,轻皮铠甲Ｓ,Leather Mail S,
77,轻皮炼甲Ｓ,Leather Vest S,
78,锁链铠甲Ｓ,Chainmail Armor S,
79,锁链炼甲Ｓ,Chainmail Vest S,
80,洛克拉克上衣Ｓ,Loc Lac Shawl S,
81,Lac Lac 轻甲 S,Lac Lac Vest S,
82,猎人铠甲Ｓ,Hunter's Mail S,
83,猎人炼甲Ｓ,Hunter's Vest S,
84,骨制铠甲Ｓ,Bone Mail S,
85,骨制炼甲Ｓ,Bone Vest S,
86,合金铠甲Ｓ,Alloy Mail S,
87,合金炼甲Ｓ,Alloy Vest S,
88,狗龙铠甲Ｓ,Jaggi Mail S,
89,狗龙炼甲Ｓ,Jaggi Vest S,
90,飞虫上衣Ｓ,Bnahabra Suit S,
91,飞虫背心Ｓ,Bnahabra Vest S,
92,草食龙铠甲Ｓ,Rhenoplos Mail S,
93,草食龙炼甲Ｓ,Rhenoplos Vest S,
94,垂皮披风,Slagtoth Cloak,
95,垂皮大衣,Slagtoth Wrap,
96,彩鸟铠甲Ｓ,Qurupeco Mail S,
97,彩鸟炼甲Ｓ,Qurupeco Vest S,
98,红彩鸟铠甲Ｕ,Qurupeco Mail U,
99,红彩鸟炼甲Ｕ,Qurupeco Vest U,
100,水兽铠甲Ｓ,Ludroth Mail S,
101,水兽炼甲Ｓ,Ludroth Vest S,
102,紫水兽铠甲Ｕ,Ludroth Mail U,
103,紫水兽炼甲Ｕ,Ludroth Vest U,
105,眠狗龙铠甲Ｓ,Baggi Mail S,
106,眠狗龙炼甲Ｓ,Baggi Vest S,
107,毒狗龙铠甲Ｓ,Wroggi Mail S,
108,毒狗龙炼甲Ｓ,Wroggi Vest S,
109,青熊兽铠甲Ｓ,Arzuros Mail S,
110,青熊兽炼甲Ｓ,Arzuros Vest S,
111,白兔兽铠甲Ｓ,Lagombi Mail S,
112,白兔兽炼甲Ｓ,Lagombi Vest S,
113,赤甲兽铠甲Ｓ,Volvidon Mail S,
114,赤甲兽炼甲Ｓ,Volvidon Vest S,
115,土砂龙铠甲Ｓ,Barroth Mail S,
116,土砂龙炼甲Ｓ,Barroth Vest S,
117,冰碎龙铠甲Ｕ,Barroth Mail U,
118,冰碎龙炼甲Ｕ,Barroth Vest U,
119,灯鱼龙铠甲Ｓ,Gobul Mail S,
120,灯鱼龙炼甲Ｓ,Gobul Vest S,
121,公会精英上衣Ｓ,Guild Bard Bolero S,
122,公会精英背心Ｓ,Guild Bard Vest S,
123,店员上衣Ｓ,Scholar's Blouse S,
124,店员背心Ｓ,Scholar's Vest S,
125,雌火龙铠甲Ｓ,Rathian Mail S,
126,雌火龙炼甲Ｓ,Rathian Vest S,
127,樱火龙铠甲,Rath Heart Mail,
128,樱火龙炼甲,Rath Heart Vest,
129,毒怪龙铠甲Ｓ,Gigginox Mail S,
130,毒怪龙炼甲Ｓ,Gigginox Vest S,
131,电怪龙铠甲Ｕ,Gigginox Mail U,
132,电怪龙炼甲Ｕ,Gigginox Vest U,
133,高合金铠甲Ｓ,Ingot Mail S,
134,高合金炼甲Ｓ,Ingot Vest S,
135,远古龙铠甲,Dober Mail,
136,远古龙炼甲,Dober Vest,
137,结云外套・天,Yukumo Sky Dogi,
138,结云外套・地,Yukumo Land Dogi,
139,锹虫铠甲,Aelucanth Thorax,
140,锹虫炼甲,Aelucanth Pleuron,
141,蝴蝶 Torax,Rhopessa Torax,
142,蝴蝶炼甲,Rhopessa Pleuron,
143,南瓜外衣,Mosgharl Ribplate,
144,南瓜背心,Mosgharl Ribguard,
145,神秘铠甲,Artian Mail,
146,神秘炼甲,Artian Vest,
147,海龙铠甲Ｓ,Lagiacrus Mail S,
148,海龙炼甲Ｓ,Lagiacrus Vest S,
149,白海龙铠甲Ｕ,Lagiacrus Mail U,
150,白海龙炼甲Ｕ,Lagiacrus Vest U,
151,雄火龙铠甲Ｓ,Rathalos Mail S,
152,雄火龙炼甲Ｓ,Rathalos Vest S,
153,苍火龙铠甲,Rath Soul Mail,
154,苍火龙炼甲,Rath Soul Vest,
155,冰牙龙铠甲Ｓ,Barioth Mail S,
156,冰牙龙炼甲Ｓ,Barioth Vest S,
157,风牙龙铠甲Ｕ,Barioth Mail U,
158,风牙龙炼甲Ｕ,Barioth Vest U,
159,角龙铠甲Ｓ,Diablos Mail S,
160,角龙炼甲Ｓ,Diablos Vest S,
161,黑角龙铠甲Ｕ,Diablos Mail U,
162,黑角龙炼甲Ｕ,Diablos Vest U,
163,爆锤龙铠甲Ｓ,Uragaan Mail S,
164,爆锤龙炼甲Ｓ,Uragaan Vest S,
165,钢锤龙铠甲Ｕ,Uragaan Mail U,
166,钢锤龙炼甲Ｕ,Uragaan Vest U,
167,炎戈龙铠甲Ｓ,Agnaktor Mail S,
168,炎戈龙炼甲Ｓ,Agnaktor Vest S,
169,冻戈龙铠甲Ｕ,Agnaktor Mail U,
170,冻戈龙炼甲Ｕ,Agnaktor Vest U,
171,恐暴龙铠甲,Vangis Mail,
172,恐暴龙炼甲,Vangis Vest,
173,大马士革铠甲,Damascus Mail,
174,大马士革炼甲,Damascus Vest,
179,大和【胴当】,Yamato Doate,
180,陆奥【胴当】,Mutsu Doate,
181,日向【胸当】,Hyuga Muneate,
182,天城【胸当】,Amagi Muneate,
183,煌黑龙之魂,Escadora Soul,
184,煌黑龙之灵,Escadora Seele,
185,雷狼龙铠甲,Zinogre Mail,
186,雷狼龙炼甲,Zinogre Vest,
187,潜口龙铠甲Ｓ,Nibelsnarf Mail S,
188,潜口龙炼甲Ｓ,Nibelsnarf Vest S,
189,尾槌龙铠甲Ｓ,Duramboros Mail S,
190,尾槌龙炼甲Ｓ,Duramboros Vest S,
191,迅龙铠甲,Nargacuga Mail,
192,迅龙炼甲,Nargacuga Vest,
193,水龙铠甲,Plesioth Mail,
194,水龙炼甲,Plesioth Vest,
195,碎龙铠甲,Brachydios Mail,
196,碎龙炼甲,Brachydios Vest,
197,抚子【花衣】,Dianthus Jacket,
198,桔梗【花衣】,Campanile Jacket,
199,城塞游击队【胴卷】,Ranger's Girdle,
200,城塞弓击队【胴卷】,Archer's Girdle,
211,高合金铠甲Ｘ,Ingot Mail X,
212,高合金炼甲Ｘ,Ingot Vest X,
213,飞虫上衣Ｘ,Bnahabra Suit X,
214,飞虫背心Ｘ,Bnahabra Vest X,
215,草食龙铠甲Ｘ,Rhenoplos Mail X,
216,草食龙炼甲Ｘ,Rhenoplos Vest X,
217,垂皮披风Ｘ,Slagtoth Cloak X,
218,垂皮大衣Ｘ,Slagtoth Wrap X,
219,狗龙铠甲Ｘ,Jaggi Mail X,
220,狗龙炼甲Ｘ,Jaggi Vest X,
221,眠狗龙铠甲Ｘ,Baggi Mail X,
222,眠狗龙炼甲Ｘ,Baggi Vest X,
223,毒狗龙铠甲Ｘ,Wroggi Mail X,
224,毒狗龙炼甲Ｘ,Wroggi Vest X,
225,青熊兽铠甲Ｘ,Arzuros Mail X,
226,青熊兽炼甲Ｘ,Arzuros Vest X,
227,白兔兽铠甲Ｘ,Lagombi Mail X,
228,白兔兽炼甲Ｘ,Lagombi Vest X,
229,赤甲兽铠甲Ｘ,Volvidon Mail X,
230,赤甲兽炼甲Ｘ,Volvidon Vest X,
231,彩鸟铠甲Ｘ,Qurupeco Mail X,
232,彩鸟炼甲Ｘ,Qurupeco Vest X,
233,红彩鸟铠甲Ｚ,Qurupeco Mail Z,
234,红彩鸟炼甲Ｚ,Qurupeco Vest Z,
235,水兽铠甲Ｘ,Ludroth Mail X,
236,水兽炼甲Ｘ,Ludroth Vest X,
237,紫水兽铠甲Ｚ,Ludroth Mail Z,
238,紫水兽炼甲Ｚ,Ludroth Vest Z,
239,土砂龙铠甲Ｘ,Barroth Mail X,
240,土砂龙炼甲Ｘ,Barroth Vest X,
241,冰碎龙铠甲Ｚ,Barroth Mail Z,
242,冰碎龙炼甲Ｚ,Barroth Vest Z,
243,灯鱼龙铠甲Ｘ,Gobul Mail X,
244,灯鱼龙炼甲Ｘ,Gobul Vest X,
245,雄火龙铠甲Ｘ,Rathalos Mail X,
246,雄火龙炼甲Ｘ,Rathalos Vest X,
247,苍火龙铠甲Ｚ,Rath Soul Mail Z,
248,苍火龙炼甲Ｚ,Rath Soul Vest Z,
249,银火龙铠甲,Silver Solmail,
250,银火龙炼甲,Silver Solvest,
251,雌火龙铠甲Ｘ,Rathian Mail X,
252,雌火龙炼甲Ｘ,Rathian Vest X,
253,樱火龙铠甲Ｚ,Rath Heart Mail Z,
254,樱火龙炼甲Ｚ,Rath Heart Vest Z,
255,金火龙铠甲,Golden Lunemail,
256,金火龙炼甲,Golden Lunevest,
257,海龙铠甲Ｘ,Lagiacrus Mail X,
258,海龙炼甲Ｘ,Lagiacrus Vest X,
259,白海龙铠甲Ｚ,Lagiacrus Mail Z,
260,白海龙炼甲Ｚ,Lagiacrus Vest Z,
261,冥海龙铠甲,Nether Mail,
262,冥海龙炼甲,Nether Vest,
263,毒怪龙铠甲Ｘ,Gigginox Mail X,
264,毒怪龙炼甲Ｘ,Gigginox Vest X,
265,电怪龙铠甲Ｚ,Gigginox Mail Z,
266,电怪龙炼甲Ｚ,Gigginox Vest Z,
267,冰牙龙铠甲Ｘ,Barioth Mail X,
268,冰牙龙炼甲Ｘ,Barioth Vest X,
269,风牙龙铠甲Ｚ,Barioth Mail Z,
270,风牙龙炼甲Ｚ,Barioth Vest Z,
271,角龙铠甲Ｘ,Diablos Mail X,
272,角龙炼甲Ｘ,Diablos Vest X,
273,黑角龙铠甲Ｚ,Diablos Mail Z,
274,黑角龙炼甲Ｚ,Diablos Vest Z,
275,爆锤龙铠甲Ｘ,Uragaan Mail X,
276,爆锤龙炼甲Ｘ,Uragaan Vest X,
277,钢锤龙铠甲Ｚ,Uragaan Mail Z,
278,钢锤龙炼甲Ｚ,Uragaan Vest Z,
279,炎戈龙铠甲Ｘ,Agnaktor Mail X,
280,炎戈龙炼甲Ｘ,Agnaktor Vest X,
281,冻戈龙铠甲Ｚ,Agnaktor Mail Z,
282,冻戈龙炼甲Ｚ,Agnaktor Vest Z,
283,太阳神铠甲Ｘ,Helios Mail X,
284,太阳神炼甲Ｘ,Helios Vest X,
285,太阳神铠甲Ｚ,Helios Mail Z,
286,太阳神炼甲Ｚ,Helios Vest Z,
287,月神铠甲Ｘ,Selene Mail X,
288,月神炼甲Ｘ,Selene Vest X,
289,月神铠甲Ｚ,Selene Mail Z,
290,月神炼甲Ｚ,Selene Vest Z,
291,大和・真【胴当】,Grand Yamato Doate,
292,陆奥・真【胴当】,Grand Mutsu Doate,
293,日向・真【胸当】,Grand Hyuga Muneate,
294,天城・真【胸当】,Grand Amagi Muneate,
295,大和・极【胴当】,Yamato Doate Prime,
296,陆奥・极【胴当】,Mutsu Doate Prime,
297,日向・极【胸当】,Hyuga Muneate Prime,
298,天城・极【胸当】,Amagi Muneate Prime,
299,恐暴龙铠甲Ｘ,Vangis Mail X,
300,恐暴龙炼甲Ｘ,Vangis Vest X,
301,煌黑龙之魂Ｘ,Escadora Soul X,
302,煌黑龙之灵Ｘ,Escadora Seele X,
303,雷狼龙铠甲Ｘ,Zinogre Mail X,
304,雷狼龙炼甲Ｘ,Zinogre Vest X,
305,狱狼龙铠甲Ｚ,Zinogre Mail Z,
306,狱狼龙炼甲Ｚ,Zinogre Vest Z,
307,潜口龙铠甲Ｘ,Nibelsnarf Mail X,
308,潜口龙炼甲Ｘ,Nibelsnarf Vest X,
309,尾槌龙铠甲Ｘ,Duramboros Mail X,
310,尾槌龙炼甲Ｘ,Duramboros Vest X,
311,尾斧龙铠甲Ｚ,Duramboros Mail Z,
312,尾斧龙炼甲Ｚ,Duramboros Vest Z,
313,迅龙铠甲Ｘ,Nargacuga Mail X,
314,迅龙炼甲Ｘ,Nargacuga Vest X,
315,绿迅龙铠甲Ｚ,Nargacuga Mail Z,
316,绿迅龙炼甲Ｚ,Nargacuga Vest Z,
317,月光【帷子】,Lambent Hauberk,
318,白影【帷子】,Silhouette Hauberk,
319,水龙铠甲Ｘ,Plesioth Mail X,
320,水龙炼甲Ｘ,Plesioth Vest X,
321,翠水龙铠甲Ｚ,Plesioth Mail Z,
322,翠水龙炼甲Ｚ,Plesioth Vest Z,
323,碎龙铠甲Ｘ,Brachydios Mail X,
324,碎龙炼甲Ｘ,Brachydios Vest X,
325,炼黑龙之胸甲,Miralis Breastplate,
326,炼黑龙之护胸,Miralis Chestguard,
327,大马士革铠甲Ｘ,Damascus Mail X,
328,大马士革炼甲Ｘ,Damascus Vest X,
329,远古龙铠甲Ｘ,Dober Mail X,
330,远古龙炼甲Ｘ,Dober Vest X,
335,锹虫铠甲Ｘ,Aelucanth Thorax X,
336,锹虫炼甲Ｘ,Aelucanth Pleuron X,
337,蝴蝶铠甲Ｘ,Rhopessa Thorax X,
338,蝴蝶炼甲Ｘ,Rhopessa Pleuron X,
339,南瓜外衣Ｘ,Mosgharl Ribplate X,
340,南瓜背心Ｘ,Mosgharl Ribguard X,
341,神秘铠甲Ｘ,Artian Mail X,
342,神秘炼甲Ｘ,Artian Vest X,
343,抚子・华【花衣】,Dianthus Wealcoat,
344,桔梗・华【花衣】,Campanile Wealcoat,
345,城塞特攻队【胴卷】,Strider's Girdle,
346,城塞隐秘队【胴卷】,Deadeye's Girdle,
347,公会精英上衣Ｘ,Guild Bard Bolero X,
348,公会精英背心Ｘ,Guild Bard Vest X,
349,店员上衣Ｘ,Scholar's Blouse X,
350,店员背心Ｘ,Scholar's Vest X,
353,水手服,Sailor Suit,
354,水手背心,Sailor Vest,
355,三眼首饰,Chakra Necklace,
380,狩猎战线夹克,HellHunter Jacket,
381,狩猎战线外套,HellHunter Leather,
