id,name,english,source
53,骨制小刀改,Bone Kris +,
54,骨制战斧,Bone Tomahawk,
55,骨制战斧改,Bone Tomahawk +,
56,彩鸟斩首斧,Qurupeco Chopper,
57,灼热之刃,Djinn,
58,灼热之刃改,Djinn +,
59,喷火者伊夫利特,Blazing Falchion,
60,火王冠,Corona,
61,火王冠改,Corona +,
62,黄金之髓,Golden Falchion,
63,黄金之桡,Golden Radius,
64,鲜血战斧,Blood Tabar,
65,传染战斧,Plague Tabar,
66,瘟疫战斧,Contagion Tabar,
67,海龙剑,Lagia Sword,
68,海龙剑改,Lagia Sword +,
69,海龙王单手剑,High Lagia Sword,
70,雷剑电雷暴,Storm Sword,
71,雷迅剑武神雷,Takemikazuchi,
72,白海龙剑,Neo Lagia Sword,
73,白雷剑迪格尼斯,Neodignis Whitebolt,
74,冥雷的命剑,Nether Lifesword,
75,冥剑西北风,Nether Maestral,
76,水兽短剑,Ludroth's Nail,
77,水兽之爪,Royal Claw,
78,水兽之爪改,Royal Claw +,
79,水兽王之爪,Royal Ludroth Claw,
80,紫水兽之爪,Amethyst Claw,
81,苦剑紫水兽,Harmethyst,
82,苦剑紫水兽王,Harmetristesse,
83,龙骨狼牙棒,Carapace Mace,
84,龙骨狼牙棒改,Carapace Mace +,
85,土砂龙锤剑,Barroth Club,
86,咒魂,Doomed Soul,
87,黒咒,Blackened Soul,
88,黒咒剑恶魂,Blackest Animus,
89,爆锤单手剑,Gigas Club,
90,爆锤单手剑改,Gigas Club +,
91,重爆锤单手剑,Gigas Crusher,
92,顽剣格雷姆,Mighty Gigantreon,
93,迪欧斯之剑,Dios Edge,
94,迪欧斯之剑改,Dios Edge +,
95,爆碎之裂剑,Demolition Cutter,
96,破岩剑迪斯特尔库吉欧,Struxion Demolisher,
97,昆虫奏者,Secta Nulo,
98,飞虫单手剑,Secta Unu,
99,飞虫冻结者,Secta Nulo (W),
100,飞虫旋律冻结者,Secta Unu (W),
101,飞虫强音冻结者,Secta Du (W),
102,飞虫拘束者,Secta Nulo (G),
103,飞虫旋律拘束者,Secta Unu (G),
104,飞虫强音拘束者,Secta Du (G),
105,彩鸟飞斧,Qurupeco's Flight,
106,彩鸟电光斧,Qurupeco's Blight,
107,矿石齿轮,Tusk Gear,
108,化石齿轮,Fossil Gear,
109,铀剑,Skull's Wrath,
110,绯鸢剑,Chalcamine Sword,
111,水晶剑,Chalcomatia,
112,大海强袭者,Sea Striker,
113,深渊强袭者,Abyssal Striker,
114,片手剑 Ruinos Striker,Ruinos Striker,
115,方舟强袭者,Ark Striker,
116,皇剑阿库卡里恩,Arken Duelcalion,
117,峯山小太刀,Jhen Kodachi,
118,小太刀【砂凪】,Calm Sands,
119,斩祇刀【鸢尾花】,Iris Earthkiller,
120,斩祇刀【剑兰】,Earthsbane Gladiolus,
121,狩猎族小刀,Chak Chak,
122,狩猎族之刃,Wagga Wagga,
123,战轮刀噶罗噶罗,Gimble Gyre,
124,奥德赛利刃,Odyssey Blade,
125,奥德赛大师剑,Master Odyssey,
126,腐锈单手剑,Rusted Sword,
127,生锈单手剑,Tarnished Sword,
128,封龙剑【绝一门】,Eternal Strife,
129,封龙剑【怨绝一门】,Eternal Hate,
130,破龙剑【邪绝一门】,Eternal Vengeance,
131,严重风化的单手剑,Worn Sword,
132,风化的单手剑,Weathered Sword,
133,祀导器【一门外】,Divine Exodus,
134,神圣 Jasodus,Divine Jasodus,
135,煌黑之剑,Alatreon Sword,
136,煌黑剑阿尔斯塔,Alatreon Star,
137,神灭剑阿尔佐迪亚,Altheos Zodiarch,
138,Magiddo 刃,Magiddo Edge,
139,观其锋刃犹如曙光,The Mornifestation,
140,雷剑克罗德莱特,Sanctioned Sword,
