id,name,english,source
133,高合金轻靴Ｓ,Ingot Leggings S,
134,远古龙重靴,Dober Greaves,
135,远古龙轻靴,Dober Leggings,
136,结云袴・天,Yukumo Sky Hakama,
137,结云袴・地,Yukumo Land Hakama,
138,锹虫重靴,Aelucanth Crura,
139,锹虫轻靴,Aelucanth Tarsi,
140,蝴蝶重靴,Rhopessa Crura,
141,蝴蝶轻靴,Rhopessa Tarsi,
142,南瓜重足,Mosgharl Roots,
143,南瓜轻足,Mosgharl Radicles,
144,神秘重靴,Artian Greaves,
145,神秘轻靴,Artian Leggings,
146,海龙重靴Ｓ,Lagiacrus Greaves S,
147,海龙轻靴Ｓ,Lagiacrus Leggings S,
148,白海龙重靴Ｕ,Lagiacrus Greaves U,
149,白海龙轻靴Ｕ,Lagiacrus Leggings U,
150,雄火龙重靴Ｓ,Rathalos Greaves S,
151,雄火龙轻靴Ｓ,Rathalos Leggings S,
152,苍火龙重靴,Rath Soul Greaves,
153,苍火龙轻靴,Rath Soul Leggings,
154,冰牙龙重靴Ｓ,Barioth Greaves S,
155,冰牙龙轻靴Ｓ,Barioth Leggings S,
156,风牙龙重靴Ｕ,Barioth Greaves U,
157,风牙龙轻靴Ｕ,Barioth Leggings U,
158,角龙重靴Ｓ,Diablos Greaves S,
159,角龙轻靴Ｓ,Diablos Leggings S,
160,黑角龙重靴Ｕ,Diablos Greaves U,
161,黑角龙轻靴Ｕ,Diablos Leggings U,
162,爆锤龙重靴Ｓ,Uragaan Greaves S,
163,爆锤龙轻靴Ｓ,Uragaan Leggings S,
164,钢锤龙重靴Ｕ,Uragaan Greaves U,
165,钢锤龙轻靴Ｕ,Uragaan Leggings U,
166,炎戈龙重靴Ｓ,Agnaktor Greaves S,
167,炎戈龙轻靴Ｓ,Agnaktor Leggings S,
168,冻戈龙重靴Ｕ,Agnaktor Greaves U,
169,冻戈龙轻靴Ｕ,Agnaktor Leggings U,
170,恐暴龙重靴,Vangis Greaves,
171,恐暴龙轻靴,Vangis Leggings,
172,大马士革重靴,Damascus Greaves,
173,大马士革轻靴,Damascus Leggings,
178,大和【具足】,Yamato Gusoku,
179,陆奥【具足】,Mutsu Gusoku,
180,日向【袴】,Hyuga Hakama,
181,天城【袴】,Amagi Hakama,
182,煌黑龙之骨,Escadora Scale,
183,煌黑龙之足,Escadora Scala,
184,雷狼龙重靴,Zinogre Greaves,
185,雷狼龙轻靴,Zinogre Leggings,
186,潜口龙重靴Ｓ,Nibelsnarf Greaves S,
187,潜口龙轻靴Ｓ,Nibelsnarf Leggngs S,
188,尾槌龙重靴Ｓ,Duramboros Greaves S,
189,尾槌龙轻靴Ｓ,Duramboros Leggngs S,
190,迅龙重靴,Nargacuga Greaves,
191,迅龙轻靴,Nargacuga Leggings,
192,水龙重靴,Plesioth Greaves,
193,水龙轻靴,Plesioth Leggings,
194,碎龙重靴,Brachydios Greaves,
195,碎龙轻靴,Brachydios Leggings,
196,抚子【球袴】,Dianthus Breeches,
197,桔梗【球袴】,Campanile Breeches,
198,城塞游击队【足袋】,Ranger's Espadrilles,
199,城塞弓击队【足袋】,Archer's Espadrilles,
212,高合金重靴Ｘ,Ingot Greaves X,
213,高合金轻靴Ｘ,Ingot Leggings X,
214,飞虫之靴Ｘ,Bnahabra Boots X,
215,飞虫之足Ｘ,Bnahabra Pants X,
216,草食龙重靴Ｘ,Rhenoplos Greaves X,
217,草食龙轻靴Ｘ,Rhenoplos Leggings X,
218,狗龙重靴Ｘ,Jaggi Greaves X,
219,狗龙轻靴Ｘ,Jaggi Leggings X,
220,眠狗龙重靴Ｘ,Baggi Greaves X,
221,眠狗龙轻靴Ｘ,Baggi Leggings X,
222,毒狗龙重靴Ｘ,Wroggi Greaves X,
223,毒狗龙轻靴Ｘ,Wroggi Leggings X,
224,青熊兽重靴Ｘ,Arzuros Greaves X,
225,青熊兽轻靴Ｘ,Arzuros Leggings X,
226,白兔兽重靴Ｘ,Lagombi Greaves X,
227,白兔兽 白兔兽 X,Lagombi Lagombi X,
228,赤甲兽重靴Ｘ,Volvidon Greaves X,
229,赤甲兽轻靴Ｘ,Volvidon Leggings X,
230,彩鸟重靴Ｘ,Qurupeco Greaves X,
231,彩鸟轻靴Ｘ,Qurupeco Leggings X,
232,红彩鸟重靴Ｚ,Qurupeco Greaves Z,
233,红彩鸟轻靴Ｚ,Qurupeco Leggings Z,
234,水兽重靴Ｘ,Ludroth Greaves X,
235,水兽轻靴Ｘ,Ludroth Leggings X,
236,紫水兽重靴Ｚ,Ludroth Greaves Z,
237,紫水兽轻靴Ｚ,Ludroth Leggings Z,
238,土砂龙重靴Ｘ,Barroth Greaves X,
239,土砂龙轻靴Ｘ,Barroth Leggings X,
240,冰碎龙重靴Ｚ,Barroth Greaves Z,
241,冰碎龙轻靴Ｚ,Barroth Leggings Z,
242,灯鱼龙重靴Ｘ,Gobul Greaves X,
243,灯鱼龙轻靴Ｘ,Gobul Leggings X,
244,雄火龙重靴Ｘ,Rathalos Greaves X,
245,雄火龙轻靴Ｘ,Rathalos Leggings X,
246,苍火龙重靴Ｚ,Rath Soul Greaves Z,
247,苍火龙轻靴Ｚ,Rath Soul Leggings Z,
248,银火龙重靴,Silver Solgreaves,
249,银火龙轻靴,Silver Solleggings,
250,雌火龙重靴Ｘ,Rathian Greaves X,
251,雌火龙轻靴Ｘ,Rathian Leggings X,
252,樱火龙重靴Ｚ,Rath Heart Greaves Z,
253,樱火龙轻靴Ｚ,Rath Heart Leggngs Z,
254,金火龙重靴,Golden Lunegreaves,
255,金火龙轻靴,Golden Luneleggings,
256,海龙重靴Ｘ,Lagiacrus Greaves X,
257,海龙轻靴Ｘ,Lagiacrus Leggings X,
258,白海龙重靴Ｚ,Lagiacrus Greaves Z,
259,白海龙轻靴Ｚ,Lagiacrus Leggings Z,
260,冥海龙重靴,Nether Greaves,
261,冥海龙轻靴,Nether Leggings,
262,毒怪龙重靴Ｘ,Gigginox Greaves X,
263,毒怪龙轻靴Ｘ,Gigginox Leggings X,
264,电怪龙重靴Ｚ,Gigginox Greaves Z,
265,电怪龙轻靴Ｚ,Gigginox Leggings Z,
266,冰牙龙重靴Ｘ,Barioth Greaves X,
267,冰牙龙轻靴Ｘ,Barioth Leggings X,
268,风牙龙重靴Ｚ,Barioth Greaves Z,
269,风牙龙轻靴Ｚ,Barioth Leggings Z,
270,角龙重靴Ｘ,Diablos Greaves X,
271,角龙轻靴Ｘ,Diablos Leggings X,
272,黑角龙重靴Ｚ,Diablos Greaves Z,
273,黑角龙轻靴Ｚ,Diablos Leggings Z,
274,爆锤龙重靴Ｘ,Uragaan Greaves X,
275,爆锤龙轻靴Ｘ,Uragaan Leggings X,
276,钢锤龙重靴Ｚ,Uragaan Greaves Z,
277,钢锤龙轻靴Ｚ,Uragaan Leggings Z,
278,炎戈龙重靴Ｘ,Agnaktor Greaves X,
279,炎戈龙轻靴Ｘ,Agnaktor Leggings X,
280,冻戈龙重靴Ｚ,Agnaktor Greaves Z,
281,冻戈龙轻靴Ｚ,Agnaktor Leggings Z,
282,太阳神重靴Ｘ,Helios Greaves X,
283,太阳神轻靴Ｘ,Helios Leggings X,
284,太阳神重靴Ｚ,Helios Greaves Z,
285,太阳神轻靴Ｚ,Helios Leggings Z,
286,月神重靴Ｘ,Selene Greaves X,
287,月神轻靴Ｘ,Selene Leggings X,
288,月神重靴Ｚ,Selene Greaves Z,
289,月神轻靴Ｚ,Selene Leggings Z,
290,大和・真【具足】,Grand Yamato Gusoku,
291,陆奥・真【具足】,Grand Mutsu Gusoku,
292,日向・真【袴】,Grand Hyuga Hakama,
293,天城・真【袴】,Grand Amagi Hakama,
294,大和・极【具足】,Yamato Gusoku Prime,
295,陸奥・极【具足】,Mutsu Gusoku Prime,
296,日向・极【袴】,Hyuga Hakama Prime,
297,天城・极【袴】,Amagi Hakama Prime,
298,恐暴龙重靴Ｘ,Vangis Greaves X,
299,恐暴龙轻靴Ｘ,Vangis Leggings X,
300,煌黑龙之骨Ｘ,Escadora Scale X,
301,煌黑龙之足Ｘ,Escadora Scala X,
302,雷狼龙重靴Ｘ,Zinogre Greaves X,
303,雷狼龙轻靴Ｘ,Zinogre Leggings X,
304,狱狼龙重靴Ｚ,Zinogre Greaves Z,
305,狱狼龙轻靴Ｚ,Zinogre Leggings Z,
306,潜口龙重靴Ｘ,Nibelsnarf Greaves X,
307,潜口龙轻靴Ｘ,Nibelsnarf Leggngs X,
308,尾槌龙重靴Ｘ,Duramboros Greaves X,
309,尾槌龙轻靴Ｘ,Duramboros Leggngs X,
310,尾斧龙重靴Ｚ,Duramboros Greaves Z,
311,尾斧龙轻靴Ｚ,Duramboros Leggngs Z,
312,迅龙重靴Ｘ,Nargacuga Greaves X,
313,迅龙轻靴Ｘ,Nargacuga Leggings X,
314,绿迅龙重靴Ｚ,Nargacuga Greaves Z,
315,绿迅龙轻靴Ｚ,Nargacuga Leggings Z,
316,月光【具足】,Lambent Gaiters,
317,白影【具足】,Silhouette Gaiters,
318,水龙重靴Ｘ,Plesioth Greaves X,
319,水龙轻靴Ｘ,Plesioth Leggings X,
320,翠水龙重靴Ｚ,Plesioth Greaves Z,
321,翠水龙轻靴Ｚ,Plesioth Leggings Z,
322,碎龙重靴Ｘ,Brachydios Greaves X,
323,碎龙轻靴Ｘ,Brachydios Leggngs X,
324,炼黑龙之靴,Miralis Drogues,
325,炼黑龙之足,Miralis Kedges,
326,大马士革重靴Ｘ,Damascus Greaves X,
327,大马士革轻靴Ｘ,Damascus Leggings X,
328,远古龙重靴Ｘ,Dober Greaves X,
329,远古龙轻靴Ｘ,Dober Leggings X,
334,锹虫重靴Ｘ,Aelucanth Crura X,
335,锹虫轻靴Ｘ,Aelucanth Tarsi X,
336,蝴蝶重靴Ｘ,Rhopessa Crura X,
337,蝴蝶轻靴Ｘ,Rhopessa Tarsi X,
338,南瓜重足Ｘ,Mosgharl Roots X,
339,南瓜轻足Ｘ,Mosgharl Radicles X,
340,神秘重靴Ｘ,Artian Greaves X,
341,神秘轻靴Ｘ,Artian Leggings X,
342,抚子・华【球袴】,Dianthus Wealpants,
343,桔梗・华【球袴】,Campanile Wealpants,
344,城塞特攻队【足袋】,Strider's Espadrlles,
345,腿部 Deadeye's Espdrlles,Deadeye's Espdrlles,
346,公会精英之靴Ｘ,Guild Bard Boots X,
347,公会精英之足Ｘ,Guild Bard Gaiters X,
348,店员短袜Ｘ,Scholar's Socks X,
349,店员凉鞋Ｘ,Scholar's Sandals X,
352,水手长袜,Sailor Socks,
353,水手拖鞋,Sailor Sandals,
354,三眼足轮,Chakra Anklet,
369,漆黑轻皮具足,Black Leather Chaps,
370,漆黑轻皮具足内裤,Black Leather Pants,
