id,name,english,source
31,彩鸟三重唱,Paco Pico Peco,mh3g-id-res-game-array+mh3u-legacy-display-list
32,彩鸟雷霆三重唱,Precision Pico Peco,mh3g-id-res-game-array+mh3u-legacy-display-list
33,迪欧斯加农炮,Dios Cannon,mh3g-id-res-game-array+mh3u-legacy-display-list
34,迪欧斯加农炮改,Dios Cannon +,mh3g-id-res-game-array+mh3u-legacy-display-list
35,爆碎之重炮,Demolition Cannon,mh3g-id-res-game-array+mh3u-legacy-display-list
36,破岩大炮修莱亚,Haize Demolisher,mh3g-id-res-game-array+mh3u-legacy-display-list
37,王炮雷弩,Usurper's Tremor,mh3g-id-res-game-array+mh3u-legacy-display-list
38,王牙炮【山雷】,Despot's Paroxysm,mh3g-id-res-game-array+mh3u-legacy-display-list
39,真・王牙炮【天机】,Oppressor's Making,mh3g-id-res-game-array+mh3u-legacy-display-list
40,狼牙炮【逆狱】,Stygian Temperantia,mh3g-id-res-game-array+mh3u-legacy-display-list
41,迅龙狙击枪,Hidden Gambit,mh3g-id-res-game-array+mh3u-legacy-display-list
42,夜炮【黑风】,Baleful Night,mh3g-id-res-game-array+mh3u-legacy-display-list
43,Vimar 重 步枪,Vimar Heavy Rifle,mh3g-id-res-game-array+mh3u-legacy-display-list
44,烈风炮【里黒风】,Sinister Midnight,mh3g-id-res-game-array+mh3u-legacy-display-list
45,月蚀狙击枪,Eclipse Gambit,mh3g-id-res-game-array+mh3u-legacy-display-list
46,决斗重弩,Dual Threat,mh3g-id-res-game-array+mh3u-legacy-display-list
47,重弩 Dual Thread +,Dual Thread +,mh3g-id-res-game-array+mh3u-legacy-display-list
48,角龙火箭炮,Diablazooka,mh3g-id-res-game-array+mh3u-legacy-display-list
49,尼禄火箭炮,Nero's Blazooka,mh3g-id-res-game-array+mh3u-legacy-display-list
50,狮鹫火箭炮,Griffon Blazooka,mh3g-id-res-game-array+mh3u-legacy-display-list
51,海龙重炮,Lagia Blitz,mh3g-id-res-game-array+mh3u-legacy-display-list
52,海龙重炮改,Lagia Blitz +,mh3g-id-res-game-array+mh3u-legacy-display-list
53,雷炮海鸣,Thunderblitz Cannon,mh3g-id-res-game-array+mh3u-legacy-display-list
54,新海龙重炮,Neo Lagia Blitz,mh3g-id-res-game-array+mh3u-legacy-display-list
55,白雷炮闪电,Blitzador Whitebolt,mh3g-id-res-game-array+mh3u-legacy-display-list
56,冥炮恩夫托尔,Nether Salvatore,mh3g-id-res-game-array+mh3u-legacy-display-list
57,炎戈火炮,Agnaboom,mh3g-id-res-game-array+mh3u-legacy-display-list
58,炎戈爆裂者,Agnablaster,mh3g-id-res-game-array+mh3u-legacy-display-list
59,炎戈铳炼狱,Agna Hellblazer,mh3g-id-res-game-array+mh3u-legacy-display-list
60,炎戈炮马格南,Agna Magnum,mh3g-id-res-game-array+mh3u-legacy-display-list
61,炎戈炮天蝎座,Agna Scorpion,mh3g-id-res-game-array+mh3u-legacy-display-list
62,冻戈铳安维尔,Avel Agnagun,mh3g-id-res-game-array+mh3u-legacy-display-list
63,冻戈炮该隐,Caim Agnagun,mh3g-id-res-game-array+mh3u-legacy-display-list
64,冻戈炮赛特神,Zeth Agnagun,mh3g-id-res-game-array+mh3u-legacy-display-list
65,峯山大炮,Jhen Cannon,mh3g-id-res-game-array+mh3u-legacy-display-list
66,峯山龙炮,Jhen Dracannon,mh3g-id-res-game-array+mh3u-legacy-display-list
67,重弩 Hellowed Dracannon,Hellowed Dracannon,mh3g-id-res-game-array+mh3u-legacy-display-list
68,重弩 Vulcanon,Vulcanon,mh3g-id-res-game-array+mh3u-legacy-display-list
69,重弩 Vulcanon +,Vulcanon +,mh3g-id-res-game-array+mh3u-legacy-display-list
70,火山马格南,Vulmagnum,mh3g-id-res-game-array+mh3u-legacy-display-list
71,巨人射手,Gigant Launcher,mh3g-id-res-game-array+mh3u-legacy-display-list
72,巨人加农炮,GIgant Cannon,mh3g-id-res-game-array+mh3u-legacy-display-list
73,海军白鲸,Moby Deus,mh3g-id-res-game-array+mh3u-legacy-display-list
74,海军兄弟会,Frater Deus,mh3g-id-res-game-array+mh3u-legacy-display-list
75,方舟之祖,Ark Precursor,mh3g-id-res-game-array+mh3u-legacy-display-list
76,重弩 Arke Antiphon,Arke Antiphon,mh3g-id-res-game-array+mh3u-legacy-display-list
77,混沌之翼,Chaos Wing,mh3g-id-res-game-array+mh3u-legacy-display-list
78,神灭弩阿尔・埃利亚,Altheos Aetheria,mh3g-id-res-game-array+mh3u-legacy-display-list
79,南瓜弩,Carrozza Bazooka,mh3g-id-res-game-array+mh3u-legacy-display-list
80,南瓜大炮,Queen's Carrozza,mh3g-id-res-game-array+mh3u-legacy-display-list
81,南瓜车炮,Cendrillon,mh3g-id-res-game-array+mh3u-legacy-display-list
82,闪星,Wishing Star,mh3g-id-res-game-array+mh3u-legacy-display-list
83,陨星,Meteorite,mh3g-id-res-game-array+mh3u-legacy-display-list
84,流星,Great Meteor,mh3g-id-res-game-array+mh3u-legacy-display-list
85,海造炮【火刃】,"Aquamatic ""Needler""",mh3g-id-res-game-array+mh3u-legacy-display-list
86,海造炮【炎刃】,"Aquamatic ""Firelash""",mh3g-id-res-game-array+mh3u-legacy-display-list
87,海造砲【灰烬】,"Aquamatic ""Ashmaker""",mh3g-id-res-game-array+mh3u-legacy-display-list
88,灵鹤加农炮,Carbalite Cannon,mh3g-id-res-game-array+mh3u-legacy-display-list
89,流星加农炮,Meteor Cannon,mh3g-id-res-game-array+mh3u-legacy-display-list
90,银河加农炮,Galaxy Cannon,mh3g-id-res-game-array+mh3u-legacy-display-list
91,恶鬼啼哭怒号之炮,The Hexclamation,mh3g-id-res-game-array+mh3u-legacy-display-list
92,DUMMY 92,DUMMY 92,mh3g-id-res-game-array+placeholder
