id,name,english,source
26,岩石笙【越之音】,Sandsinger,mh3g-id-res-game-array+mh3u-legacy-display-list
27,岩石笙【驱之音】,Sandsoother,mh3g-id-res-game-array+mh3u-legacy-display-list
28,冰碎笛,Ice Kazoo,mh3g-id-res-game-array+mh3u-legacy-display-list
29,冰河时代,Glacial Kazoo,mh3g-id-res-game-array+mh3u-legacy-display-list
30,冰霜呻吟者,Frost Groaner,mh3g-id-res-game-array+mh3u-legacy-display-list
31,冰霜将军,Frost General,mh3g-id-res-game-array+mh3u-legacy-display-list
32,炎戈之琴,Agnakdion,mh3g-id-res-game-array+mh3u-legacy-display-list
33,火焰风琴,Brandoneon,mh3g-id-res-game-array+mh3u-legacy-display-list
34,灼热风琴,Scaldertina,mh3g-id-res-game-array+mh3u-legacy-display-list
35,骨号角,Bone Horn,mh3g-id-res-game-array+mh3u-legacy-display-list
36,骨号角改,Bone Horn +,mh3g-id-res-game-array+mh3u-legacy-display-list
37,猎人号角,Hunter's Horn,mh3g-id-res-game-array+mh3u-legacy-display-list
38,猎人号角改,Hunter's Horn +,mh3g-id-res-game-array+mh3u-legacy-display-list
39,卷贝壳笛,Swell Shell,mh3g-id-res-game-array+mh3u-legacy-display-list
40,漩涡贝壳笛,Vertex Shell,mh3g-id-res-game-array+mh3u-legacy-display-list
41,海螺贝壳笛,Turban Shell,mh3g-id-res-game-array+mh3u-legacy-display-list
42,铜锣熊【一式】,Zurogong Primo,mh3g-id-res-game-array+mh3u-legacy-display-list
43,铜锣熊【二式】,Zurogong Secundo,mh3g-id-res-game-array+mh3u-legacy-display-list
44,铜锣熊【三式】,Zurogong Tertio,mh3g-id-res-game-array+mh3u-legacy-display-list
45,冰牙笛,Bariguiro,mh3g-id-res-game-array+mh3u-legacy-display-list
46,冰牙吹雪笛,Algiguiro,mh3g-id-res-game-array+mh3u-legacy-display-list
47,冰牙暴雪笛,Frigiguiro,mh3g-id-res-game-array+mh3u-legacy-display-list
48,爆锤之笛,Brazengaita,mh3g-id-res-game-array+mh3u-legacy-display-list
49,爆锤巨笛,Gigas Gaita,mh3g-id-res-game-array+mh3u-legacy-display-list
50,巨笛千兆斯基尼亚,Archgigas Gaita,mh3g-id-res-game-array+mh3u-legacy-display-list
51,水兽之笛,Droth Drone,mh3g-id-res-game-array+mh3u-legacy-display-list
52,水兽之笛改,Droth Drone +,mh3g-id-res-game-array+mh3u-legacy-display-list
53,激流水兽笛,Droth Roar,mh3g-id-res-game-array+mh3u-legacy-display-list
54,黑棺,Black Coffin,mh3g-id-res-game-array+mh3u-legacy-display-list
55,影棺,Shadow Coffin,mh3g-id-res-game-array+mh3u-legacy-display-list
56,深暗之棺,Darkest Coffin,mh3g-id-res-game-array+mh3u-legacy-display-list
57,鲜血之棺,Bloodstopper,mh3g-id-res-game-array+mh3u-legacy-display-list
58,鲜血尖啸,Bloodcurtler,mh3g-id-res-game-array+mh3u-legacy-display-list
59,鲜血冻结者,Bloodfreezer,mh3g-id-res-game-array+mh3u-legacy-display-list
60,狩猎笛 Valkyrie Chordrmaker,Valkyrie Chordrmaker,mh3g-id-res-game-array+mh3u-legacy-display-list
61,狩猎笛 Valkyrie Chordrmaker +,Valkyrie Chordrmaker +,mh3g-id-res-game-array+mh3u-legacy-display-list
62,女王 Chordrmaker,Queen's Chordrmaker,mh3g-id-res-game-array+mh3u-legacy-display-list
63,狩猎笛 Coral Chordrmaker,Coral Chordrmaker,mh3g-id-res-game-array+mh3u-legacy-display-list
64,狩猎笛 Coral Chordrmaker +,Coral Chordrmaker +,mh3g-id-res-game-array+mh3u-legacy-display-list
65,狩猎笛 Gold Chordrmaker,Gold Chordrmaker,mh3g-id-res-game-array+mh3u-legacy-display-list
66,月光 Chordrmaker,Lunar Chordrmaker,mh3g-id-res-game-array+mh3u-legacy-display-list
67,飞甲虫之笛,Vicello Nulo,mh3g-id-res-game-array+mh3u-legacy-display-list
68,飞甲虫重笛,Vicello Unu,mh3g-id-res-game-array+mh3u-legacy-display-list
69,飞甲虫白笛,Vicello Nulo (W),mh3g-id-res-game-array+mh3u-legacy-display-list
70,飞甲虫白重笛,Vicello Unu (W),mh3g-id-res-game-array+mh3u-legacy-display-list
71,飞甲虫白旋律笛,Vicello Du (W),mh3g-id-res-game-array+mh3u-legacy-display-list
72,飞甲虫黄笛,Vicello Nulo (Y),mh3g-id-res-game-array+mh3u-legacy-display-list
73,飞甲虫黄重笛,Vicello Unu (Y),mh3g-id-res-game-array+mh3u-legacy-display-list
74,飞甲虫黄旋律笛,Vicello Du (Y),mh3g-id-res-game-array+mh3u-legacy-display-list
75,飞甲虫绿笛,Vicello Nulo (G),mh3g-id-res-game-array+mh3u-legacy-display-list
76,飞甲虫绿重笛,Vicello Unu (G),mh3g-id-res-game-array+mh3u-legacy-display-list
77,飞甲虫绿旋律笛,Vicello Du (G),mh3g-id-res-game-array+mh3u-legacy-display-list
78,飞甲虫绿高音笛,Vicello Tri (G),mh3g-id-res-game-array+mh3u-legacy-display-list
79,熔渣旋律,Cindervone,mh3g-id-res-game-array+mh3u-legacy-display-list
80,灼伤旋律,Scaldrovone,mh3g-id-res-game-array+mh3u-legacy-display-list
81,熔融旋律,Meltrovone,mh3g-id-res-game-array+mh3u-legacy-display-list
82,魔法少女变身棒,Magia Charm,mh3g-id-res-game-array+mh3u-legacy-display-list
83,魔法少女变身棒＝铃,Magia Charmbell,mh3g-id-res-game-array+mh3u-legacy-display-list
84,魔法少女变身棒＝咏叹调,Aria Rhota,mh3g-id-res-game-array+mh3u-legacy-display-list
85,严重风化的狩猎笛,Worn Horn,mh3g-id-res-game-array+mh3u-legacy-display-list
86,风化的狩猎笛,Weathered Horn,mh3g-id-res-game-array+mh3u-legacy-display-list
87,黎明监星官八音盒,Avenir's Music Box,mh3g-id-res-game-array+mh3u-legacy-display-list
88,永恒八音盒,Eternal Music Box,mh3g-id-res-game-array+mh3u-legacy-display-list
89,迪欧斯之铃,Dios Bell,mh3g-id-res-game-array+mh3u-legacy-display-list
90,迪欧斯之铃改,Dios Bell +,mh3g-id-res-game-array+mh3u-legacy-display-list
91,爆碎之坏铃,Demolition Chime,mh3g-id-res-game-array+mh3u-legacy-display-list
92,破岩铃耶罗格拉芙,Timbral Demolisher,mh3g-id-res-game-array+mh3u-legacy-display-list
93,海龙号角,Lagia Horn,mh3g-id-res-game-array+mh3u-legacy-display-list
94,海龙号角改,Lagia Horn +,mh3g-id-res-game-array+mh3u-legacy-display-list
95,雷笛雷霆之角,Lagia Thunderpeal,mh3g-id-res-game-array+mh3u-legacy-display-list
96,冥雷魔笛,Nether Flute,mh3g-id-res-game-array+mh3u-legacy-display-list
97,冥笛恩弗拉路,Nether Sinphony,mh3g-id-res-game-array+mh3u-legacy-display-list
98,米吉多旋律,Megiddo Mode,mh3g-id-res-game-array+mh3u-legacy-display-list
99,讴歌燃烧终焉之翼,The Apocalypso,mh3g-id-res-game-array+mh3u-legacy-display-list
100,迅雷祷告笛,Voltage Verve,mh3g-id-res-game-array+mh3u-legacy-display-list
101,超级迅雷祷告笛,High Voltage Verve,mh3g-id-res-game-array+mh3u-legacy-display-list
