id,name,english,source
110,赤甲兽战帽Ｓ,Volvidon Cap S,
111,土砂龙头盔Ｓ,Barroth Helm S,
112,土砂龙战帽Ｓ,Barroth Cap S,
113,冰碎龙头盔Ｕ,Barroth Helm U,
114,冰碎龙战帽Ｕ,Barroth Cap U,
115,灯鱼龙头盔Ｓ,Gobul Helm S,
116,灯鱼龙战帽Ｓ,Gobul Cap S,
117,公会精英头盔Ｓ,Guild Bard Lobos S,
118,公会精英帽子Ｓ,Guild Bard Hat S,
119,店员头巾Ｓ,Scholar's Beret S,
120,店员贝雷帽Ｓ,Scholar's Cap S,
121,雌火龙头盔Ｓ,Rathian Helm S,
122,雌火龙战帽Ｓ,Rathian Cap S,
123,樱火龙头盔,Rath Heart Helm,
124,Rath Helm战帽,Rath Helm Cap,
125,毒怪龙头盔Ｓ,Gigginox Helm S,
126,毒怪龙战帽Ｓ,Gigginox Cap S,
127,电怪龙头盔Ｕ,Gigginox Helm U,
128,电怪龙战帽Ｕ,Gigginox Cap U,
129,高合金头盔Ｓ,Ingot Helm S,
130,高合金战帽Ｓ,Ingot Cap S,
131,远古龙头盔,Dober Helm,
132,远古龙战帽,Dober Cap,
133,结云村帽・天,Yukumo Sky Kasa,
134,结云村帽・地,Yukumo Land Kasa,
135,锹虫头盔,Aelucanth Vertex,
136,锹虫战帽,Aelucanth Clypeus,
137,蝴蝶头盔,Rhopessa Vertex,
138,蝴蝶战帽,Rhopessa Clypeus,
139,南瓜帽,Mosgharl Vizor,
140,南瓜花帽,Mosgharl Brim,
141,海龙头盔Ｓ,Lagiacrus Helm S,
142,海龙战帽Ｓ,Lagiacrus Cap S,
143,白海龙头盔Ｕ,Lagiacrus Helm U,
144,白海龙战帽Ｕ,Lagiacrus Cap U,
145,雄火龙头盔Ｓ,Rathalos Helm S,
146,雄火龙战帽Ｓ,Rathalos Cap S,
147,苍火龙头盔,Rath Soul Helm,
148,苍火龙战帽,Rath Soul Cap,
149,冰牙龙头盔Ｓ,Barioth Helm S,
150,冰牙龙战帽Ｓ,Barioth Cap S,
151,风牙龙头盔Ｕ,Barioth Helm U,
152,风牙龙战帽Ｕ,Barioth Cap U,
153,角龙头盔Ｓ,Diablos Helm S,
154,角龙战帽Ｓ,Diablos Cap S,
155,黑角龙头盔Ｕ,Diablos Helm U,
156,黑角龙战帽Ｕ,Diablos Cap U,
157,爆锤龙头盔Ｓ,Uragaan Helm S,
158,爆锤龙战帽Ｓ,Uragaan Cap S,
159,钢锤龙头盔Ｕ,Uragaan Helm U,
160,钢锤龙战帽Ｕ,Uragaan Cap U,
161,炎戈龙头盔Ｓ,Agnaktor Helm S,
162,炎戈龙战帽Ｓ,Agnaktor Cap S,
163,冻戈龙头盔Ｕ,Agnaktor Helm U,
164,冻戈龙战帽Ｕ,Agnaktor Cap U,
165,恐暴龙头盔,Vangis Helm,
166,恐暴龙战帽,Vangis Cap,
167,大马士革头盔,Damascus Helm,
168,大马士革战帽,Damascus Cap,
173,大和【兜】,Yamato Kabuto,
174,陆奥【鸟帽子】,Mutsu Eboshi,
175,日向【钵金】,Hyuga Hachigane,
176,天城【钵金】,Amagi Hachigane,
177,煌黑龙之智慧,Escadora Wisdom,
178,煌黑龙之启发,Escadora Sagesse,
179,雷狼龙头盔,Zinogre Helm,
180,雷狼龙战帽,Zinogre Cap,
181,潜口龙头盔Ｓ,Nibelsnarf Helm S,
182,潜口龙战帽Ｓ,Nibelsnarf Cap S,
183,尾槌龙头盔Ｓ,Duramboros Helm S,
184,尾槌龙战帽Ｓ,Duramboros Cap S,
185,迅龙头盔,Nargacuga Helm,
186,迅龙战帽,Nargacuga Cap,
187,水龙头盔,Plesioth Helm,
188,水龙战帽,Plesioth Cap,
189,碎龙头盔,Brachydios Helm,
190,碎龙战帽,Brachydios Cap,
191,抚子【布冠】,Dianthus Cappa,
192,桔梗【布冠】,Campanile Cappa,
193,城塞游击队【刃笠】,Ranger's Headgear,
194,城塞弓击队【面隐】,Archer's Turban,
207,高合金头盔Ｘ,Ingot Helm X,
208,高合金战帽Ｘ,Ingot Cap X,
209,飞虫贵族帽Ｘ,Bnahabra Hat X,
210,飞虫头饰Ｘ,Bnahabra Headpiece X,
211,草食龙头盔Ｘ,Rhenoplos Helm X,
212,草食龙战帽Ｘ,Rhenoplos Cap X,
213,垂皮头罩Ｘ,Slagtoth Hood X,
214,垂皮头帽Ｘ,Slagtoth Cowl X,
215,狗龙头盔Ｘ,Jaggi Helm X,
216,狗龙战帽Ｘ,Jaggi Cap X,
217,眠狗龙头盔Ｘ,Baggi Helm X,
218,眠狗龙战帽Ｘ,Baggi Cap X,
219,毒狗龙头盔Ｘ,Wroggi Hat X,
220,毒狗龙战帽Ｘ,Wroggi Cap X,
221,青熊兽头盔Ｘ,Arzuros Helm X,
222,青熊兽战帽Ｘ,Arzuros Cap X,
223,白兔兽头盔Ｘ,Lagombi Helm X,
224,白兔兽战帽Ｘ,Lagombi Cap X,
225,赤甲兽头盔Ｘ,Volvidon Helm X,
226,赤甲兽战帽Ｘ,Volvidon Cap X,
227,彩鸟头盔Ｘ,Qurupeco Helm X,
228,彩鸟战帽Ｘ,Qurupeco Cap X,
229,红彩鸟头盔Ｚ,Qurupeco Helm Z,
230,红彩鸟战帽Ｚ,Qurupeco Cap Z,
231,水兽头盔Ｘ,Ludroth Helm X,
232,水兽战帽Ｘ,Ludroth Cap X,
233,紫水兽头盔Ｚ,Ludroth Helm Z,
234,紫水兽战帽Ｚ,Ludroth Cap Z,
235,土砂龙头盔Ｘ,Barroth Helm X,
236,土砂龙战帽Ｘ,Barroth Cap X,
237,冰碎龙头盔Ｚ,Barroth Helm Z,
238,冰碎龙战帽Ｚ,Barroth Cap Z,
239,灯鱼龙头盔Ｘ,Gobul Helm X,
240,灯鱼龙战帽Ｘ,Gobul Cap X,
241,草食龙头盔Ｘ,Rhenoplos Helm X,
242,草食龙战帽Ｘ,Rhenoplos Cap X,
243,苍火龙头盔Ｚ,Rath Soul Helm Z,
244,苍火龙战帽Ｚ,Rath Soul Cap Z,
245,银火龙头盔,Silver Solhelm,
246,银火龙战帽,Silver Solcap,
247,雌火龙头盔Ｘ,Rathian Helm X,
248,雌火龙战帽Ｘ,Rathian Cap X,
249,樱火龙头盔Ｚ,Rath Heart Helm Z,
250,樱火龙战帽Ｚ,Rath Heart Cap Z,
251,金火龙头盔,Golden Lunehelm,
252,金火龙战帽,Golden Lunecap,
253,海龙头盔Ｘ,Lagiacrus Helm X,
254,海龙战帽Ｘ,Lagiacrus Cap X,
255,白海龙头盔Ｚ,Lagiacrus Helm Z,
256,白海龙战帽Ｚ,Lagiacrus Cap Z,
257,冥海龙头盔,Nether Helm,
258,冥海龙战帽,Nether Cap,
259,毒怪龙头盔Ｘ,Gigginox Helm X,
260,毒怪龙战帽Ｘ,Gigginox Cap X,
261,电怪龙头盔Ｚ,Gigginox Helm Z,
262,电怪龙战帽Ｚ,Gigginox Cap Z,
263,冰牙龙头盔Ｘ,Barioth Helm X,
264,冰牙龙战帽Ｘ,Barioth Cap X,
265,风牙龙头盔Ｚ,Barioth Helm Z,
266,风牙龙战帽Ｚ,Barioth Cap Z,
267,角龙头盔Ｘ,Diablos Helm X,
268,角龙战帽Ｘ,Diablos Cap X,
269,黑角龙头盔Ｚ,Diablos Helm Z,
270,黑角龙战帽Ｚ,Diablos Cap Z,
271,爆锤龙头盔Ｘ,Uragaan Helm X,
272,爆锤龙战帽Ｘ,Uragaan Cap X,
273,钢锤龙头盔Ｚ,Uragaan Helm Z,
274,钢锤龙战帽Ｚ,Uragaan Cap Z,
275,炎戈龙头盔Ｘ,Agnaktor Helm X,
276,炎戈龙战帽Ｘ,Agnaktor Cap X,
277,冻戈龙头盔Ｚ,Agnaktor Helm Z,
278,冻戈龙战帽Ｚ,Agnaktor Cap Z,
279,太阳神头盔Ｘ,Helios Helm X,
280,太阳神战帽Ｘ,Helios Cap X,
281,太阳神头盔Ｚ,Helios Helm Z,
282,太阳神战帽Ｚ,Helios Cap Z,
283,月神头盔Ｘ,Selene Helm X,
284,月神战帽Ｘ,Selene Cap X,
285,月神头盔Ｚ,Selene Helm Z,
286,月神战帽Ｚ,Selene Cap Z,
287,大和・真【兜】,Grand Yamato Kabuto,
288,陆奥・真【鸟帽子】,Grand Mutsu Eboshi,
289,日向・真【钵金】,Grand H. Hachigane,
290,天城・真【阵笠】,Grand Amagi Jingasa,
291,大和・极【兜】,Yamato Kabuto Prime,
292,陆奥・极【鸟帽子】,Mutsu Eboshi Prime,
293,日向・极【钵金】,H. Hachigane Prime,
294,天城・极【阵笠】,Amagi Jingasa Prime,
295,恐暴龙头盔Ｘ,Vangis Helm X,
296,恐暴龙战帽Ｘ,Vangis Cap X,
297,煌黑龙之智慧Ｘ,Escadora Wisdom X,
298,煌黑龙之启发Ｘ,Escadora Sagesse X,
299,雷狼龙头盔Ｘ,Zinogre Helm X,
300,雷狼龙战帽Ｘ,Zinogre Cap X,
301,狱狼龙头盔Ｚ,Zinogre Helm Z,
302,狱狼龙战帽Ｚ,Zinogre Cap Z,
303,潜口龙头盔Ｘ,Nibelsnarf Helm X,
304,潜口龙战帽Ｘ,Nibelsnarf Cap X,
305,尾槌龙头盔Ｘ,Duramboros Helm X,
306,尾槌龙战帽Ｘ,Duramboros Cap X,
307,尾斧龙头盔Ｚ,Duramboros Helm Z,
308,尾斧龙战帽Ｚ,Duramboros Cap Z,
309,迅龙头盔Ｘ,Nargacuga Helm X,
310,迅龙战帽Ｘ,Nargacuga Cap X,
311,绿迅龙头盔Ｚ,Nargacuga Helm Z,
312,绿迅龙战帽Ｚ,Nargacuga Cap Z,
313,月光【额当】,Lambent Casque,
314,白影【额当】,Silhouette Casque,
315,水龙头盔Ｘ,Plesioth Helm X,
316,水龙战帽Ｘ,Plesioth Cap X,
317,翠水龙头盔Ｚ,Plesioth Helm Z,
318,翠水龙战帽Ｚ,Plesioth Cap Z,
319,碎龙头盔Ｘ,Brachydios Helm X,
320,碎龙战帽Ｘ,Brachydios Cap X,
321,炼黑龙之皇冠,Miralis Diadem,
322,炼黑龙之王冠,Miralis Crown,
323,大马士革头盔Ｘ,Damascus Helm X,
324,大马士革战帽Ｘ,Damascus Cap X,
325,远古龙头盔Ｘ,Dober Helm X,
326,远古龙战帽Ｘ,Dober Cap X,
329,锹虫头盔Ｘ,Aelucanth Vertex X,
330,锹虫战帽Ｘ,Aelucanth Clypeus X,
331,蝴蝶头盔Ｘ,Rhopessa Vertex X,
332,蝴蝶战帽Ｘ,Rhopessa Clypeus X,
333,南瓜帽Ｘ,Mosgharl Vizor X,
334,南瓜花帽Ｘ,Mosgharl Brim X,
335,抚子・华【布冠】,Dianthus Wealcap,
336,桔梗・华【布冠】,Campanile Wealcap,
337,城塞特攻队【刃笠】,Strider's Headgear,
338,城塞隐秘队【面隐】,Deadeye's Turban,
339,公会精英头盔Ｘ,Guild Bard Lobos X,
340,公会精英帽子Ｘ,Guild Bard Hat X,
341,店员头巾Ｘ,Scholar's Beret X,
342,店员贝雷帽Ｘ,Scholar's Cap X,
345,水手兜帽,Sailor Hat,
346,水手帽,Sailor Cap,
347,黑暗之眼,Shadow Shades,
348,狗龙面具,Jaggi Mask,
349,丸鸟面具,Gargwa Mask,
350,野猪面具,Bullfango Mask,
351,骷髅之脸,Skull Mask,
352,三眼耳环,Chakra Earring,
376,剑圣耳环,Sword Saint Earring,
377,增弹耳环,Barrage Earring,
378,骷髅头,Skull Visage,
379,剑圣耳环,Sword Saint Earring,
