id,name,english,source
70,Dung Bomb,Dung Bomb,
71,Smoke Bomb,Smoke Bomb,
72,Poison Smoke Bmb,Poison Smoke Bmb,
73,Farcaster,Farcaster,
74,Tranq Bomb,Tranq Bomb,
75,Oxygen Supply,Oxygen Supply,
76,Spider Web,Spider Web,
77,Net,Net,
78,Trap Tool,Trap Tool,
79,Pitfall Trap,Pitfall Trap,
80,Shock Trap,Shock Trap,
81,Small Barrel,Small Barrel,
82,Large Barrel,Large Barrel,
83,Barrel Bomb S,Barrel Bomb S,
84,Barrel Bomb S +,Barrel Bomb S +,
85,Barrel Bomb L,Barrel Bomb L,
86,Barrel Bomb L +,Barrel Bomb L +,
87,Bounce Bomb,Bounce Bomb,
88,Bounce Bomb +,Bounce Bomb +,
89,Felvine Bomb,Felvine Bomb,
90,Huskberry,Huskberry,
91,Bone Husk S,Bone Husk S,
92,Bone Husk L,Bone Husk L,
93,Normal S Lv1,Normal S Lv1,
94,Normal S Lv2,Normal S Lv2,
95,NOrmal S Lv3,NOrmal S Lv3,
96,Pierce S Lv1,Pierce S Lv1,
97,Pierce S Lv2,Pierce S Lv2,
98,Pierce S Lv3,Pierce S Lv3,
99,Pellet S Lv1,Pellet S Lv1,
100,Pellet S Lv2,Pellet S Lv2,
101,Pellet S Lv3,Pellet S Lv3,
102,Crag S Lv1,Crag S Lv1,
103,Crag S Lv2,Crag S Lv2,
104,Crag S Lv3,Crag S Lv3,
105,Clust S Lv1,Clust S Lv1,
106,Clust S Lv2,Clust S Lv2,
107,Clust S Lv3,Clust S Lv3,
108,Flaming S,Flaming S,
109,Water S,Water S,
110,Thunder S,Thunder S,
111,Freeze S,Freeze S,
112,Draong S,Draong S,
113,Recov S Lv1,Recov S Lv1,
114,Recov S Lv2,Recov S Lv2,
115,Poison S Lv1,Poison S Lv1,
116,Poison S Lv2,Poison S Lv2,
117,Para S Lv1,Para S Lv1,
118,Para S Lv2,Para S Lv2,
119,Sleep S Lv1,Sleep S Lv1,
120,Sleep S Lv2,Sleep S Lv2,
121,Tranq S,Tranq S,
122,Paint S,Paint S,
123,Demon S,Demon S,
125,Armor S,Armor S,
127,Sub S Lv1,Sub S Lv1,
128,Sub S Lv2,Sub S Lv2,
129,Exhaust S Lv1,Exhaust S Lv1,
130,Exhaust S Lv2,Exhaust S Lv2,
131,Slicing S,Slicing S,
134,WyvernFire,WyvernFire,
135,UW Ballista Ammo,UW Ballista Ammo,
136,(No Coating),(No Coating),
137,Empty Phial,Empty Phial,
138,Power Coating,Power Coating,
139,C. Range Coating,C. Range Coating,
140,Poison Coating,Poison Coating,
141,Para Coating,Para Coating,
142,Sleep Coating,Sleep Coating,
143,Exhaust Coating,Exhaust Coating,
144,Paint Coating,Paint Coating,
146,Worm,Worm,
148,Mega Fishing Fly,Mega Fishing Fly,
149,Frog,Frog,
150,Whetfish Bait,Whetfish Bait,
151,Shushifish Bait,Shushifish Bait,
152,Tuna Bait,Tuna Bait,
154,Goldenfish Bait,Goldenfish Bait,
155,Burst Bait,Burst Bait,
157,Old Pickaxe,Old Pickaxe,
158,Iron Pickaxe,Iron Pickaxe,
159,Mega Pickaxe,Mega Pickaxe,
160,Old Bug Net,Old Bug Net,
161,Bug Net,Bug Net,
162,Mega Bug Net,Mega Bug Net,
163,Fishing Harpoon,Fishing Harpoon,
164,Mega Harpoon,Mega Harpoon,
165,BBQ Spit,BBQ Spit,
166,Double BBQ Spit,Double BBQ Spit,
167,Whetstone,Whetstone,
168,Binoculars,Binoculars,
169,Carbage,Carbage,
170,Field Horn,Field Horn,
171,Health Horn,Health Horn,
172,Antidote Horn,Antidote Horn,
173,Demon Horn,Demon Horn,
174,Armor Horn,Armor Horn,
175,Honey,Honey,
176,Herb,Herb,
177,Antidote Herb,Antidote Herb,
178,Fire Herb,Fire Herb,
180,Ivy,Ivy,
181,Sleep Herb,Sleep Herb,
182,Sap Plant,Sap Plant,
183,Felvine,Felvine,
184,Cactus Flower,Cactus Flower,
185,Airweed,Airweed,
186,Hot Pepper,Hot Pepper,
188,Blue Mushroom,Blue Mushroom,
189,Nitroshroom,Nitroshroom,
190,Parashroom,Parashroom,
191,Toadstool,Toadstool,
192,Exciteshroom,Exciteshroom,
194,Dragon Toadstool,Dragon Toadstool,
195,Bindshroom,Bindshroom,
196,Paintberry,Paintberry,
197,Might Seed,Might Seed,
198,Adamant Seed,Adamant Seed,
199,Dragonfell Berry,Dragonfell Berry,
200,Scatternut,Scatternut,
201,Needleberry,Needleberry,
203,Bomberry,Bomberry,
208,Nulberry,Nulberry,
209,Bumblepumpkin,Bumblepumpkin,
210,Broken Shell,Broken Shell,
211,Black Pearl,Black Pearl,
212,Jumbo Pearl,Jumbo Pearl,
213,Stone,Stone,
214,Iron Ore,Iron Ore,
215,Earth Crystal,Earth Crystal,
216,Machalite Ore,Machalite Ore,
217,Dragonite Ore,Dragonite Ore,
218,Pelagicite Ore,Pelagicite Ore,
222,Carbalite Ore,Carbalite Ore,
223,Eltalite Ore,Eltalite Ore,
224,Fucium Ore,Fucium Ore,
225,Meldspar Ore,Meldspar Ore,
226,Bathycite Ore,Bathycite Ore,
227,Lava Nugget,Lava Nugget,
228,Firestone,Firestone,
229,Firecell Stone,Firecell Stone,
230,Allfire Stone,Allfire Stone,
231,Lightcrystal,Lightcrystal,
232,Isisium,Isisium,
234,Gracium,Gracium,
235,Antiseptic Stone,Antiseptic Stone,
236,Ice Crystal,Ice Crystal,
237,Armor Stone,Armor Stone,
238,Armor Sphere,Armor Sphere,
239,Armor Sphere +,Armor Sphere +,
240,Adv Armor Sphere,Adv Armor Sphere,
241,Hrd Armor Sphere,Hrd Armor Sphere,
242,Hvy Armor Sphere,Hvy Armor Sphere,
244,Tru Armor Sphere,Tru Armor Sphere,
245,Whetfish,Whetfish,
246,Sushifish,Sushifish,
247,Sleepyfish,Sleepyfish,
248,Pin Tuna,Pin Tuna,
249,Popfish,Popfish,
250,Scatterfish,Scatterfish,
251,Burst Arowana,Burst Arowana,
252,Bomb Arowana,Bomb Arowana,
253,Glutton Tuna,Glutton Tuna,
254,Small Goldenfish,Small Goldenfish,
255,Wanchovy,Wanchovy,
257,Blue Cutthroat,Blue Cutthroat,
258,Humspun Conch,Humspun Conch,
260,Insect Husk,Insect Husk,
261,Yambug,Yambug,
262,Bughopper,Bughopper,
264,Stinkhopper,Stinkhopper,
265,Snakebee Larva,Snakebee Larva,
266,Godbug,Godbug,
267,Bitterbug,Bitterbug,
268,Flashbug,Flashbug,
269,Thunderbug,Thunderbug,
270,Fulgurbug,Fulgurbug,
271,Carpenterbug,Carpenterbug,
272,Killer Beetle,Killer Beetle,
273,Hercudrome,Hercudrome,
275,King Scarab,King Scarab,
276,Rare Scarab,Rare Scarab,
278,Flutterfly,Flutterfly,
280,Bomb Sac,Bomb Sac,
281,Screamer,Screamer,
282,Poison Sac,Poison Sac,
283,Toxin Sac,Toxin Sac,
285,Paralysis Sac,Paralysis Sac,
286,Omniplegia Sac,Omniplegia Sac,
287,Sleep Sac,Sleep Sac,
288,Coma Sec,Coma Sec,
289,Flame Sac,Flame Sac,
290,Inferno Sac,Inferno Sac,
291,Conflagrant Sac,Conflagrant Sac,
292,Aqua Sac,Aqua Sac,
293,Torrent Sac,Torrent Sac,
295,Thunder Sac,Thunder Sac,
296,Lightning Sac,Lightning Sac,
297,Frost Sac,Frost Sac,
298,Freezer Sac,Freezer Sac,
299,Dash Extract,Dash Extract,
300,Pale Extract,Pale Extract,
301,Monster Bone S,Monster Bone S,
302,Monster Bone M,Monster Bone M,
303,Monster Bone L,Monster Bone L,
304,Mystery Bone,Mystery Bone,
305,Unknown Skull,Unknown Skull,
306,Bone,Bone,
307,Avian Shoutbone,Avian Shoutbone,
309,Monster Bone +,Monster Bone +,
310,Monster Keenbone,Monster Keenbone,
311,Monster hardbone,Monster hardbone,
312,Monster slogbne,Monster slogbne,
313,Avian Finebone,Avian Finebone,
314,Jumbo Bone,Jumbo Bone,
315,Stoutbone,Stoutbone,
316,Dragonbone Relic,Dragonbone Relic,
317,Wyvern Fang,Wyvern Fang,
318,Wyvern Claw,Wyvern Claw,
319,Wyvern Stone,Wyvern Stone,
320,Lrg Wyvern Stone,Lrg Wyvern Stone,
321,Bird Wyvern Gem,Bird Wyvern Gem,
322,Fey Wyvern Gem,Fey Wyvern Gem,
323,ElderDragonBlood,ElderDragonBlood,
325,Azure Dragongem,Azure Dragongem,
326,Azure Drgnsphire,Azure Drgnsphire,
327,Beautiful Scale,Beautiful Scale,
328,Shining Starfish,Shining Starfish,
329,Armorfish Morsel,Armorfish Morsel,
330,Fine Pelt,Fine Pelt,
331,Power Paddle,Power Paddle,
332,Curved Fang,Curved Fang,
333,Dragonbone Piece,Dragonbone Piece,
334,Abalone Piece,Abalone Piece,
335,Fossil Piece,Fossil Piece,
336,Stunning Quill,Stunning Quill,
337,Saturnian,Saturnian,
338,Mystic Narwhal,Mystic Narwhal,
339,Perfect Paddle,Perfect Paddle,
340,Moonlight Fang,Moonlight Fang,
341,Glittering Scale,Glittering Scale,
342,Giant Skull,Giant Skull,
343,Atlantis Crab,Atlantis Crab,
344,Queen Needle,Queen Needle,
345,Ancient Skin Oil,Ancient Skin Oil,
346,Flamboyant Quill,Flamboyant Quill,
347,Eldest Saturnian,Eldest Saturnian,
348,Queen's Spirit,Queen's Spirit,
349,Vermilion Scale,Vermilion Scale,
350,Sea-King's Scale,Sea-King's Scale,
351,Odd Egg,Odd Egg,
352,Saturnian Trap,Saturnian Trap,
353,BugMaker! Pro,BugMaker! Pro,
354,Funky Pheromones,Funky Pheromones,
355,Shroom Germ,Shroom Germ,
356,Shroom Germ +,Shroom Germ +,
357,Bizzy Bees,Bizzy Bees,
358,Fish Finder,Fish Finder,
359,Treasure Tracker,Treasure Tracker,
360,Spare Spear,Spare Spear,
361,Pittance Fang,Pittance Fang,
362,Fortune Fang,Fortune Fang,
363,Gold Needle,Gold Needle,
364,Wyverngold,Wyverngold,
365,Pirate Booty,Pirate Booty,
366,Steel Egg,Steel Egg,
367,Silver Egg,Silver Egg,
368,Golden Egg,Golden Egg,
369,Kelbi Horn Objet,Kelbi Horn Objet,
370,Twstd Horn Objet,Twstd Horn Objet,
371,MohranFang Objet,MohranFang Objet,
372,Poogie,Poogie,
373,Eggie Poogie,Eggie Poogie,
374,Rath Poogie,Rath Poogie,
375,Sandstone Plant,Sandstone Plant,
376,Marshland Plant,Marshland Plant,
377,Snowflake Plant,Snowflake Plant,
378,Primshroom Lamp,Primshroom Lamp,
379,Qurupeco Lamp,Qurupeco Lamp,
380,Sirensea Lamp,Sirensea Lamp,
381,Oceanic Fountain,Oceanic Fountain,
382,Bubbly Fountain,Bubbly Fountain,
383,Magma Fountain,Magma Fountain,
384,Iron Figure,Iron Figure,
385,Machalite Figure,Machalite Figure,
386,Dragonite Figure,Dragonite Figure,
387,Model Sandskiff,Model Sandskiff,
388,Model Airship,Model Airship,
389,Model Poogieship,Model Poogieship,
390,Guildie (Red),Guildie (Red),
391,Guildie (Green),Guildie (Green),
392,Guildie (Blue),Guildie (Blue),
393,Great Poogi,Great Poogi,
394,Incomplete Crown,Incomplete Crown,
395,Crown's Gemstone,Crown's Gemstone,
396,Dazzling Crown,Dazzling Crown,
397,Prize Gold Sword,Prize Gold Sword,
398,Golden Medallion,Golden Medallion,
399,Kelbi Horn,Kelbi Horn,
400,Blue Kelbi Horn,Blue Kelbi Horn,
401,Warm Pelt,Warm Pelt,
402,High-qualty Pelt,High-qualty Pelt,
403,Gargwa Feather,Gargwa Feather,
406,Anteka Antler,Anteka Antler,
408,Bnahabra Shell,Bnahabra Shell,
410,Bnaha Carapace,Bnaha Carapace,
411,Bnahabra Wing,Bnahabra Wing,
413,Bnahabra Cutwing,Bnahabra Cutwing,
414,Bnahabra Spine,Bnahabra Spine,
415,Altaroth Jaw,Altaroth Jaw,
417,Altaroth Stomach,Altaroth Stomach,
418,Prized Stomach,Prized Stomach,
419,Quality Sac,Quality Sac,
420,Bullfango Pelt,Bullfango Pelt,
422,Bullfango Head,Bullfango Head,
423,Monster Fluid,Monster Fluid,
424,Monster Broth,Monster Broth,
425,Rhenoplos Shell,Rhenoplos Shell,
426,Rhenoplos Bone,Rhenoplos Bone,
427,Rhenoplos Scalp,Rhenoplos Scalp,
429,Rheno Carapace,Rheno Carapace,
431,Slagtoth Hide+,Slagtoth Hide+,
433,Big Fin,Big Fin,
435,Quality Fin,Quality Fin,
436,Giant Fin,Giant Fin,
437,Sharpened Fang,Sharpened Fang,
438,Velvety Hide,Velvety Hide,
439,Sharqskin,Sharqskin,
440,Jaggi Scale,Jaggi Scale,
441,Jaggi Scale +,Jaggi Scale +,
443,Jaggi Hide,Jaggi Hide,
446,Bird Wyvern Fang,Bird Wyvern Fang,
447,G. Jaggi Hide,G. Jaggi Hide,
448,G. Jaggi Hide +,G. Jaggi Hide +,
449,Great Jaggi Piel,Great Jaggi Piel,
450,G. Jaggi Claw,G. Jaggi Claw,
451,G. Jaggi Claw +,G. Jaggi Claw +,
453,King's Frill,King's Frill,
454,Imperial Frill,Imperial Frill,
455,Great Jaggi Head,Great Jaggi Head,
457,Baggi Hide,Baggi Hide,
458,Baggi Scale,Baggi Scale,
459,Baggi Scale +,Baggi Scale +,
461,G. Baggi Hide,G. Baggi Hide,
462,G. Baggi Hide +,G. Baggi Hide +,
463,Great Baggi Piel,Great Baggi Piel,
464,G. Baggi Claw,G. Baggi Claw,
465,G. Baggi Claw +,G. Baggi Claw +,
467,King's Crest,King's Crest,
468,Imperial Crest,Imperial Crest,
469,Wroggi Scale,Wroggi Scale,
470,Wroggi Scale +,Wroggi Scale +,
472,Wroggi Hide,Wroggi Hide,
473,Wroggi Fang,Wroggi Fang,
474,G. Wroggi Hide,G. Wroggi Hide,
475,G. Wroggi Piel,G. Wroggi Piel,
476,G. Wroggi Hide +,G. Wroggi Hide +,
477,G. Wroggi Brace,G. Wroggi Brace,
479,G. Wroggi Brace +,G. Wroggi Brace +,
480,King's Beak,King's Beak,
481,Imperial Beak,Imperial Beak,
482,Qurupeco Scale,Qurupeco Scale,
483,Qurupeco Scale +,Qurupeco Scale +,
484,Qurupeco Shard,Qurupeco Shard,
485,Qurupeco Feather,Qurupeco Feather,
486,Lustrous Feather,Lustrous Feather,
487,Qurupeco Wing,Qurupeco Wing,
488,Peco Fellwing,Peco Fellwing,
489,Vivid Fellwing,Vivid Fellwing,
490,Strange Beak,Strange Beak,
491,Wonderful Beak,Wonderful Beak,
492,Alluring Beak,Alluring Beak,
493,Flintstone,Flintstone,
494,Quality Flint,Quality Flint,
495,C. Peco Scale +,C. Peco Scale +,
496,C. Peco Shard,C. Peco Shard,
497,C. Peco Wing,C. Peco Wing,
498,C. Peco Fellwing,C. Peco Fellwing,
499,Voltstone,Voltstone,
500,High Voltstone,High Voltstone,
501,Hydro Hide,Hydro Hide,
502,Hydro Hide +,Hydro Hide +,
504,Immature Sponge,Immature Sponge,
505,Quality Sponge,Quality Sponge,
506,Spongy Hide,Spongy Hide,
507,Spongy Hide +,Spongy Hide +,
508,Spongy Piel,Spongy Piel,
509,R. Ludroth Scale,R. Ludroth Scale,
510,R. Ludroth Scale +,R. Ludroth Scale +,
511,R. Ludroth Shard,R. Ludroth Shard,
512,R. Ludroth Claw,R. Ludroth Claw,
513,R. Ludroth Claw +,R. Ludroth Claw +,
514,R. Ludroth Talon,R. Ludroth Talon,
515,R. Ludroth Crest,R. Ludroth Crest,
516,R. Ludroth Crest +,R. Ludroth Crest +,
517,Chic Crest,Chic Crest,
518,R. Ludroth Tail,R. Ludroth Tail,
519,Plum Spongy Hide,Plum Spongy Hide,
520,Plum Spongy Piel,Plum Spongy Piel,
521,P. Ludroth Scale +,P. Ludroth Scale +,
522,P. Ludroth Shard,P. Ludroth Shard,
523,P. Ludroth Claw +,P. Ludroth Claw +,
524,P. Ludroth Talon,P. Ludroth Talon,
525,Barroth Shell,Barroth Shell,
526,Barroth Carapace,Barroth Carapace,
527,Barroth Cortex,Barroth Cortex,
528,Barroth Ridge,Barroth Ridge,
529,Barroth Ridge +,Barroth Ridge +,
530,Barroth Chine,Barroth Chine,
531,Barroth Claw,Barroth Claw,
532,Barroth Claw +,Barroth Claw +,
533,Barroth Talon,Barroth Talon,
534,Barroth Scalp,Barroth Scalp,
535,Barroth Crown,Barroth Crown,
536,Barroth Tail,Barroth Tail,
537,J. Barr Carapace,J. Barr Carapace,
538,J. Barroth Cortex,J. Barroth Cortex,
539,J. Barroth Ridge +,J. Barroth Ridge +,
540,J. Barroth Chine,J. Barroth Chine,
541,J. Barroth Claw +,J. Barroth Claw +,
542,J. Barroth Talon,J. Barroth Talon,
543,J. Barroth Scale,J. Barroth Scale,
544,J. Barroth Crown,J. Barroth Crown,
545,J. Barroth Tail,J. Barroth Tail,
546,J. Barroth Lash,J. Barroth Lash,
547,Frozen Glob,Frozen Glob,
549,Gobul Hide,Gobul Hide,
550,Gobul Hide +,Gobul Hide +,
551,Gobul Piel,Gobul Piel,
552,Gobul Fin,Gobul Fin,
553,Gobul Fin +,Gobul Fin +,
554,Fine Gobul Fin,Fine Gobul Fin,
555,Gobul Spike,Gobul Spike,
556,Gobul Spike +,Gobul Spike +,
557,Gobul Surspike,Gobul Surspike,
558,Gobul Whisker,Gobul Whisker,
559,Gobul Kingwhiskr,Gobul Kingwhiskr,
560,Gobul Lantern,Gobul Lantern,
561,Gobul Lantern +,Gobul Lantern +,
562,Gobul Beacon,Gobul Beacon,
563,Rathian Scale,Rathian Scale,
564,Rathian Scale +,Rathian Scale +,
565,Rathian Shard,Rathian Shard,
566,Rathian Shell,Rathian Shell,
567,Rathian Carapace,Rathian Carapace,
568,Rathian Cortex,Rathian Cortex,
569,Rathian Webbing,Rathian Webbing,
570,Rathian Spike,Rathian Spike,
571,Rathian Spike +,Rathian Spike +,
572,Rathian Surspike,Rathian Surspike,
573,Rathian Plate,Rathian Plate,
574,Rathian Mantle,Rathian Mantle,
575,Rathian Ruby,Rathian Ruby,
577,P. Rathian Scale +,P. Rathian Scale +,
578,P. Rathian Shard,P. Rathian Shard,
579,P. Rath Carapace,P. Rath Carapace,
580,P. Rathian Cortex,P. Rathian Cortex,
581,G. Rathian Shard,G. Rathian Shard,
582,G. Rathian Cortex,G. Rathian Cortex,
583,G. Rath Surspike,G. Rath Surspike,
584,Rathalos Scale,Rathalos Scale,
585,Rathalos Scale +,Rathalos Scale +,
586,Rathalos Shard,Rathalos Shard,
587,Rathalos Shell,Rathalos Shell,
588,Rathalos Carapace,Rathalos Carapace,
589,Rathalos Cortex,Rathalos Cortex,
590,Rathalos Webbing,Rathalos Webbing,
591,Rathalos Fellwing,Rathalos Fellwing,
592,Rathalos Tail,Rathalos Tail,
593,Rathalos Lash,Rathalos Lash,
594,Rathalos Plate,Rathalos Plate,
595,Rathalos Mantle,Rathalos Mantle,
596,Rathalos Ruby,Rathalos Ruby,
597,Rath Talon,Rath Talon,
598,Rath Ripper,Rath Ripper,
599,Rath Marrow,Rath Marrow,
600,Rath Medulla,Rath Medulla,
601,Rath Gleem,Rath Gleem,
602,A. Rath Scale +,A. Rath Scale +,
603,A. Rathalos Shard,A. Rathalos Shard,
604,A. Rath Carapace,A. Rath Carapace,
605,A. Rath Cortex,A. Rath Cortex,
606,A. Rathalos Tail,A. Rathalos Tail,
607,A. Rathalos Lash,A. Rathalos Lash,
608,A. Rathalos Wing,A. Rathalos Wing,
609,S. Rathalos Shard,S. Rathalos Shard,
610,S. Rath Cortex,S. Rath Cortex,
611,S. Rathalos Lash,S. Rathalos Lash,
615,Gigginox Hide,Gigginox Hide,
616,Gigginox Hide +,Gigginox Hide +,
617,Gigginox Piel,Gigginox Piel,
618,Uncanny Hide,Uncanny Hide,
619,Uncanny Hide +,Uncanny Hide +,
620,Gigginox Claw,Gigginox Claw,
621,Gigginox Claw +,Gigginox Claw +,
622,Gigginox Talon,Gigginox Talon,
625,Fearsome Maw,Fearsome Maw,
626,Venom Gland,Venom Gland,
627,Grim Venom Gland,Grim Venom Gland,
628,Foul Venom Gland,Foul Venom Gland,
629,B. Giggi Hide +,B. Giggi Hide +,
630,B. Giggi Piel,B. Giggi Piel,
631,B. Giggi Claw +,B. Giggi Claw +,
632,B. Giggi Talon,B. Giggi Talon,
633,Lagiacrus Scale,Lagiacrus Scale,
634,Lagiacrus Scale +,Lagiacrus Scale +,
635,Lagiacrus Shard,Lagiacrus Shard,
636,Shell Shocker,Shell Shocker,
637,Shell Shocker +,Shell Shocker +,
638,Deathly Shocker,Deathly Shocker,
639,Lagiacrus Hide,Lagiacrus Hide,
640,Lagiacrus Hide +,Lagiacrus Hide +,
641,Lagiacrus Claw,Lagiacrus Claw,
642,Lagiacrus Claw +,Lagiacrus Claw +,
643,Lagiacrus Talon,Lagiacrus Talon,
644,Lagiacrus Talon,Lagiacrus Talon,
645,Lagiacrus Flail,Lagiacrus Flail,
646,Lagiacrus Horn,Lagiacrus Horn,
647,Lagiacrus Horn +,Lagiacrus Horn +,
648,Lagia Sapphire,Lagia Sapphire,
649,Lagiacrus Mantle,Lagiacrus Mantle,
650,Lagiacrus Plate,Lagiacrus Plate,
651,I. Lagi Scale +,I. Lagi Scale +,
652,I. Lagi Shard,I. Lagi Shard,
653,I. Lagi Shocker +,I. Lagi Shocker +,
654,I. Lagi D-Shocker,I. Lagi D-Shocker,
655,I. Lagi Hide +,I. Lagi Hide +,
656,I. Lagi Piel,I. Lagi Piel,
661,I. Lagi Horn +,I. Lagi Horn +,
662,I. Lagi Hardhorn,I. Lagi Hardhorn,
666,A. Lagi Shard,A. Lagi Shard,
667,A. Lagi D-Shocker,A. Lagi D-Shocker,
668,A. Lagi Piel,A. Lagi Piel,
671,A. Lagi Hardhorn,A. Lagi Hardhorn,
672,A. Lagi Dynamo,A. Lagi Dynamo,
673,Barioth Shell,Barioth Shell,
674,Barioth Carapace,Barioth Carapace,
675,Barioth Cortex,Barioth Cortex,
676,Barioth Pelt,Barioth Pelt,
677,Barioth Pelt +,Barioth Pelt +,
678,Barioth Fur,Barioth Fur,
679,Barioth Claw,Barioth Claw,
680,Barioth Claw +,Barioth Claw +,
681,Barioth Talon,Barioth Talon,
682,Barioth Spike,Barioth Spike,
684,Barioth Tail,Barioth Tail,
685,Barioth Lash,Barioth Lash,
686,Amber Tusks,Amber Tusks,
687,Amber Tusks +,Amber Tusks +,
688,Hvy Amber Tusks,Hvy Amber Tusks,
689,S. Bari Carapace,S. Bari Carapace,
690,S. Barioth Cortex,S. Barioth Cortex,
691,S. Barioth Pelt +,S. Barioth Pelt +,
692,S. Barioth Fur,S. Barioth Fur,
693,S. Barioth Claw +,S. Barioth Claw +,
694,S. Barioth Talon,S. Barioth Talon,
695,S. Barioth Tail,S. Barioth Tail,
696,S. Barioth Lash,S. Barioth Lash,
697,Indigo Tusks +,Indigo Tusks +,
698,Hvy Indigo Tusks,Hvy Indigo Tusks,
699,Rugged Pleura,Rugged Pleura,
700,Rugged Pleura +,Rugged Pleura +,
701,Diablos Shell,Diablos Shell,
702,Diablos Carapace,Diablos Carapace,
703,Diablos Cortex,Diablos Cortex,
704,Diablos Ridge,Diablos Ridge,
705,Diablos Ridge +,Diablos Ridge +,
706,Diablos Chine,Diablos Chine,
707,Diablos Tailcase,Diablos Tailcase,
709,Diablos Fang,Diablos Fang,
710,Twisted Horn,Twisted Horn,
711,Majestic Horn,Majestic Horn,
712,Stout Horn,Stout Horn,
713,Diablos Marrow,Diablos Marrow,
714,Diablos Medulla,Diablos Medulla,
715,B. Diab Carapace,B. Diab Carapace,
716,B. Diablos Cortex,B. Diablos Cortex,
717,B. Diablos Ridge +,B. Diablos Ridge +,
718,B. Diablos Chine,B. Diablos Chine,
721,Blackcurl Horn,Blackcurl Horn,
722,Blackcurl Horn +,Blackcurl Horn +,
723,Uragaan Scale,Uragaan Scale,
724,Uragaan Scale +,Uragaan Scale +,
725,Uragaan Shard,Uragaan Shard,
726,Uragaan Shell,Uragaan Shell,
727,Uragaan Carapace,Uragaan Carapace,
728,Uragaan Cortex,Uragaan Cortex,
729,Uragaan Jaw,Uragaan Jaw,
730,Uragaan Jaw +,Uragaan Jaw +,
731,Uragaan Scute,Uragaan Scute,
732,Uragaan Scute +,Uragaan Scute +,
733,Uragaan Marrow,Uragaan Marrow,
734,Uragaan Ruby,Uragaan Ruby,
735,Uragaan Pallium,Uragaan Pallium,
736,S. Uragaan Scale +,S. Uragaan Scale +,
737,S. Uragaan Shard,S. Uragaan Shard,
738,S. Urag Carapace,S. Urag Carapace,
739,S. Uragaan Cortex,S. Uragaan Cortex,
740,S. Uragaan Maw,S. Uragaan Maw,
741,S. Uragaan Jaw +,S. Uragaan Jaw +,
742,S. Uragaan Scute ,S. Uragaan Scute ,
743,S. Uragaan Scute +,S. Uragaan Scute +,
744,Uroktor Scale,Uroktor Scale,
745,Uragaan Scale +,Uragaan Scale +,
746,Supple Piel,Supple Piel,
747,Agnaktor Scale,Agnaktor Scale,
749,Agnaktor Shell,Agnaktor Shell,
750,Agnak Carapace,Agnak Carapace,
751,Agnaktor Hide,Agnaktor Hide,
752,Agnaktor Hide +,Agnaktor Hide +,
753,Agnaktor Piel,Agnaktor Piel,
754,Agnaktor Claw,Agnaktor Claw,
