id,name,english,source
82,Quarrel Hornsword +,Quarrel Hornsword +,mh3g-id-res-game-array+mh3u-legacy-display-list
83,Double Diablos,Double Diablos,mh3g-id-res-game-array+mh3u-legacy-display-list
84,Cera Cigil,Cera Cigil,mh3g-id-res-game-array+mh3u-legacy-display-list
85,Cera Cymmetry,Cera Cymmetry,mh3g-id-res-game-array+mh3u-legacy-display-list
86,Ludroth Bone Sword,Ludroth Bone Sword,mh3g-id-res-game-array+mh3u-legacy-display-list
87,Cataclysm Sword,Cataclysm Sword,mh3g-id-res-game-array+mh3u-legacy-display-list
88,Cataclysm Blade,Cataclysm Blade,mh3g-id-res-game-array+mh3u-legacy-display-list
89,Icicle Fang,Icicle Fang,mh3g-id-res-game-array+mh3u-legacy-display-list
90,Icicle Fang +,Icicle Fang +,mh3g-id-res-game-array+mh3u-legacy-display-list
91,Paladire,Paladire,mh3g-id-res-game-array+mh3u-legacy-display-list
92,Galespike,Galespike,mh3g-id-res-game-array+mh3u-legacy-display-list
93,Simoom Sandbarb,Simoom Sandbarb,mh3g-id-res-game-array+mh3u-legacy-display-list
94,Simoom Sandbiter,Simoom Sandbiter,mh3g-id-res-game-array+mh3u-legacy-display-list
95,Finblade,Finblade,mh3g-id-res-game-array+mh3u-legacy-display-list
96,Plesioth Watercutter,Plesioth Watercutter,mh3g-id-res-game-array+mh3u-legacy-display-list
97,Plesioth Aquablade,Plesioth Aquablade,mh3g-id-res-game-array+mh3u-legacy-display-list
98,Plesioth Lullaby,Plesioth Lullaby,mh3g-id-res-game-array+mh3u-legacy-display-list
99,Plesioth Lullabane,Plesioth Lullabane,mh3g-id-res-game-array+mh3u-legacy-display-list
100,Wyvern's Perch,Wyvern's Perch,mh3g-id-res-game-array+mh3u-legacy-display-list
101,Roguish Deathcap,Roguish Deathcap,mh3g-id-res-game-array+mh3u-legacy-display-list
102,Lordly Deathcap,Lordly Deathcap,mh3g-id-res-game-array+mh3u-legacy-display-list
103,Amethyst Blade,Amethyst Blade,mh3g-id-res-game-array+mh3u-legacy-display-list
104,Miasmethyst,Miasmethyst,mh3g-id-res-game-array+mh3u-legacy-display-list
105,Berserker Sword,Berserker Sword,mh3g-id-res-game-array+mh3u-legacy-display-list
106,Anguish,Anguish,mh3g-id-res-game-array+mh3u-legacy-display-list
107,Nero's Anguish,Nero's Anguish,mh3g-id-res-game-array+mh3u-legacy-display-list
108,Frozen Speartuna,Frozen Speartuna,mh3g-id-res-game-array+mh3u-legacy-display-list
109,Freezer Speartuna,Freezer Speartuna,mh3g-id-res-game-array+mh3u-legacy-display-list
110,Xiphias Gladius,Xiphias Gladius,mh3g-id-res-game-array+mh3u-legacy-display-list
111,Vulcanis,Vulcanis,mh3g-id-res-game-array+mh3u-legacy-display-list
112,Vulcanis +,Vulcanis +,mh3g-id-res-game-array+mh3u-legacy-display-list
113,Vulcanvil,Vulcanvil,mh3g-id-res-game-array+mh3u-legacy-display-list
114,Vulcamagnon,Vulcamagnon,mh3g-id-res-game-array+mh3u-legacy-display-list
115,Vulcatastrophe,Vulcatastrophe,mh3g-id-res-game-array+mh3u-legacy-display-list
116,Vulca Vendette,Vulca Vendette,mh3g-id-res-game-array+mh3u-legacy-display-list
117,Rusted Great Sword,Rusted Great Sword,mh3g-id-res-game-array+mh3u-legacy-display-list
118,Tarnished Great Swd,Tarnished Great Swd,mh3g-id-res-game-array+mh3u-legacy-display-list
119,Ancient Blade,Ancient Blade,mh3g-id-res-game-array+mh3u-legacy-display-list
120,Elder Monument,Elder Monument,mh3g-id-res-game-array+mh3u-legacy-display-list
121,Eternal Glyph,Eternal Glyph,mh3g-id-res-game-array+mh3u-legacy-display-list
122,Worn Great Sword,Worn Great Sword,mh3g-id-res-game-array+mh3u-legacy-display-list
123,Weathered Great Swd,Weathered Great Swd,mh3g-id-res-game-array+mh3u-legacy-display-list
124,Epitaph Blade,Epitaph Blade,mh3g-id-res-game-array+mh3u-legacy-display-list
125,Epitaph Eternal,Epitaph Eternal,mh3g-id-res-game-array+mh3u-legacy-display-list
126,Alatreon Great Sword,Alatreon Great Sword,mh3g-id-res-game-array+mh3u-legacy-display-list
127,Alatreon Revolution,Alatreon Revolution,mh3g-id-res-game-array+mh3u-legacy-display-list
128,Altheos Evolutia,Altheos Evolutia,mh3g-id-res-game-array+mh3u-legacy-display-list
129,Megiddo Blaze,Megiddo Blaze,mh3g-id-res-game-array+mh3u-legacy-display-list
130,The Depotheosis,The Depotheosis,mh3g-id-res-game-array+mh3u-legacy-display-list
131,Tenma Great Sword,Tenma Great Sword,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
132,Amber Thunderclap,Amber Thunderclap,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
133,Lion's Bane,Lion's Bane,mh3g-id-res-game-array+mh3u-legacy-display-list
134,Anima Reaper,Anima Reaper,mh3g-id-res-game-array+mh3u-legacy-display-list
135,Eisenfaust,Eisenfaust,mh3g-id-res-game-array+mh3u-legacy-display-list
