id,name,english,source
47,Diamon Frost,Diamon Frost,mh3g-id-res-game-array+mh3u-legacy-display-list
48,Diamon Crest,Diamon Crest,mh3g-id-res-game-array+mh3u-legacy-display-list
49,Valkyrie Fire,Valkyrie Fire,mh3g-id-res-game-array+mh3u-legacy-display-list
50,Valkyrie Flame,Valkyrie Flame,mh3g-id-res-game-array+mh3u-legacy-display-list
51,Valkyrie Blaze,Valkyrie Blaze,mh3g-id-res-game-array+mh3u-legacy-display-list
52,Valkyrie's Heart,Valkyrie's Heart,mh3g-id-res-game-array+mh3u-legacy-display-list
53,Pinkocutioner,Pinkocutioner,mh3g-id-res-game-array+mh3u-legacy-display-list
54,Blossomayhem,Blossomayhem,mh3g-id-res-game-array+mh3u-legacy-display-list
55,Hidden Eye,Hidden Eye,mh3g-id-res-game-array+mh3u-legacy-display-list
56,Night Owl,Night Owl,mh3g-id-res-game-array+mh3u-legacy-display-list
57,Vimar Gazer,Vimar Gazer,mh3g-id-res-game-array+mh3u-legacy-display-list
58,Squallhawk,Squallhawk,mh3g-id-res-game-array+mh3u-legacy-display-list
59,Eclipse Gazer,Eclipse Gazer,mh3g-id-res-game-array+mh3u-legacy-display-list
60,Thundacrus,Thundacrus,mh3g-id-res-game-array+mh3u-legacy-display-list
61,Thundacrus +,Thundacrus +,mh3g-id-res-game-array+mh3u-legacy-display-list
62,Thundacrus Rex,Thundacrus Rex,mh3g-id-res-game-array+mh3u-legacy-display-list
63,Neo Thundacrus,Neo Thundacrus,mh3g-id-res-game-array+mh3u-legacy-display-list
64,Eclair Whitebolt,Eclair Whitebolt,mh3g-id-res-game-array+mh3u-legacy-display-list
65,Rathling Gun,Rathling Gun,mh3g-id-res-game-array+mh3u-legacy-display-list
66,Rathling Doombringer,Rathling Doombringer,mh3g-id-res-game-array+mh3u-legacy-display-list
67,Rathling Phoenix,Rathling Phoenix,mh3g-id-res-game-array+mh3u-legacy-display-list
68,Azurathling Skysear,Azurathling Skysear,mh3g-id-res-game-array+mh3u-legacy-display-list
69,Azurathling Sunsear,Azurathling Sunsear,mh3g-id-res-game-array+mh3u-legacy-display-list
70,Usurper's Crime,Usurper's Crime,mh3g-id-res-game-array+mh3u-legacy-display-list
71,Despot's Wildfire,Despot's Wildfire,mh3g-id-res-game-array+mh3u-legacy-display-list
72,Oppressor's Rift,Oppressor's Rift,mh3g-id-res-game-array+mh3u-legacy-display-list
73,Orcus Barqus,Orcus Barqus,mh3g-id-res-game-array+mh3u-legacy-display-list
74,Nether Phloxion,Nether Phloxion,mh3g-id-res-game-array+mh3u-legacy-display-list
75,Stygian Invidia,Stygian Invidia,mh3g-id-res-game-array+mh3u-legacy-display-list
76,Durambarrel,Durambarrel,mh3g-id-res-game-array+mh3u-legacy-display-list
77,Taurambarrel,Taurambarrel,mh3g-id-res-game-array+mh3u-legacy-display-list
78,Aldebaran Dreadgun,Aldebaran Dreadgun,mh3g-id-res-game-array+mh3u-legacy-display-list
79,Horn of Taurus,Horn of Taurus,mh3g-id-res-game-array+mh3u-legacy-display-list
80,Crown of Taurus,Crown of Taurus,mh3g-id-res-game-array+mh3u-legacy-display-list
81,Devil's Grin,Devil's Grin,mh3g-id-res-game-array+mh3u-legacy-display-list
82,Devil's Madness,Devil's Madness,mh3g-id-res-game-array+mh3u-legacy-display-list
83,"Diregun ""Dementia""","Diregun ""Dementia""",mh3g-id-res-game-array+mh3u-legacy-display-list
84,"Doomgun ""Dementia""","Doomgun ""Dementia""",mh3g-id-res-game-array+mh3u-legacy-display-list
85,Demon's Isle,Demon's Isle,mh3g-id-res-game-array+mh3u-legacy-display-list
86,Demon's Island,Demon's Island,mh3g-id-res-game-array+mh3u-legacy-display-list
87,Kettleblower,Kettleblower,mh3g-id-res-game-array+mh3u-legacy-display-list
88,Kettleblower Deluxe,Kettleblower Deluxe,mh3g-id-res-game-array+mh3u-legacy-display-list
89,Master Kettleblower,Master Kettleblower,mh3g-id-res-game-array+mh3u-legacy-display-list
90,God's Isle,God's Isle,mh3g-id-res-game-array+mh3u-legacy-display-list
91,God's Island,God's Island,mh3g-id-res-game-array+mh3u-legacy-display-list
92,God's Archipelago,God's Archipelago,mh3g-id-res-game-array+mh3u-legacy-display-list
93,Gourd Shot,Gourd Shot,mh3g-id-res-game-array+mh3u-legacy-display-list
94,Teasel Shot,Teasel Shot,mh3g-id-res-game-array+mh3u-legacy-display-list
95,Crookneck Shot,Crookneck Shot,mh3g-id-res-game-array+mh3u-legacy-display-list
96,The Willuminator,The Willuminator,mh3g-id-res-game-array+mh3u-legacy-display-list
