id,name,english,source
31,Lagio Vortivolte,Lagio Vortivolte,mh3g-id-res-game-array+mh3u-legacy-display-list
32,Frozen Core,Frozen Core,mh3g-id-res-game-array+mh3u-legacy-display-list
33,Cocytus,Cocytus,mh3g-id-res-game-array+mh3u-legacy-display-list
34,Pykrete Punisher,Pykrete Punisher,mh3g-id-res-game-array+mh3u-legacy-display-list
35,Plume Flint,Plume Flint,mh3g-id-res-game-array+mh3u-legacy-display-list
36,Peco Flint,Peco Flint,mh3g-id-res-game-array+mh3u-legacy-display-list
37,Peco Igniter,Peco Igniter,mh3g-id-res-game-array+mh3u-legacy-display-list
38,Peco Lectro,Peco Lectro,mh3g-id-res-game-array+mh3u-legacy-display-list
39,Peco Lightning,Peco Lightning,mh3g-id-res-game-array+mh3u-legacy-display-list
40,Peco Lectrocution,Peco Lectrocution,mh3g-id-res-game-array+mh3u-legacy-display-list
41,Red Bludgeon,Red Bludgeon,mh3g-id-res-game-array+mh3u-legacy-display-list
42,Red Bludgeon +,Red Bludgeon +,mh3g-id-res-game-array+mh3u-legacy-display-list
43,Huracan Hammer,Huracan Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
44,Huracan Blueblaze,Huracan Blueblaze,mh3g-id-res-game-array+mh3u-legacy-display-list
45,Rathalos Martesta,Rathalos Martesta,mh3g-id-res-game-array+mh3u-legacy-display-list
46,Rathalos Blueblazon,Rathalos Blueblazon,mh3g-id-res-game-array+mh3u-legacy-display-list
47,Leonid Starcrusher,Leonid Starcrusher,mh3g-id-res-game-array+mh3u-legacy-display-list
48,Svarog Starsmasher,Svarog Starsmasher,mh3g-id-res-game-array+mh3u-legacy-display-list
49,Dios Tailhammer,Dios Tailhammer,mh3g-id-res-game-array+mh3u-legacy-display-list
50,Dios Tailhammer +,Dios Tailhammer +,mh3g-id-res-game-array+mh3u-legacy-display-list
51,Demolition Hammer,Demolition Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
52,Novagia Demolisher,Novagia Demolisher,mh3g-id-res-game-array+mh3u-legacy-display-list
53,Numbingbird,Numbingbird,mh3g-id-res-game-array+mh3u-legacy-display-list
54,Paralykeet,Paralykeet,mh3g-id-res-game-array+mh3u-legacy-display-list
55,Alluring Lotus,Alluring Lotus,mh3g-id-res-game-array+mh3u-legacy-display-list
56,Plegia Bocciolo,Plegia Bocciolo,mh3g-id-res-game-array+mh3u-legacy-display-list
57,Plegia Fior,Plegia Fior,mh3g-id-res-game-array+mh3u-legacy-display-list
58,Plegia Fantasia,Plegia Fantasia,mh3g-id-res-game-array+mh3u-legacy-display-list
59,Usurper's Thunder,Usurper's Thunder,mh3g-id-res-game-array+mh3u-legacy-display-list
60,Despot's Crackle,Despot's Crackle,mh3g-id-res-game-array+mh3u-legacy-display-list
61,Oppressor's Sway,Oppressor's Sway,mh3g-id-res-game-array+mh3u-legacy-display-list
62,Nether Warhammer,Nether Warhammer,mh3g-id-res-game-array+mh3u-legacy-display-list
63,Nether Jarngrolnir,Nether Jarngrolnir,mh3g-id-res-game-array+mh3u-legacy-display-list
64,Brimstren Drakemaw,Brimstren Drakemaw,mh3g-id-res-game-array+mh3u-legacy-display-list
65,Stygian Industria,Stygian Industria,mh3g-id-res-game-array+mh3u-legacy-display-list
66,Bone Hammer,Bone Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
67,Bone Hammer +,Bone Hammer +,mh3g-id-res-game-array+mh3u-legacy-display-list
68,Boue Bludgeon,Boue Bludgeon,mh3g-id-res-game-array+mh3u-legacy-display-list
69,Boue Bludgeon +,Boue Bludgeon +,mh3g-id-res-game-array+mh3u-legacy-display-list
70,Jupiter's Sphere,Jupiter's Sphere,mh3g-id-res-game-array+mh3u-legacy-display-list
71,Duramboros Fellmace,Duramboros Fellmace,mh3g-id-res-game-array+mh3u-legacy-display-list
72,Archambra Fellmace,Archambra Fellmace,mh3g-id-res-game-array+mh3u-legacy-display-list
73,Archambra Fellmace +,Archambra Fellmace +,mh3g-id-res-game-array+mh3u-legacy-display-list
74,Archambra Resurgence,Archambra Resurgence,mh3g-id-res-game-array+mh3u-legacy-display-list
75,Hidden Breaker,Hidden Breaker,mh3g-id-res-game-array+mh3u-legacy-display-list
76,Hidden Breaker +,Hidden Breaker +,mh3g-id-res-game-array+mh3u-legacy-display-list
77,Night Eternal,Night Eternal,mh3g-id-res-game-array+mh3u-legacy-display-list
78,Vimar Breaker,Vimar Breaker,mh3g-id-res-game-array+mh3u-legacy-display-list
79,Midnight Aeternum,Midnight Aeternum,mh3g-id-res-game-array+mh3u-legacy-display-list
80,Ludroth Bone Mace,Ludroth Bone Mace,mh3g-id-res-game-array+mh3u-legacy-display-list
81,Ludroth Bone Maul,Ludroth Bone Maul,mh3g-id-res-game-array+mh3u-legacy-display-list
82,Ludroth Splashhammer,Ludroth Splashhammer,mh3g-id-res-game-array+mh3u-legacy-display-list
83,Vodyanoy Hammer,Vodyanoy Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
84,Lorelei,Lorelei,mh3g-id-res-game-array+mh3u-legacy-display-list
85,Bewitched Venodroth,Bewitched Venodroth,mh3g-id-res-game-array+mh3u-legacy-display-list
86,Violet Venodroth,Violet Venodroth,mh3g-id-res-game-array+mh3u-legacy-display-list
87,Dire Envenodroth,Dire Envenodroth,mh3g-id-res-game-array+mh3u-legacy-display-list
88,Carapace Hammer,Carapace Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
89,Carapace Hammer +,Carapace Hammer +,mh3g-id-res-game-array+mh3u-legacy-display-list
90,Barroth Hammer,Barroth Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
91,Barroth Martello,Barroth Martello,mh3g-id-res-game-array+mh3u-legacy-display-list
92,Barroth Basher,Barroth Basher,mh3g-id-res-game-array+mh3u-legacy-display-list
93,Barroth Grandbasher,Barroth Grandbasher,mh3g-id-res-game-array+mh3u-legacy-display-list
94,Ice Crusher,Ice Crusher,mh3g-id-res-game-array+mh3u-legacy-display-list
95,Ice Obliterator,Ice Obliterator,mh3g-id-res-game-array+mh3u-legacy-display-list
96,Barroth Viseberg,Barroth Viseberg,mh3g-id-res-game-array+mh3u-legacy-display-list
97,Barroth Ravinemaker,Barroth Ravinemaker,mh3g-id-res-game-array+mh3u-legacy-display-list
98,Brzenclout,Brzenclout,mh3g-id-res-game-array+mh3u-legacy-display-list
99,Gigas Hammer,Gigas Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
100,Grongigas Hammer,Grongigas Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
101,Meltroknuckle,Meltroknuckle,mh3g-id-res-game-array+mh3u-legacy-display-list
102,Uragantic Hammer,Uragantic Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
103,Uragantuan Hammer,Uragantuan Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
104,Bull Hammer,Bull Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
105,Bull Head Hammer,Bull Head Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
106,Bull Tusk Hammer,Bull Tusk Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
107,Lobstruoity,Lobstruoity,mh3g-id-res-game-array+mh3u-legacy-display-list
108,King Lobstrosity,King Lobstrosity,mh3g-id-res-game-array+mh3u-legacy-display-list
109,Royal Lobstrosity,Royal Lobstrosity,mh3g-id-res-game-array+mh3u-legacy-display-list
110,Devil's Due,Devil's Due,mh3g-id-res-game-array+mh3u-legacy-display-list
111,Devil's Crush,Devil's Crush,mh3g-id-res-game-array+mh3u-legacy-display-list
112,Nero's Chaos,Nero's Chaos,mh3g-id-res-game-array+mh3u-legacy-display-list
113,Gaiasp,Gaiasp,mh3g-id-res-game-array+mh3u-legacy-display-list
114,Gaiarch,Gaiarch,mh3g-id-res-game-array+mh3u-legacy-display-list
115,Great Gaiarch,Great Gaiarch,mh3g-id-res-game-array+mh3u-legacy-display-list
116,Mother Gaiarch,Mother Gaiarch,mh3g-id-res-game-array+mh3u-legacy-display-list
117,Gaia Horizon,Gaia Horizon,mh3g-id-res-game-array+mh3u-legacy-display-list
118,Portsmark,Portsmark,mh3g-id-res-game-array+mh3u-legacy-display-list
119,Rusted Hammer,Rusted Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
120,Tarnished Hammer,Tarnished Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
121,Breath Core Hammer,Breath Core Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
122,Lava Core Hammer,Lava Core Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
123,Crust Core Hammer,Crust Core Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
124,Worn Hammer,Worn Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
125,Weathered Hammer,Weathered Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
126,Pulsating Core,Pulsating Core,mh3g-id-res-game-array+mh3u-legacy-display-list
127,Meteoric Core,Meteoric Core,mh3g-id-res-game-array+mh3u-legacy-display-list
128,Alatreon Hammer,Alatreon Hammer,mh3g-id-res-game-array+mh3u-legacy-display-list
129,Alatreon Metamorph,Alatreon Metamorph,mh3g-id-res-game-array+mh3u-legacy-display-list
130,Altheos Morphexo,Altheos Morphexo,mh3g-id-res-game-array+mh3u-legacy-display-list
131,Megiddo Core,Megiddo Core,mh3g-id-res-game-array+mh3u-legacy-display-list
132,The Anteferno,The Anteferno,mh3g-id-res-game-array+mh3u-legacy-display-list
133,Oni Visage,Oni Visage,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
134,Majestic Scepter,Majestic Scepter,mh3g-id-res-game-array+mh3u-legacy-display-list
