id,name,english,source
50,Temblor Illboros,Temblor Illboros,mh3g-id-res-game-array+mh3u-legacy-display-list
51,Giga Sassoboros,Giga Sassoboros,mh3g-id-res-game-array+mh3u-legacy-display-list
52,Tromblor Granboros,Tromblor Granboros,mh3g-id-res-game-array+mh3u-legacy-display-list
53,Shadow Javelin,Shadow Javelin,mh3g-id-res-game-array+mh3u-legacy-display-list
54,Shadow Javelin +,Shadow Javelin +,mh3g-id-res-game-array+mh3u-legacy-display-list
55,Toxic Javelin,Toxic Javelin,mh3g-id-res-game-array+mh3u-legacy-display-list
56,Iron Noxnymph,Iron Noxnymph,mh3g-id-res-game-array+mh3u-legacy-display-list
57,Luinox thee Thirsty,Luinox thee Thirsty,mh3g-id-res-game-array+mh3u-legacy-display-list
58,Hidden Stinger,Hidden Stinger,mh3g-id-res-game-array+mh3u-legacy-display-list
59,Night Rains Black,Night Rains Black,mh3g-id-res-game-array+mh3u-legacy-display-list
60,Avidya Lance,Avidya Lance,mh3g-id-res-game-array+mh3u-legacy-display-list
61,Eclipse Lance,Eclipse Lance,mh3g-id-res-game-array+mh3u-legacy-display-list
62,Dubhe's Asterism,Dubhe's Asterism,mh3g-id-res-game-array+mh3u-legacy-display-list
63,Bone Lance,Bone Lance,mh3g-id-res-game-array+mh3u-legacy-display-list
64,Bone Lance +,Bone Lance +,mh3g-id-res-game-array+mh3u-legacy-display-list
65,Longhorn Spear,Longhorn Spear,mh3g-id-res-game-array+mh3u-legacy-display-list
66,Longhorn Spear +,Longhorn Spear +,mh3g-id-res-game-array+mh3u-legacy-display-list
67,Longtusk Spear,Longtusk Spear,mh3g-id-res-game-array+mh3u-legacy-display-list
68,Pleshasta,Pleshasta,mh3g-id-res-game-array+mh3u-legacy-display-list
69,Rhenohasta,Rhenohasta,mh3g-id-res-game-array+mh3u-legacy-display-list
70,Diablos Lance,Diablos Lance,mh3g-id-res-game-array+mh3u-legacy-display-list
71,Diablos Spear,Diablos Spear,mh3g-id-res-game-array+mh3u-legacy-display-list
72,Cera Creos,Cera Creos,mh3g-id-res-game-array+mh3u-legacy-display-list
73,Black Tempest,Black Tempest,mh3g-id-res-game-array+mh3u-legacy-display-list
74,Black Tempest +,Black Tempest +,mh3g-id-res-game-array+mh3u-legacy-display-list
75,Rising Tempest,Rising Tempest,mh3g-id-res-game-array+mh3u-legacy-display-list
76,Gobulu Muruka,Gobulu Muruka,mh3g-id-res-game-array+mh3u-legacy-display-list
77,Gobulu Muruka +,Gobulu Muruka +,mh3g-id-res-game-array+mh3u-legacy-display-list
78,Gobuluku Muraaka,Gobuluku Muraaka,mh3g-id-res-game-array+mh3u-legacy-display-list
79,Gobulaluku Bosca,Gobulaluku Bosca,mh3g-id-res-game-array+mh3u-legacy-display-list
80,Gobulaluku Aquir,Gobulaluku Aquir,mh3g-id-res-game-array+mh3u-legacy-display-list
81,Rugged Lance,Rugged Lance,mh3g-id-res-game-array+mh3u-legacy-display-list
82,Rugged Lance +,Rugged Lance +,mh3g-id-res-game-array+mh3u-legacy-display-list
83,Barroth Carver,Barroth Carver,mh3g-id-res-game-array+mh3u-legacy-display-list
84,Crusher Lance,Crusher Lance,mh3g-id-res-game-array+mh3u-legacy-display-list
85,Bordenshkiold's Ice,Bordenshkiold's Ice,mh3g-id-res-game-array+mh3u-legacy-display-list
86,Arktika's Ice,Arktika's Ice,mh3g-id-res-game-array+mh3u-legacy-display-list
87,Usurper's Coming,Usurper's Coming,mh3g-id-res-game-array+mh3u-legacy-display-list
88,Despot's Cacophony,Despot's Cacophony,mh3g-id-res-game-array+mh3u-legacy-display-list
89,Oppressor's Genesis,Oppressor's Genesis,mh3g-id-res-game-array+mh3u-legacy-display-list
90,Brimstren Draketail,Brimstren Draketail,mh3g-id-res-game-array+mh3u-legacy-display-list
91,Stygian Ira,Stygian Ira,mh3g-id-res-game-array+mh3u-legacy-display-list
92,Spiral Heat,Spiral Heat,mh3g-id-res-game-array+mh3u-legacy-display-list
93,Agnaktor Firelance,Agnaktor Firelance,mh3g-id-res-game-array+mh3u-legacy-display-list
94,Vaskignator,Vaskignator,mh3g-id-res-game-array+mh3u-legacy-display-list
95,Spiral Water,Spiral Water,mh3g-id-res-game-array+mh3u-legacy-display-list
96,Agnaktor Aqualance,Agnaktor Aqualance,mh3g-id-res-game-array+mh3u-legacy-display-list
97,Varunagnaktor,Varunagnaktor,mh3g-id-res-game-array+mh3u-legacy-display-list
98,Ludroth Bone Spiral,Ludroth Bone Spiral,mh3g-id-res-game-array+mh3u-legacy-display-list
99,Spiral Lance,Spiral Lance,mh3g-id-res-game-array+mh3u-legacy-display-list
100,Spiral Lance +,Spiral Lance +,mh3g-id-res-game-array+mh3u-legacy-display-list
101,Spiral Splash,Spiral Splash,mh3g-id-res-game-array+mh3u-legacy-display-list
102,Ceadeus Horn,Ceadeus Horn,mh3g-id-res-game-array+mh3u-legacy-display-list
103,Great Ceadeus Horn,Great Ceadeus Horn,mh3g-id-res-game-array+mh3u-legacy-display-list
104,Fathom Arcana,Fathom Arcana,mh3g-id-res-game-array+mh3u-legacy-display-list
105,Exia Lordlance,Exia Lordlance,mh3g-id-res-game-array+mh3u-legacy-display-list
106,Bella Nocuus,Bella Nocuus,mh3g-id-res-game-array+mh3u-legacy-display-list
107,Bel Nefastro,Bel Nefastro,mh3g-id-res-game-array+mh3u-legacy-display-list
108,Bel Nefastro +,Bel Nefastro +,mh3g-id-res-game-array+mh3u-legacy-display-list
109,Wild Boar Lance,Wild Boar Lance,mh3g-id-res-game-array+mh3u-legacy-display-list
110,Wild Boar Lance +,Wild Boar Lance +,mh3g-id-res-game-array+mh3u-legacy-display-list
111,Bulldrome Spear,Bulldrome Spear,mh3g-id-res-game-array+mh3u-legacy-display-list
112,Dios Stinger,Dios Stinger,mh3g-id-res-game-array+mh3u-legacy-display-list
113,Dios Stinger +,Dios Stinger +,mh3g-id-res-game-array+mh3u-legacy-display-list
114,Demolition Lance,Demolition Lance,mh3g-id-res-game-array+mh3u-legacy-display-list
115,Albrach Demolisher,Albrach Demolisher,mh3g-id-res-game-array+mh3u-legacy-display-list
116,Grief Lance,Grief Lance,mh3g-id-res-game-array+mh3u-legacy-display-list
117,Fiendish Tower,Fiendish Tower,mh3g-id-res-game-array+mh3u-legacy-display-list
118,Nero's Atrocity,Nero's Atrocity,mh3g-id-res-game-array+mh3u-legacy-display-list
119,Blue Crater,Blue Crater,mh3g-id-res-game-array+mh3u-legacy-display-list
120,Smalt Crater,Smalt Crater,mh3g-id-res-game-array+mh3u-legacy-display-list
121,Domm Crown,Domm Crown,mh3g-id-res-game-array+mh3u-legacy-display-list
122,Eterno Crown,Eterno Crown,mh3g-id-res-game-array+mh3u-legacy-display-list
123,Aidion Crown,Aidion Crown,mh3g-id-res-game-array+mh3u-legacy-display-list
124,Rusyted Lance,Rusyted Lance,mh3g-id-res-game-array+mh3u-legacy-display-list
125,Ternished Lance,Ternished Lance,mh3g-id-res-game-array+mh3u-legacy-display-list
126,Undertaker,Undertaker,mh3g-id-res-game-array+mh3u-legacy-display-list
127,High Undertaker,High Undertaker,mh3g-id-res-game-array+mh3u-legacy-display-list
128,Neo Undertaker,Neo Undertaker,mh3g-id-res-game-array+mh3u-legacy-display-list
129,Worn Spear,Worn Spear,mh3g-id-res-game-array+mh3u-legacy-display-list
130,Weathered Spear,Weathered Spear,mh3g-id-res-game-array+mh3u-legacy-display-list
131,Skyscraper,Skyscraper,mh3g-id-res-game-array+mh3u-legacy-display-list
132,Skysunderer,Skysunderer,mh3g-id-res-game-array+mh3u-legacy-display-list
133,Plegis Needle,Plegis Needle,mh3g-id-res-game-array+mh3u-legacy-display-list
134,Plegis Needle +,Plegis Needle +,mh3g-id-res-game-array+mh3u-legacy-display-list
135,Mighty Plegis,Mighty Plegis,mh3g-id-res-game-array+mh3u-legacy-display-list
136,Sharq Byte,Sharq Byte,mh3g-id-res-game-array+mh3u-legacy-display-list
137,Sharq Attaq,Sharq Attaq,mh3g-id-res-game-array+mh3u-legacy-display-list
138,Sharq Asswlt,Sharq Asswlt,mh3g-id-res-game-array+mh3u-legacy-display-list
139,Megiddo SPire,Megiddo SPire,mh3g-id-res-game-array+mh3u-legacy-display-list
140,The Immaelstrom,The Immaelstrom,mh3g-id-res-game-array+mh3u-legacy-display-list
141,Alatreon Lance,Alatreon Lance,mh3g-id-res-game-array+mh3u-legacy-display-list
142,Alatreon Gleam,Alatreon Gleam,mh3g-id-res-game-array+mh3u-legacy-display-list
143,Altheos Gloralis,Altheos Gloralis,mh3g-id-res-game-array+mh3u-legacy-display-list
144,ML001: Baltzenger,ML001: Baltzenger,mh3g-id-res-game-array+mh3u-legacy-display-list
145,"Banderlance ""Byakko""","Banderlance ""Byakko""",mh3g-id-res-game-array+mh3u-legacy-display-list
