id,name,english,source
118,Gobul Faulds S,Gobul Faulds S,mh3g-id-res-game-array+mh3u-legacy-display-list
119,Gobul Coat S,Gobul Coat S,mh3g-id-res-game-array+mh3u-legacy-display-list
120,Guild Bard Coil S,Guild Bard Coil S,mh3g-id-res-game-array+mh3u-legacy-display-list
121,Guild Bard Coat S,Guild Bard Coat S,mh3g-id-res-game-array+mh3u-legacy-display-list
122,Scholar's Skirt S,Scholar's Skirt S,mh3g-id-res-game-array+mh3u-legacy-display-list
123,Scholar's Mini S,Scholar's Mini S,mh3g-id-res-game-array+mh3u-legacy-display-list
124,Rathian Faulds S,Rathian Faulds S,mh3g-id-res-game-array+mh3u-legacy-display-list
125,Rathian Coat S,Rathian Coat S,mh3g-id-res-game-array+mh3u-legacy-display-list
126,Rath Hearth Coil,Rath Hearth Coil,mh3g-id-res-game-array+mh3u-legacy-display-list
127,Rath Hearth Coat,Rath Hearth Coat,mh3g-id-res-game-array+mh3u-legacy-display-list
128,Gigginox Faulds S,Gigginox Faulds S,mh3g-id-res-game-array+mh3u-legacy-display-list
129,Gigginox Coat S,Gigginox Coat S,mh3g-id-res-game-array+mh3u-legacy-display-list
130,Gigginox Faulds U,Gigginox Faulds U,mh3g-id-res-game-array+mh3u-legacy-display-list
131,Gigginox Coat U,Gigginox Coat U,mh3g-id-res-game-array+mh3u-legacy-display-list
132,Ingot Coil S,Ingot Coil S,mh3g-id-res-game-array+mh3u-legacy-display-list
133,Ingot Coat S,Ingot Coat S,mh3g-id-res-game-array+mh3u-legacy-display-list
134,Dober Coil,Dober Coil,mh3g-id-res-game-array+mh3u-legacy-display-list
135,Dober Coat,Dober Coat,mh3g-id-res-game-array+mh3u-legacy-display-list
136,Yukumo Sky Obi,Yukumo Sky Obi,mh3g-id-res-game-array+mh3u-legacy-display-list
137,Yukumo Land Obi,Yukumo Land Obi,mh3g-id-res-game-array+mh3u-legacy-display-list
138,Aelucanth Elytra,Aelucanth Elytra,mh3g-id-res-game-array+mh3u-legacy-display-list
139,Aelucanth Alae,Aelucanth Alae,mh3g-id-res-game-array+mh3u-legacy-display-list
140,Rhopessa Elytra,Rhopessa Elytra,mh3g-id-res-game-array+mh3u-legacy-display-list
141,Rhopessa Alae,Rhopessa Alae,mh3g-id-res-game-array+mh3u-legacy-display-list
142,Mosgharl Folia,Mosgharl Folia,mh3g-id-res-game-array+mh3u-legacy-display-list
143,Mosgharl Fronds,Mosgharl Fronds,mh3g-id-res-game-array+mh3u-legacy-display-list
144,Lagiacrus Faulds S,Lagiacrus Faulds S,mh3g-id-res-game-array+mh3u-legacy-display-list
145,Lagiacrus Coat S,Lagiacrus Coat S,mh3g-id-res-game-array+mh3u-legacy-display-list
146,Lagiacrus Faulds U,Lagiacrus Faulds U,mh3g-id-res-game-array+mh3u-legacy-display-list
147,Lagiacrus Coat U,Lagiacrus Coat U,mh3g-id-res-game-array+mh3u-legacy-display-list
148,Rathalos Faulds S,Rathalos Faulds S,mh3g-id-res-game-array+mh3u-legacy-display-list
149,Rathalos Coat S,Rathalos Coat S,mh3g-id-res-game-array+mh3u-legacy-display-list
150,Rath Soul Coil,Rath Soul Coil,mh3g-id-res-game-array+mh3u-legacy-display-list
151,Rath Soul Coat,Rath Soul Coat,mh3g-id-res-game-array+mh3u-legacy-display-list
152,Barioth Faulds S,Barioth Faulds S,mh3g-id-res-game-array+mh3u-legacy-display-list
153,Barioth Coat S,Barioth Coat S,mh3g-id-res-game-array+mh3u-legacy-display-list
154,Barioth Faulds U,Barioth Faulds U,mh3g-id-res-game-array+mh3u-legacy-display-list
155,Barioth Coat U,Barioth Coat U,mh3g-id-res-game-array+mh3u-legacy-display-list
156,Diablos Coil S,Diablos Coil S,mh3g-id-res-game-array+mh3u-legacy-display-list
157,Diablos Coat S,Diablos Coat S,mh3g-id-res-game-array+mh3u-legacy-display-list
158,Diablos Coil U,Diablos Coil U,mh3g-id-res-game-array+mh3u-legacy-display-list
159,Diablos Coat U,Diablos Coat U,mh3g-id-res-game-array+mh3u-legacy-display-list
160,Uragaan Faulds S,Uragaan Faulds S,mh3g-id-res-game-array+mh3u-legacy-display-list
161,Uragaan Coat S,Uragaan Coat S,mh3g-id-res-game-array+mh3u-legacy-display-list
162,Uragaan Faulds U,Uragaan Faulds U,mh3g-id-res-game-array+mh3u-legacy-display-list
163,Uragaan Coat U,Uragaan Coat U,mh3g-id-res-game-array+mh3u-legacy-display-list
164,Agnaktor Faulds S,Agnaktor Faulds S,mh3g-id-res-game-array+mh3u-legacy-display-list
165,Agnaktor Coat S,Agnaktor Coat S,mh3g-id-res-game-array+mh3u-legacy-display-list
166,Agnaktor Faulds U,Agnaktor Faulds U,mh3g-id-res-game-array+mh3u-legacy-display-list
167,Agnaktor Coat S,Agnaktor Coat S,mh3g-id-res-game-array+mh3u-legacy-display-list
168,Vangis Coil,Vangis Coil,mh3g-id-res-game-array+mh3u-legacy-display-list
169,Vangis Coat,Vangis Coat,mh3g-id-res-game-array+mh3u-legacy-display-list
170,Damascus Coil,Damascus Coil,mh3g-id-res-game-array+mh3u-legacy-display-list
171,Damascus Coat,Damascus Coat,mh3g-id-res-game-array+mh3u-legacy-display-list
172,DUMMY 172,DUMMY 172,mh3g-id-res-game-array+placeholder
173,DUMMY 173,DUMMY 173,mh3g-id-res-game-array+placeholder
174,DUMMY 174,DUMMY 174,mh3g-id-res-game-array+placeholder
175,DUMMY 175,DUMMY 175,mh3g-id-res-game-array+placeholder
176,Yamato Koshiate,Yamato Koshiate,mh3g-id-res-game-array+mh3u-legacy-display-list
177,Mutsu Koshiate,Mutsu Koshiate,mh3g-id-res-game-array+mh3u-legacy-display-list
178,Hyuga Koshiate,Hyuga Koshiate,mh3g-id-res-game-array+mh3u-legacy-display-list
179,Amagi Koshiate,Amagi Koshiate,mh3g-id-res-game-array+mh3u-legacy-display-list
180,Escadora Might,Escadora Might,mh3g-id-res-game-array+mh3u-legacy-display-list
181,Escadora Force,Escadora Force,mh3g-id-res-game-array+mh3u-legacy-display-list
182,Zinogre Faulds,Zinogre Faulds,mh3g-id-res-game-array+mh3u-legacy-display-list
183,Zinogre Coat,Zinogre Coat,mh3g-id-res-game-array+mh3u-legacy-display-list
184,Nibelsnarf Faulds S,Nibelsnarf Faulds S,mh3g-id-res-game-array+mh3u-legacy-display-list
185,Nibelsnarf Coat S,Nibelsnarf Coat S,mh3g-id-res-game-array+mh3u-legacy-display-list
186,Duramboros Faulds S,Duramboros Faulds S,mh3g-id-res-game-array+mh3u-legacy-display-list
187,Duramboros Coat S,Duramboros Coat S,mh3g-id-res-game-array+mh3u-legacy-display-list
188,Nargacuga Fauls,Nargacuga Fauls,mh3g-id-res-game-array+mh3u-legacy-display-list
189,Nargacuga Coat,Nargacuga Coat,mh3g-id-res-game-array+mh3u-legacy-display-list
190,DUMMY 190,DUMMY 190,mh3g-id-res-game-array+placeholder
191,DUMMY 191,DUMMY 191,mh3g-id-res-game-array+placeholder
192,Brachydios Faulds,Brachydios Faulds,mh3g-id-res-game-array+mh3u-legacy-display-list
193,Brachydios Coat,Brachydios Coat,mh3g-id-res-game-array+mh3u-legacy-display-list
194,Dianthus Skirt,Dianthus Skirt,mh3g-id-res-game-array+mh3u-legacy-display-list
195,Campanile Skirt,Campanile Skirt,mh3g-id-res-game-array+mh3u-legacy-display-list
196,Ranger's Sash,Ranger's Sash,mh3g-id-res-game-array+mh3u-legacy-display-list
197,Archer's Belt,Archer's Belt,mh3g-id-res-game-array+mh3u-legacy-display-list
198,DUMMY 198,DUMMY 198,mh3g-id-res-game-array+placeholder
199,DUMMY 199,DUMMY 199,mh3g-id-res-game-array+placeholder
200,DUMMY 200,DUMMY 200,mh3g-id-res-game-array+placeholder
201,DUMMY 201,DUMMY 201,mh3g-id-res-game-array+placeholder
202,DUMMY 202,DUMMY 202,mh3g-id-res-game-array+placeholder
203,DUMMY 203,DUMMY 203,mh3g-id-res-game-array+placeholder
204,DUMMY 204,DUMMY 204,mh3g-id-res-game-array+placeholder
205,DUMMY 205,DUMMY 205,mh3g-id-res-game-array+placeholder
206,DUMMY 206,DUMMY 206,mh3g-id-res-game-array+placeholder
207,DUMMY 207,DUMMY 207,mh3g-id-res-game-array+placeholder
208,DUMMY 208,DUMMY 208,mh3g-id-res-game-array+placeholder
209,DUMMY 209,DUMMY 209,mh3g-id-res-game-array+placeholder
210,Ingot Coil X,Ingot Coil X,mh3g-id-res-game-array+mh3u-legacy-display-list
211,Ingot Coat X,Ingot Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
212,Bnahabra Coil X,Bnahabra Coil X,mh3g-id-res-game-array+mh3u-legacy-display-list
213,Bnahabra Coat X,Bnahabra Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
214,Rhenoplos Coil X,Rhenoplos Coil X,mh3g-id-res-game-array+mh3u-legacy-display-list
215,Rhenoplos Coat X,Rhenoplos Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
216,Jaggi Faulds X,Jaggi Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
217,Jaggi Coat X,Jaggi Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
218,Baggi Coil X,Baggi Coil X,mh3g-id-res-game-array+mh3u-legacy-display-list
219,Baggi Coat X,Baggi Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
220,Wroggi Faulds X,Wroggi Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
221,Wroggi Coat X,Wroggi Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
222,Arzuros Faulds X,Arzuros Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
223,Arzuros Coat X,Arzuros Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
224,Lagombi Faulds X,Lagombi Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
225,Lagombi Coat X,Lagombi Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
226,Volvidon Faulds X,Volvidon Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
227,Volvidon Coat X,Volvidon Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
228,Qurupeco Coil X,Qurupeco Coil X,mh3g-id-res-game-array+mh3u-legacy-display-list
229,Qurupeco Coat X,Qurupeco Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
230,Qurupeco Coil Z,Qurupeco Coil Z,mh3g-id-res-game-array+mh3u-legacy-display-list
231,Qurupeco Coat Z,Qurupeco Coat Z,mh3g-id-res-game-array+mh3u-legacy-display-list
232,Ludroth Faulds X,Ludroth Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
233,Ludroth Coat X,Ludroth Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
234,Ludroth Faulds Z,Ludroth Faulds Z,mh3g-id-res-game-array+mh3u-legacy-display-list
235,Ludroth Coat Z,Ludroth Coat Z,mh3g-id-res-game-array+mh3u-legacy-display-list
236,Barroth Faulds X,Barroth Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
237,Barroth Coat X,Barroth Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
238,Barroth Faulds Z,Barroth Faulds Z,mh3g-id-res-game-array+mh3u-legacy-display-list
239,Barroth Coat Z,Barroth Coat Z,mh3g-id-res-game-array+mh3u-legacy-display-list
240,Gobul Faulds X,Gobul Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
241,Gobul Coat X,Gobul Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
242,Rathalos Faulds X,Rathalos Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
243,Rathalos Coat X,Rathalos Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
244,Rath Soul Coil Z,Rath Soul Coil Z,mh3g-id-res-game-array+mh3u-legacy-display-list
245,Rath Soul Coat Z,Rath Soul Coat Z,mh3g-id-res-game-array+mh3u-legacy-display-list
246,Silver Solcoil,Silver Solcoil,mh3g-id-res-game-array+mh3u-legacy-display-list
247,Silver Solcoat,Silver Solcoat,mh3g-id-res-game-array+mh3u-legacy-display-list
248,Rathian Faulds X,Rathian Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
249,Rathian Coat X,Rathian Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
250,Rath Heart Coil Z,Rath Heart Coil Z,mh3g-id-res-game-array+mh3u-legacy-display-list
251,Rath Heart Coat Z,Rath Heart Coat Z,mh3g-id-res-game-array+mh3u-legacy-display-list
252,Golden Lunecoil,Golden Lunecoil,mh3g-id-res-game-array+mh3u-legacy-display-list
253,Golden Lunecoat,Golden Lunecoat,mh3g-id-res-game-array+mh3u-legacy-display-list
254,Lagiacrus Faulds X,Lagiacrus Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
255,Lagiacrus Coat X,Lagiacrus Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
256,Lagiacrus Faulds Z,Lagiacrus Faulds Z,mh3g-id-res-game-array+mh3u-legacy-display-list
257,Lagiacrus Coat Z,Lagiacrus Coat Z,mh3g-id-res-game-array+mh3u-legacy-display-list
258,Nether Faulds,Nether Faulds,mh3g-id-res-game-array+mh3u-legacy-display-list
259,Nether Coat,Nether Coat,mh3g-id-res-game-array+mh3u-legacy-display-list
260,Gigginox Faulds X,Gigginox Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
261,Gigginox Coat X,Gigginox Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
262,Gigginox Faulds Z,Gigginox Faulds Z,mh3g-id-res-game-array+mh3u-legacy-display-list
263,Gigginox Coat Z,Gigginox Coat Z,mh3g-id-res-game-array+mh3u-legacy-display-list
264,Barioth Faulds X,Barioth Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
265,Barioth Coat X,Barioth Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
266,Barioth Faulds Z,Barioth Faulds Z,mh3g-id-res-game-array+mh3u-legacy-display-list
267,Barioth Coat Z,Barioth Coat Z,mh3g-id-res-game-array+mh3u-legacy-display-list
268,Diablos Faulds X,Diablos Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
269,Diablos Coat X,Diablos Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
270,Diablos Faulds Z,Diablos Faulds Z,mh3g-id-res-game-array+mh3u-legacy-display-list
271,Diablos Coat Z,Diablos Coat Z,mh3g-id-res-game-array+mh3u-legacy-display-list
272,Uragaan Faulds X,Uragaan Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
273,Uragaan Coat X,Uragaan Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
274,Uragaan Faulds Z,Uragaan Faulds Z,mh3g-id-res-game-array+mh3u-legacy-display-list
275,Uragaan Coat Z,Uragaan Coat Z,mh3g-id-res-game-array+mh3u-legacy-display-list
276,Agnaktor Faulds X,Agnaktor Faulds X,mh3g-id-res-game-array+mh3u-legacy-display-list
277,Agnaktor Coat X,Agnaktor Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
278,Agnaktor Faulds Z,Agnaktor Faulds Z,mh3g-id-res-game-array+mh3u-legacy-display-list
279,Agnaktor Coat Z,Agnaktor Coat Z,mh3g-id-res-game-array+mh3u-legacy-display-list
280,Helios Coil X,Helios Coil X,mh3g-id-res-game-array+mh3u-legacy-display-list
281,Helios Coat X,Helios Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
282,Helios Coil Z,Helios Coil Z,mh3g-id-res-game-array+mh3u-legacy-display-list
283,Helios Coat Z,Helios Coat Z,mh3g-id-res-game-array+mh3u-legacy-display-list
284,Selene Coil X,Selene Coil X,mh3g-id-res-game-array+mh3u-legacy-display-list
285,Selene Coat X,Selene Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
286,Selene Coil Z,Selene Coil Z,mh3g-id-res-game-array+mh3u-legacy-display-list
287,Selene Coat Z,Selene Coat Z,mh3g-id-res-game-array+mh3u-legacy-display-list
288,Grand Y. Koshiate,Grand Y. Koshiate,mh3g-id-res-game-array+mh3u-legacy-display-list
289,Grand Mutsu Koshiate,Grand Mutsu Koshiate,mh3g-id-res-game-array+mh3u-legacy-display-list
290,Grand H. Koshiate,Grand H. Koshiate,mh3g-id-res-game-array+mh3u-legacy-display-list
291,Grand Amagi Koshiate,Grand Amagi Koshiate,mh3g-id-res-game-array+mh3u-legacy-display-list
292,Y. Koshiate Prime,Y. Koshiate Prime,mh3g-id-res-game-array+mh3u-legacy-display-list
293,Mutsu Koshiate Prime,Mutsu Koshiate Prime,mh3g-id-res-game-array+mh3u-legacy-display-list
294,H. Koshiate Prime,H. Koshiate Prime,mh3g-id-res-game-array+mh3u-legacy-display-list
295,Amagi Koshiate Prime,Amagi Koshiate Prime,mh3g-id-res-game-array+mh3u-legacy-display-list
296,Vangis Coil X,Vangis Coil X,mh3g-id-res-game-array+mh3u-legacy-display-list
297,Vangis Coat X,Vangis Coat X,mh3g-id-res-game-array+mh3u-legacy-display-list
