id,name,english,source
33,Lagia Burst +,Lagia Burst +,mh3g-id-res-game-array+mh3u-legacy-display-list
34,Exlagia Gunlance,Exlagia Gunlance,mh3g-id-res-game-array+mh3u-legacy-display-list
35,Neo Lagia Burst,Neo Lagia Burst,mh3g-id-res-game-array+mh3u-legacy-display-list
36,Eutaxy Whitebolt,Eutaxy Whitebolt,mh3g-id-res-game-array+mh3u-legacy-display-list
37,Eutaxy Whitebolt +,Eutaxy Whitebolt +,mh3g-id-res-game-array+mh3u-legacy-display-list
38,Nether Gunlance,Nether Gunlance,mh3g-id-res-game-array+mh3u-legacy-display-list
39,Nether Jugulus,Nether Jugulus,mh3g-id-res-game-array+mh3u-legacy-display-list
40,Dios Gunlance,Dios Gunlance,mh3g-id-res-game-array+mh3u-legacy-display-list
41,Dios Gunlance +,Dios Gunlance +,mh3g-id-res-game-array+mh3u-legacy-display-list
42,Demolition Gunlance,Demolition Gunlance,mh3g-id-res-game-array+mh3u-legacy-display-list
43,Zvolta Demolisher,Zvolta Demolisher,mh3g-id-res-game-array+mh3u-legacy-display-list
44,Lagomberator,Lagomberator,mh3g-id-res-game-array+mh3u-legacy-display-list
45,Lagomberatrix,Lagomberatrix,mh3g-id-res-game-array+mh3u-legacy-display-list
46,Lagmbalanche,Lagmbalanche,mh3g-id-res-game-array+mh3u-legacy-display-list
47,Flamethrower,Flamethrower,mh3g-id-res-game-array+mh3u-legacy-display-list
48,Flamethrower +,Flamethrower +,mh3g-id-res-game-array+mh3u-legacy-display-list
49,Agna Magna,Agna Magna,mh3g-id-res-game-array+mh3u-legacy-display-list
50,Agna Vulcan,Agna Vulcan,mh3g-id-res-game-array+mh3u-legacy-display-list
51,Causta Agnavulcan,Causta Agnavulcan,mh3g-id-res-game-array+mh3u-legacy-display-list
52,Waterthrower,Waterthrower,mh3g-id-res-game-array+mh3u-legacy-display-list
53,Agna Aqua,Agna Aqua,mh3g-id-res-game-array+mh3u-legacy-display-list
54,Rheo Agnacorso,Rheo Agnacorso,mh3g-id-res-game-array+mh3u-legacy-display-list
55,Bone Gunlance,Bone Gunlance,mh3g-id-res-game-array+mh3u-legacy-display-list
56,Great Bone Gunlance,Great Bone Gunlance,mh3g-id-res-game-array+mh3u-legacy-display-list
57,Wyvern Bone Gunlance,Wyvern Bone Gunlance,mh3g-id-res-game-array+mh3u-legacy-display-list
58,Barroth Loader,Barroth Loader,mh3g-id-res-game-array+mh3u-legacy-display-list
59,Barroth Loader +,Barroth Loader +,mh3g-id-res-game-array+mh3u-legacy-display-list
60,Rugged Loader,Rugged Loader,mh3g-id-res-game-array+mh3u-legacy-display-list
61,Roscasludge,Roscasludge,mh3g-id-res-game-array+mh3u-legacy-display-list
62,Roscascarp,Roscascarp,mh3g-id-res-game-array+mh3u-legacy-display-list
63,Vaskaclast,Vaskaclast,mh3g-id-res-game-array+mh3u-legacy-display-list
64,Vaskaclast +,Vaskaclast +,mh3g-id-res-game-array+mh3u-legacy-display-list
65,Roscaghast,Roscaghast,mh3g-id-res-game-array+mh3u-legacy-display-list
66,Roscavalanche,Roscavalanche,mh3g-id-res-game-array+mh3u-legacy-display-list
67,Jaggid Gunlance,Jaggid Gunlance,mh3g-id-res-game-array+mh3u-legacy-display-list
68,Jaggid Gunlance +,Jaggid Gunlance +,mh3g-id-res-game-array+mh3u-legacy-display-list
69,Hurricane Gunlance,Hurricane Gunlance,mh3g-id-res-game-array+mh3u-legacy-display-list
70,Princess Panoply,Princess Panoply,mh3g-id-res-game-array+mh3u-legacy-display-list
71,Princess Panoply +,Princess Panoply +,mh3g-id-res-game-array+mh3u-legacy-display-list
72,Ortlinde,Ortlinde,mh3g-id-res-game-array+mh3u-legacy-display-list
73,Queen's Panoply,Queen's Panoply,mh3g-id-res-game-array+mh3u-legacy-display-list
74,Shining Ishtar,Shining Ishtar,mh3g-id-res-game-array+mh3u-legacy-display-list
75,Usurper's Roar,Usurper's Roar,mh3g-id-res-game-array+mh3u-legacy-display-list
76,Despot's Phlogiston,Despot's Phlogiston,mh3g-id-res-game-array+mh3u-legacy-display-list
77,Oppressor's Skyfall,Oppressor's Skyfall,mh3g-id-res-game-array+mh3u-legacy-display-list
78,Brimstren Drakeblood,Brimstren Drakeblood,mh3g-id-res-game-array+mh3u-legacy-display-list
79,Stygian Avaritia,Stygian Avaritia,mh3g-id-res-game-array+mh3u-legacy-display-list
80,Peco Teepee,Peco Teepee,mh3g-id-res-game-array+mh3u-legacy-display-list
81,Peco Teepee +,Peco Teepee +,mh3g-id-res-game-array+mh3u-legacy-display-list
82,Dreamy Teepee,Dreamy Teepee,mh3g-id-res-game-array+mh3u-legacy-display-list
83,Thunder Feather,Thunder Feather,mh3g-id-res-game-array+mh3u-legacy-display-list
84,Thudnerbird,Thudnerbird,mh3g-id-res-game-array+mh3u-legacy-display-list
85,Thunder Ark,Thunder Ark,mh3g-id-res-game-array+mh3u-legacy-display-list
86,Marine Fisher,Marine Fisher,mh3g-id-res-game-array+mh3u-legacy-display-list
87,Abyssal Fisher,Abyssal Fisher,mh3g-id-res-game-array+mh3u-legacy-display-list
88,Deep Blue Sea,Deep Blue Sea,mh3g-id-res-game-array+mh3u-legacy-display-list
89,Leviathan Gunlance,Leviathan Gunlance,mh3g-id-res-game-array+mh3u-legacy-display-list
90,Diviathan Gunlance,Diviathan Gunlance,mh3g-id-res-game-array+mh3u-legacy-display-list
91,Ravenous Gunlance,Ravenous Gunlance,mh3g-id-res-game-array+mh3u-legacy-display-list
92,Insatiable Gunlance,Insatiable Gunlance,mh3g-id-res-game-array+mh3u-legacy-display-list
93,Nero's Greed,Nero's Greed,mh3g-id-res-game-array+mh3u-legacy-display-list
94,Fangbreaker,Fangbreaker,mh3g-id-res-game-array+mh3u-legacy-display-list
95,Fangdemonium,Fangdemonium,mh3g-id-res-game-array+mh3u-legacy-display-list
96,Jhen Mortalis,Jhen Mortalis,mh3g-id-res-game-array+mh3u-legacy-display-list
97,Worn Gunlance,Worn Gunlance,mh3g-id-res-game-array+mh3u-legacy-display-list
98,Weathered Gunlance,Weathered Gunlance,mh3g-id-res-game-array+mh3u-legacy-display-list
99,Obelisk,Obelisk,mh3g-id-res-game-array+mh3u-legacy-display-list
100,Deus Obelisk,Deus Obelisk,mh3g-id-res-game-array+mh3u-legacy-display-list
101,Megiddo Forge,Megiddo Forge,mh3g-id-res-game-array+mh3u-legacy-display-list
102,The Disasualty,The Disasualty,mh3g-id-res-game-array+mh3u-legacy-display-list
103,Felyoshka,Felyoshka,mh3g-id-res-game-array+mh3u-legacy-display-list
104,Felyoshka +,Felyoshka +,mh3g-id-res-game-array+mh3u-legacy-display-list
105,Felicitous Felyoshka,Felicitous Felyoshka,mh3g-id-res-game-array+mh3u-legacy-display-list
106,Cornpopper,Cornpopper,mh3g-id-res-game-array+mh3u-legacy-display-list
107,Cornpopper +,Cornpopper +,mh3g-id-res-game-array+mh3u-legacy-display-list
108,Mighty Cornpopper,Mighty Cornpopper,mh3g-id-res-game-array+mh3u-legacy-display-list
109,Baron's Blazon,Baron's Blazon,mh3g-id-res-game-array+mh3u-legacy-display-list
110,DUMMY 110,DUMMY 110,mh3g-id-res-game-array+placeholder
111,Marquis's Blazon,Marquis's Blazon,mh3g-id-res-game-array+mh3u-legacy-display-list
112,DUMMY 112,DUMMY 112,mh3g-id-res-game-array+placeholder
113,Duke's Blazon,Duke's Blazon,mh3g-id-res-game-array+mh3u-legacy-display-list
114,Lightning Blaze,Lightning Blaze,mh3g-id-res-game-array+mh3u-legacy-display-list
