id,name,english,source
32,Rathian Vambraces,Rathian Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
33,Rathian Guards,Rathian Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
34,Gigginox Vambraces,Gigginox Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
35,Gigginox Guards,Gigginox Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
36,Ingot Vambraces,Ingot Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
37,Ingot Guards,Ingot Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
38,Lagiacrus Braces,Lagiacrus Braces,mh3g-id-res-game-array+mh3u-legacy-display-list
39,Lagiacrus Guards,Lagiacrus Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
40,Rathalos Vambraces,Rathalos Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
41,Rathalos Guards,Rathalos Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
42,Barioth Vambraces,Barioth Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
43,Barioth Guards,Barioth Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
44,Diablos Vambraces,Diablos Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
45,Diablos Guards,Diablos Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
46,Uragaan Vambraces,Uragaan Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
47,Uragaan Guards,Uragaan Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
48,Agnaktor Vambraces,Agnaktor Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
49,Agnaktor Guards,Agnaktor Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
50,Helios Vambraces,Helios Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
51,Helios Guards,Helios Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
52,Selene Vambraces,Selene Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
53,Selene Guards,Selene Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
54,Wroggi Vambraces,Wroggi Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
55,Wroggi Guards,Wroggi Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
56,Arzuros Vambraces,Arzuros Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
57,Arzuros Guards,Arzuros Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
58,Lagombi Vambraces,Lagombi Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
59,Lagombi Guards,Lagombi Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
60,Volvidon Vambraces,Volvidon Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
61,Vambraces Guards,Vambraces Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
62,Nibelsnarf Braces,Nibelsnarf Braces,mh3g-id-res-game-array+mh3u-legacy-display-list
63,Nibelsnarf Guards,Nibelsnarf Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
64,Duramboros Braces,Duramboros Braces,mh3g-id-res-game-array+mh3u-legacy-display-list
65,Duramboros Guards,Duramboros Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
66,Yukumo Kote,Yukumo Kote,mh3g-id-res-game-array+mh3u-legacy-display-list
67,DUMMY 67,DUMMY 67,mh3g-id-res-game-array+placeholder
68,DUMMY 68,DUMMY 68,mh3g-id-res-game-array+placeholder
69,DUMMY 69,DUMMY 69,mh3g-id-res-game-array+placeholder
70,DUMMY 70,DUMMY 70,mh3g-id-res-game-array+placeholder
71,DUMMY 71,DUMMY 71,mh3g-id-res-game-array+placeholder
72,DUMMY 72,DUMMY 72,mh3g-id-res-game-array+placeholder
73,DUMMY 73,DUMMY 73,mh3g-id-res-game-array+placeholder
74,DUMMY 74,DUMMY 74,mh3g-id-res-game-array+placeholder
75,Leather Vambraces S,Leather Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
76,Leather Guards S,Leather Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
77,Chainmail Braces S,Chainmail Braces S,mh3g-id-res-game-array+mh3u-legacy-display-list
78,Chainmail Guards S,Chainmail Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
79,Hunter's Vambraces S,Hunter's Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
80,Hunter's Guards S,Hunter's Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
81,Bone Vambraces S,Bone Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
82,Bone Guards S,Bone Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
83,Alloy Vambraces S,Alloy Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
84,Alloy Guards S,Alloy Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
85,Jaggi Vambraces S,Jaggi Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
86,Jaggi Guards S,Jaggi Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
87,Bnahabra Gloves S,Bnahabra Gloves S,mh3g-id-res-game-array+mh3u-legacy-display-list
88,Bnahabra Steeves S,Bnahabra Steeves S,mh3g-id-res-game-array+mh3u-legacy-display-list
89,Rhenoplos Braces S,Rhenoplos Braces S,mh3g-id-res-game-array+mh3u-legacy-display-list
90,Rhenoplos Guards S,Rhenoplos Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
91,Qurupeco Vambraces S,Qurupeco Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
92,Qurupeco Guards S,Qurupeco Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
93,Qurupeco Vambraces U,Qurupeco Vambraces U,mh3g-id-res-game-array+mh3u-legacy-display-list
94,Qurupeco Guards U,Qurupeco Guards U,mh3g-id-res-game-array+mh3u-legacy-display-list
95,Ludroth Vambraces S,Ludroth Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
96,Ludroth Guards S,Ludroth Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
97,Ludroth Vambraces U,Ludroth Vambraces U,mh3g-id-res-game-array+mh3u-legacy-display-list
98,Ludroth Guards U,Ludroth Guards U,mh3g-id-res-game-array+mh3u-legacy-display-list
99,DUMMY 99,DUMMY 99,mh3g-id-res-game-array+placeholder
100,Baggi Vambraces S,Baggi Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
101,Baggi Guards S,Baggi Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
102,Wroggi Vambraces S,Wroggi Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
103,Wroggi Guards S,Wroggi Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
104,Arzuros Vambraces S,Arzuros Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
105,Arzuros Guards S,Arzuros Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
106,Lagombi Vambraces S,Lagombi Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
107,Lagombi Guards S,Lagombi Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
108,Volvidon Vambraces S,Volvidon Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
109,Volvidon Guards S,Volvidon Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
110,Barroth Vambraces S,Barroth Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
111,Barroth Guards S,Barroth Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
112,Barroth Vambraces U,Barroth Vambraces U,mh3g-id-res-game-array+mh3u-legacy-display-list
113,Barroth Guards U,Barroth Guards U,mh3g-id-res-game-array+mh3u-legacy-display-list
114,Gobul Vambraces S,Gobul Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
115,Gobul Guards S,Gobul Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
116,Guild Bard Braces S,Guild Bard Braces S,mh3g-id-res-game-array+mh3u-legacy-display-list
117,Guild Bard Sleeves S,Guild Bard Sleeves S,mh3g-id-res-game-array+mh3u-legacy-display-list
118,Scholar's Gloves S,Scholar's Gloves S,mh3g-id-res-game-array+mh3u-legacy-display-list
119,Scholar's Sleeves S,Scholar's Sleeves S,mh3g-id-res-game-array+mh3u-legacy-display-list
120,Rathian Vambraces S,Rathian Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
121,Rathian Guards S,Rathian Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
122,Rath Heart Braces,Rath Heart Braces,mh3g-id-res-game-array+mh3u-legacy-display-list
123,Rath Heart Guards,Rath Heart Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
124,Gigginox Vambraces S,Gigginox Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
125,Gigginox Guards S,Gigginox Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
126,Gigginox Vambraces U,Gigginox Vambraces U,mh3g-id-res-game-array+mh3u-legacy-display-list
127,Gigginox Guards U,Gigginox Guards U,mh3g-id-res-game-array+mh3u-legacy-display-list
128,Ingot Vambraces S,Ingot Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
129,Ingot Guards S,Ingot Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
130,Dober Vambraces,Dober Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
131,Dober Guards,Dober Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
132,Yukumo Sky Kote,Yukumo Sky Kote,mh3g-id-res-game-array+mh3u-legacy-display-list
133,Yukumo Land Kote,Yukumo Land Kote,mh3g-id-res-game-array+mh3u-legacy-display-list
134,Aelucanth Brachia,Aelucanth Brachia,mh3g-id-res-game-array+mh3u-legacy-display-list
135,Aelucanth Manus,Aelucanth Manus,mh3g-id-res-game-array+mh3u-legacy-display-list
136,Rhopessa Brachia,Rhopessa Brachia,mh3g-id-res-game-array+mh3u-legacy-display-list
137,Rhopessa Manus,Rhopessa Manus,mh3g-id-res-game-array+mh3u-legacy-display-list
138,Mosgharl Creeper,Mosgharl Creeper,mh3g-id-res-game-array+mh3u-legacy-display-list
139,Mosgharl Tendril,Mosgharl Tendril,mh3g-id-res-game-array+mh3u-legacy-display-list
140,Artian Vambraces,Artian Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
141,Artian Guards,Artian Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
142,Lagiacrus Braces S,Lagiacrus Braces S,mh3g-id-res-game-array+mh3u-legacy-display-list
143,Lagiacrus Guards S,Lagiacrus Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
144,Lagiacrus Braces U,Lagiacrus Braces U,mh3g-id-res-game-array+mh3u-legacy-display-list
145,Lagiacrus Guards U,Lagiacrus Guards U,mh3g-id-res-game-array+mh3u-legacy-display-list
146,Rathalos Vambraces S,Rathalos Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
147,Rathalos Guards S,Rathalos Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
148,Rath Soul Braces,Rath Soul Braces,mh3g-id-res-game-array+mh3u-legacy-display-list
149,Rath Soul Guards,Rath Soul Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
150,Barioth Vambraces S,Barioth Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
151,Barioth Guards S,Barioth Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
152,Barioth Vambraces U,Barioth Vambraces U,mh3g-id-res-game-array+mh3u-legacy-display-list
153,Barioth Guards U,Barioth Guards U,mh3g-id-res-game-array+mh3u-legacy-display-list
154,Diablos Vambraces S,Diablos Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
155,Diablos Guards S,Diablos Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
156,Diablos Vambraces U,Diablos Vambraces U,mh3g-id-res-game-array+mh3u-legacy-display-list
157,Diablos Guards U,Diablos Guards U,mh3g-id-res-game-array+mh3u-legacy-display-list
158,Uragaan Vambraces S,Uragaan Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
159,Uragaan Guards S,Uragaan Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
160,Uragaan Vambraces U,Uragaan Vambraces U,mh3g-id-res-game-array+mh3u-legacy-display-list
161,Uragaan Guards U,Uragaan Guards U,mh3g-id-res-game-array+mh3u-legacy-display-list
162,Agnaktor Vambraces S,Agnaktor Vambraces S,mh3g-id-res-game-array+mh3u-legacy-display-list
163,Agnaktor Guards S,Agnaktor Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
164,Agnaktor Vambraces U,Agnaktor Vambraces U,mh3g-id-res-game-array+mh3u-legacy-display-list
165,Agnaktor Guards U,Agnaktor Guards U,mh3g-id-res-game-array+mh3u-legacy-display-list
166,Vangis Vambraces,Vangis Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
167,Vangis Guards,Vangis Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
168,Damascus Vambraces,Damascus Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
169,Damascus Guards,Damascus Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
170,DUMMY 170,DUMMY 170,mh3g-id-res-game-array+placeholder
171,DUMMY 171,DUMMY 171,mh3g-id-res-game-array+placeholder
172,DUMMY 172,DUMMY 172,mh3g-id-res-game-array+placeholder
173,DUMMY 173,DUMMY 173,mh3g-id-res-game-array+placeholder
174,Yamato Kote,Yamato Kote,mh3g-id-res-game-array+mh3u-legacy-display-list
175,Mutsu Kote,Mutsu Kote,mh3g-id-res-game-array+mh3u-legacy-display-list
176,Hyuga Kote,Hyuga Kote,mh3g-id-res-game-array+mh3u-legacy-display-list
177,Amagi Kote,Amagi Kote,mh3g-id-res-game-array+mh3u-legacy-display-list
178,Escadora Arms,Escadora Arms,mh3g-id-res-game-array+mh3u-legacy-display-list
179,Escadora Arma,Escadora Arma,mh3g-id-res-game-array+mh3u-legacy-display-list
180,Zinogre Vambraces,Zinogre Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
181,Zinogre Guards,Zinogre Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
182,Nibelsnarf Braces S,Nibelsnarf Braces S,mh3g-id-res-game-array+mh3u-legacy-display-list
183,Nibelsnarf Guards S,Nibelsnarf Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
184,Duramboros Braces S,Duramboros Braces S,mh3g-id-res-game-array+mh3u-legacy-display-list
185,Duramboros Guards S,Duramboros Guards S,mh3g-id-res-game-array+mh3u-legacy-display-list
186,Nargacuga Braces,Nargacuga Braces,mh3g-id-res-game-array+mh3u-legacy-display-list
187,Nargacuga Guards,Nargacuga Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
188,Plesioth Vambraces,Plesioth Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
189,Plesioth Guards,Plesioth Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
190,Brachydios Braces,Brachydios Braces,mh3g-id-res-game-array+mh3u-legacy-display-list
191,Brachydios Guards,Brachydios Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
192,Dianthus Sleeves,Dianthus Sleeves,mh3g-id-res-game-array+mh3u-legacy-display-list
193,Campanile Sleeves,Campanile Sleeves,mh3g-id-res-game-array+mh3u-legacy-display-list
194,Ranger's Gauntlets,Ranger's Gauntlets,mh3g-id-res-game-array+mh3u-legacy-display-list
195,Archer's Gauntlets,Archer's Gauntlets,mh3g-id-res-game-array+mh3u-legacy-display-list
196,DUMMY 196,DUMMY 196,mh3g-id-res-game-array+placeholder
197,DUMMY 197,DUMMY 197,mh3g-id-res-game-array+placeholder
198,DUMMY 198,DUMMY 198,mh3g-id-res-game-array+placeholder
199,DUMMY 199,DUMMY 199,mh3g-id-res-game-array+placeholder
200,DUMMY 200,DUMMY 200,mh3g-id-res-game-array+placeholder
201,DUMMY 201,DUMMY 201,mh3g-id-res-game-array+placeholder
202,DUMMY 202,DUMMY 202,mh3g-id-res-game-array+placeholder
203,DUMMY 203,DUMMY 203,mh3g-id-res-game-array+placeholder
204,DUMMY 204,DUMMY 204,mh3g-id-res-game-array+placeholder
205,DUMMY 205,DUMMY 205,mh3g-id-res-game-array+placeholder
206,Ingot Vambraces X,Ingot Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
207,Ingot Guards X,Ingot Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
208,Bnahabra Gloves X,Bnahabra Gloves X,mh3g-id-res-game-array+mh3u-legacy-display-list
209,Bnahabra Sleeves X,Bnahabra Sleeves X,mh3g-id-res-game-array+mh3u-legacy-display-list
210,Rhenoplos Braces X,Rhenoplos Braces X,mh3g-id-res-game-array+mh3u-legacy-display-list
211,Rhenoplos Guards X,Rhenoplos Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
212,Jaggi Vambraces X,Jaggi Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
213,Jaggi Guards X,Jaggi Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
214,Baggi Vambraces X,Baggi Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
215,Baggi Guards X,Baggi Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
216,Wroggi Vambraces X,Wroggi Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
217,Wroggi Guards X,Wroggi Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
218,Arzuros Vambraces X,Arzuros Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
219,Arzuros Guards X,Arzuros Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
220,Lagombi Vambraces X,Lagombi Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
221,Lagombi Guards X,Lagombi Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
222,Volvidon Vambraces X,Volvidon Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
223,Volvidon Guards X,Volvidon Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
224,Qurupeco Vambraces X,Qurupeco Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
225,Qurupeco Guards X,Qurupeco Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
226,Qurupeco Vambraces Z,Qurupeco Vambraces Z,mh3g-id-res-game-array+mh3u-legacy-display-list
227,Qurupeco Guards Z,Qurupeco Guards Z,mh3g-id-res-game-array+mh3u-legacy-display-list
228,Ludroth Vambraces X,Ludroth Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
229,Ludroth Guards X,Ludroth Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
230,Ludroth Vambraces Z,Ludroth Vambraces Z,mh3g-id-res-game-array+mh3u-legacy-display-list
231,Ludroth Guards Z,Ludroth Guards Z,mh3g-id-res-game-array+mh3u-legacy-display-list
232,Barroth Vambraces X,Barroth Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
233,Barroth Guards X,Barroth Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
234,Barroth Vambraces Z,Barroth Vambraces Z,mh3g-id-res-game-array+mh3u-legacy-display-list
235,Barroth Guards Z,Barroth Guards Z,mh3g-id-res-game-array+mh3u-legacy-display-list
236,Gobul Vambraces X,Gobul Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
237,Gobul Guards X,Gobul Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
238,Rathalos Vambraces X,Rathalos Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
239,Rathalos Guards X,Rathalos Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
240,Rath Soul Braces Z,Rath Soul Braces Z,mh3g-id-res-game-array+mh3u-legacy-display-list
241,Rath Soul Guards Z,Rath Soul Guards Z,mh3g-id-res-game-array+mh3u-legacy-display-list
242,Silver Solbraces,Silver Solbraces,mh3g-id-res-game-array+mh3u-legacy-display-list
243,Silver Solguards,Silver Solguards,mh3g-id-res-game-array+mh3u-legacy-display-list
244,Rathian Vambraces X,Rathian Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
245,Rathian Guards X,Rathian Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
246,Rath Heart Braces Z,Rath Heart Braces Z,mh3g-id-res-game-array+mh3u-legacy-display-list
247,Rath Heart Guards Z,Rath Heart Guards Z,mh3g-id-res-game-array+mh3u-legacy-display-list
248,Golden Lunebraces,Golden Lunebraces,mh3g-id-res-game-array+mh3u-legacy-display-list
249,Golden Luneguards,Golden Luneguards,mh3g-id-res-game-array+mh3u-legacy-display-list
250,Lagiacrus Braces X,Lagiacrus Braces X,mh3g-id-res-game-array+mh3u-legacy-display-list
251,Lagiacrus Guards X,Lagiacrus Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
252,Lagiacrus Braces Z,Lagiacrus Braces Z,mh3g-id-res-game-array+mh3u-legacy-display-list
253,Lagiacrus Guards Z,Lagiacrus Guards Z,mh3g-id-res-game-array+mh3u-legacy-display-list
254,Nether Vambraces,Nether Vambraces,mh3g-id-res-game-array+mh3u-legacy-display-list
255,Nether Guards,Nether Guards,mh3g-id-res-game-array+mh3u-legacy-display-list
256,Gigginox Vambraces X,Gigginox Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
257,Gigginox Guards X,Gigginox Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
258,Gigginox Vambraces Z,Gigginox Vambraces Z,mh3g-id-res-game-array+mh3u-legacy-display-list
259,Gigginox Guards Z,Gigginox Guards Z,mh3g-id-res-game-array+mh3u-legacy-display-list
260,Barioth Vambraces X,Barioth Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
261,Barioth Guards X,Barioth Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
262,Barioth Vambraces Z,Barioth Vambraces Z,mh3g-id-res-game-array+mh3u-legacy-display-list
263,Barioth Guards Z,Barioth Guards Z,mh3g-id-res-game-array+mh3u-legacy-display-list
264,Diablos Vambraces X,Diablos Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
265,Diablos Guards X,Diablos Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
266,Diablos Vambraces Z,Diablos Vambraces Z,mh3g-id-res-game-array+mh3u-legacy-display-list
267,Diablos Guards Z,Diablos Guards Z,mh3g-id-res-game-array+mh3u-legacy-display-list
268,Uragaan Vambraces X,Uragaan Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
269,Uragaan Guards X,Uragaan Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
270,Uragaan Vambraces Z,Uragaan Vambraces Z,mh3g-id-res-game-array+mh3u-legacy-display-list
271,Uragaan Guards Z,Uragaan Guards Z,mh3g-id-res-game-array+mh3u-legacy-display-list
272,Agnaktor Vambraces X,Agnaktor Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
273,Agnaktor Guards X,Agnaktor Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
274,Agnaktor Vambraces Z,Agnaktor Vambraces Z,mh3g-id-res-game-array+mh3u-legacy-display-list
275,Agnaktor Guards Z,Agnaktor Guards Z,mh3g-id-res-game-array+mh3u-legacy-display-list
276,Helios Vambraces X,Helios Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
277,Helios Guards X,Helios Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
278,Helios Vambraces Z,Helios Vambraces Z,mh3g-id-res-game-array+mh3u-legacy-display-list
279,Helios Guards Z,Helios Guards Z,mh3g-id-res-game-array+mh3u-legacy-display-list
280,Selene Vambraces X,Selene Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
281,Selene Guards X,Selene Guards X,mh3g-id-res-game-array+mh3u-legacy-display-list
282,Selene Vambraces Z,Selene Vambraces Z,mh3g-id-res-game-array+mh3u-legacy-display-list
283,Selene Guards Z,Selene Guards Z,mh3g-id-res-game-array+mh3u-legacy-display-list
284,Grand Yamato Kote,Grand Yamato Kote,mh3g-id-res-game-array+mh3u-legacy-display-list
285,Grand Mutsu Kote,Grand Mutsu Kote,mh3g-id-res-game-array+mh3u-legacy-display-list
286,Grand Hyuga Kote,Grand Hyuga Kote,mh3g-id-res-game-array+mh3u-legacy-display-list
287,Grand Amagi Kote,Grand Amagi Kote,mh3g-id-res-game-array+mh3u-legacy-display-list
288,Yamato Kote Prime,Yamato Kote Prime,mh3g-id-res-game-array+mh3u-legacy-display-list
289,Mutsu Kote Prime,Mutsu Kote Prime,mh3g-id-res-game-array+mh3u-legacy-display-list
290,Hyuga Kote Prime,Hyuga Kote Prime,mh3g-id-res-game-array+mh3u-legacy-display-list
291,Amagi Kote Prime,Amagi Kote Prime,mh3g-id-res-game-array+mh3u-legacy-display-list
292,Vangis Vambraces X,Vangis Vambraces X,mh3g-id-res-game-array+mh3u-legacy-display-list
