id,name,english,source
30,Insecticutters +,Insecticutters +,mh3g-id-res-game-array+mh3u-legacy-display-list
31,Insectirippers,Insectirippers,mh3g-id-res-game-array+mh3u-legacy-display-list
32,Insectiscythes,Insectiscythes,mh3g-id-res-game-array+mh3u-legacy-display-list
33,Entomotheos,Entomotheos,mh3g-id-res-game-array+mh3u-legacy-display-list
34,Gobul Stunprongs,Gobul Stunprongs,mh3g-id-res-game-array+mh3u-legacy-display-list
35,Gobul Stunprongs +,Gobul Stunprongs +,mh3g-id-res-game-array+mh3u-legacy-display-list
36,Plegion Stunsword,Plegion Stunsword,mh3g-id-res-game-array+mh3u-legacy-display-list
37,Jaggid Shotels,Jaggid Shotels,mh3g-id-res-game-array+mh3u-legacy-display-list
38,Jaggid Shotels +,Jaggid Shotels +,mh3g-id-res-game-array+mh3u-legacy-display-list
39,Leader's Shotels,Leader's Shotels,mh3g-id-res-game-array+mh3u-legacy-display-list
40,Flamestorm,Flamestorm,mh3g-id-res-game-array+mh3u-legacy-display-list
41,Flamestorm +,Flamestorm +,mh3g-id-res-game-array+mh3u-legacy-display-list
42,Salamanders,Salamanders,mh3g-id-res-game-array+mh3u-legacy-display-list
43,Ignis Noire,Ignis Noire,mh3g-id-res-game-array+mh3u-legacy-display-list
44,Agnaktor Inferno,Agnaktor Inferno,mh3g-id-res-game-array+mh3u-legacy-display-list
45,Dichotomy,Dichotomy,mh3g-id-res-game-array+mh3u-legacy-display-list
46,Elemenders,Elemenders,mh3g-id-res-game-array+mh3u-legacy-display-list
47,Twin Acrus,Twin Acrus,mh3g-id-res-game-array+mh3u-legacy-display-list
48,Twin Acrus +,Twin Acrus +,mh3g-id-res-game-array+mh3u-legacy-display-list
49,Levin Acrus,Levin Acrus,mh3g-id-res-game-array+mh3u-legacy-display-list
50,Neo Twin Acrus,Neo Twin Acrus,mh3g-id-res-game-array+mh3u-legacy-display-list
51,Neo Acrus Whitebolt,Neo Acrus Whitebolt,mh3g-id-res-game-array+mh3u-legacy-display-list
52,Bone Scythes,Bone Scythes,mh3g-id-res-game-array+mh3u-legacy-display-list
53,Bone Scythes +,Bone Scythes +,mh3g-id-res-game-array+mh3u-legacy-display-list
54,Chief's Scythes,Chief's Scythes,mh3g-id-res-game-array+mh3u-legacy-display-list
55,Ludroth Pair,Ludroth Pair,mh3g-id-res-game-array+mh3u-legacy-display-list
56,Ludroth Pair +,Ludroth Pair +,mh3g-id-res-game-array+mh3u-legacy-display-list
57,Double Droth,Double Droth,mh3g-id-res-game-array+mh3u-legacy-display-list
58,Hidden Gemini,Hidden Gemini,mh3g-id-res-game-array+mh3u-legacy-display-list
59,Night Wings,Night Wings,mh3g-id-res-game-array+mh3u-legacy-display-list
60,Virnar Slicers,Virnar Slicers,mh3g-id-res-game-array+mh3u-legacy-display-list
61,Midnight Blackwings,Midnight Blackwings,mh3g-id-res-game-array+mh3u-legacy-display-list
62,Eclipse Slicers,Eclipse Slicers,mh3g-id-res-game-array+mh3u-legacy-display-list
63,Alkaid's Asterism,Alkaid's Asterism,mh3g-id-res-game-array+mh3u-legacy-display-list
64,Usurper's Fulgur,Usurper's Fulgur,mh3g-id-res-game-array+mh3u-legacy-display-list
65,Despot's Blitz,Despot's Blitz,mh3g-id-res-game-array+mh3u-legacy-display-list
66,Oppressor's Miracle,Oppressor's Miracle,mh3g-id-res-game-array+mh3u-legacy-display-list
67,Nether Twinblades,Nether Twinblades,mh3g-id-res-game-array+mh3u-legacy-display-list
68,Nether Confidants,Nether Confidants,mh3g-id-res-game-array+mh3u-legacy-display-list
69,Brimstren Drakeclaws,Brimstren Drakeclaws,mh3g-id-res-game-array+mh3u-legacy-display-list
70,Stygian Superbia,Stygian Superbia,mh3g-id-res-game-array+mh3u-legacy-display-list
71,Plesioth Cutlasses,Plesioth Cutlasses,mh3g-id-res-game-array+mh3u-legacy-display-list
72,Plesioth Cutlasses +,Plesioth Cutlasses +,mh3g-id-res-game-array+mh3u-legacy-display-list
73,Plesioth Machetes,Plesioth Machetes,mh3g-id-res-game-array+mh3u-legacy-display-list
74,Verdant Slashers,Verdant Slashers,mh3g-id-res-game-array+mh3u-legacy-display-list
75,Alluvion Slashers,Alluvion Slashers,mh3g-id-res-game-array+mh3u-legacy-display-list
76,Jade Plesioth Fans,Jade Plesioth Fans,mh3g-id-res-game-array+mh3u-legacy-display-list
77,Jade Battlefanzers,Jade Battlefanzers,mh3g-id-res-game-array+mh3u-legacy-display-list
78,Bloodwings,Bloodwings,mh3g-id-res-game-array+mh3u-legacy-display-list
79,Bloodwings +,Bloodwings +,mh3g-id-res-game-array+mh3u-legacy-display-list
80,Venom Wings,Venom Wings,mh3g-id-res-game-array+mh3u-legacy-display-list
81,Grimgrim Wings,Grimgrim Wings,mh3g-id-res-game-array+mh3u-legacy-display-list
82,Grimmest Noxwings,Grimmest Noxwings,mh3g-id-res-game-array+mh3u-legacy-display-list
83,Boltgeist,Boltgeist,mh3g-id-res-game-array+mh3u-legacy-display-list
84,Double Boltwings,Double Boltwings,mh3g-id-res-game-array+mh3u-legacy-display-list
85,Double Deathbolts,Double Deathbolts,mh3g-id-res-game-array+mh3u-legacy-display-list
86,Brother Flames,Brother Flames,mh3g-id-res-game-array+mh3u-legacy-display-list
87,Brother Blazes,Brother Blazes,mh3g-id-res-game-array+mh3u-legacy-display-list
88,Wyvern Lovers,Wyvern Lovers,mh3g-id-res-game-array+mh3u-legacy-display-list
89,Wyvern Strife,Wyvern Strife,mh3g-id-res-game-array+mh3u-legacy-display-list
90,Wyvern Conciliation,Wyvern Conciliation,mh3g-id-res-game-array+mh3u-legacy-display-list
91,Snow Slicers,Snow Slicers,mh3g-id-res-game-array+mh3u-legacy-display-list
92,Snow Slicers +,Snow Slicers +,mh3g-id-res-game-array+mh3u-legacy-display-list
93,Snow Sisters,Snow Sisters,mh3g-id-res-game-array+mh3u-legacy-display-list
94,Blizzarioths,Blizzarioths,mh3g-id-res-game-array+mh3u-legacy-display-list
95,Blizzarioths +,Blizzarioths +,mh3g-id-res-game-array+mh3u-legacy-display-list
96,Raider's Icecarvers,Raider's Icecarvers,mh3g-id-res-game-array+mh3u-legacy-display-list
97,Ventus Vindictus,Ventus Vindictus,mh3g-id-res-game-array+mh3u-legacy-display-list
98,Raider's Savagery,Raider's Savagery,mh3g-id-res-game-array+mh3u-legacy-display-list
99,Diablos Bashers,Diablos Bashers,mh3g-id-res-game-array+mh3u-legacy-display-list
100,Diablos Bashers +,Diablos Bashers +,mh3g-id-res-game-array+mh3u-legacy-display-list
101,Diablos Mashers,Diablos Mashers,mh3g-id-res-game-array+mh3u-legacy-display-list
102,Diablos Sinidex,Diablos Sinidex,mh3g-id-res-game-array+mh3u-legacy-display-list
103,Sinistrus Dextraos,Sinistrus Dextraos,mh3g-id-res-game-array+mh3u-legacy-display-list
104,Wrath & Rancor,Wrath & Rancor,mh3g-id-res-game-array+mh3u-legacy-display-list
105,Wrathful Predation,Wrathful Predation,mh3g-id-res-game-array+mh3u-legacy-display-list
106,Nero's Wrath,Nero's Wrath,mh3g-id-res-game-array+mh3u-legacy-display-list
107,Wron Blades,Wron Blades,mh3g-id-res-game-array+mh3u-legacy-display-list
108,Weathered Blades,Weathered Blades,mh3g-id-res-game-array+mh3u-legacy-display-list
109,Enduring Schism,Enduring Schism,mh3g-id-res-game-array+mh3u-legacy-display-list
110,Enduring Sacrifice,Enduring Sacrifice,mh3g-id-res-game-array+mh3u-legacy-display-list
111,Mercury Edges,Mercury Edges,mh3g-id-res-game-array+mh3u-legacy-display-list
112,Neptune Edges,Neptune Edges,mh3g-id-res-game-array+mh3u-legacy-display-list
113,Pelagic Deublades,Pelagic Deublades,mh3g-id-res-game-array+mh3u-legacy-display-list
114,Shaka Scarecrows,Shaka Scarecrows,mh3g-id-res-game-array+mh3u-legacy-display-list
115,Chum Scarecrows,Chum Scarecrows,mh3g-id-res-game-array+mh3u-legacy-display-list
116,Chum-Chum Scarecrows,Chum-Chum Scarecrows,mh3g-id-res-game-array+mh3u-legacy-display-list
117,Glutton's Tools,Glutton's Tools,mh3g-id-res-game-array+mh3u-legacy-display-list
118,Gorger's Tools,Gorger's Tools,mh3g-id-res-game-array+mh3u-legacy-display-list
119,Stewbry Stirfoils,Stewbry Stirfoils,mh3g-id-res-game-array+mh3u-legacy-display-list
120,Deepshake Frybakers,Deepshake Frybakers,mh3g-id-res-game-array+mh3u-legacy-display-list
121,Megiddo Nova,Megiddo Nova,mh3g-id-res-game-array+mh3u-legacy-display-list
122,The Fistolution,The Fistolution,mh3g-id-res-game-array+mh3u-legacy-display-list
123,Pirate J Dual Blades,Pirate J Dual Blades,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
124,Grand Pirate J Dual Blades,Grand Pirate J Dual Blades,mh3g-id-res-game-array+reviewed-japan-only-crosswalk
125,Bushido,Bushido,mh3g-id-res-game-array+mh3u-legacy-display-list
